"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class"
"ENSG00000188933",852.911875288569,4.16475769341016,0.298737314607606,2.8905056637963e-45,2.62371199102791e-42,"USP32P1","17:16786489-16804455","+","transcribed_unprocessed_pseudogene"
"ENSG00000160781",251.339444332131,5.91613029469398,0.427025102401984,1.09123026443082e-44,9.43342581927477e-42,"PAQR6","1:156243320-156248117","-","protein_coding"
"ENSG00000188153",838.791679768491,4.44371715865246,0.321411759096637,1.42461384582977e-44,1.1755654435088e-41,"COL4A5","X:108439844-108697545","+","protein_coding"
"ENSG00000198804",272848.189997742,3.9629042409851,0.286478021081272,1.51073959011468e-44,1.19243332691052e-41,"MT-CO1","MT:5904-7445","+","protein_coding"
"ENSG00000215252",2346.85406867154,4.14994923555709,0.302577579959607,6.62148186066351e-44,5.00859923743689e-41,"GOLGA8B","15:34525207-34588503","-","protein_coding"
"ENSG00000167524",483.218876287918,4.43598791749831,0.324963660269804,1.78497625276615e-43,1.29617835570867e-40,"RSKR","17:28607964-28614200","-","protein_coding"
"ENSG00000198786",22386.2718007045,4.03277791194135,0.296333469508266,2.180476517039e-43,1.52247579578177e-40,"MT-ND5","MT:12337-14148","+","protein_coding"
"ENSG00000110719",2333.65592507265,4.08845631629295,0.301740115649036,6.55801225553331e-43,4.40941312914636e-40,"TCIRG1","11:68039025-68050895","+","protein_coding"
"ENSG00000167615",7360.21724546318,3.65359863511526,0.270473110182689,1.34564061308681e-42,8.72455703213498e-40,"LENG8","19:54448887-54462037","+","protein_coding"
"ENSG00000230590",1368.31647618392,4.82658277742573,0.358361775874753,1.54358077224776e-42,9.66281563427096e-40,"FTX","X:73940435-74293574","-","lncRNA"
"ENSG00000198695",4431.55511781642,4.38352776298563,0.326209258424813,2.18480813254873e-42,1.32210022794299e-39,"MT-ND6","MT:14149-14673","-","protein_coding"
"ENSG00000214021",457.872832850888,4.3866423662337,0.335744000980965,3.26579003394293e-40,1.91248878310323e-37,"TTLL3","3:9808086-9855138","+","protein_coding"
"ENSG00000213599",1048.15097914483,4.33599772669769,0.332577626382171,6.74781126077126e-40,3.8281176758763e-37,"SLX1A-SULT1A3","16:30193892-30204310","+","lncRNA"
"ENSG00000108846",12229.8786787409,3.78113758307751,0.2905843879514,8.89275054557673e-40,4.89209070922424e-37,"ABCC3","17:50634777-50692253","+","protein_coding"
"ENSG00000230606",233.58678004583,5.7776154360262,0.449382978532651,3.92271405244797e-39,2.09449855612178e-36,"AC092683.1","2:97416165-97433527","-","lncRNA"
"ENSG00000108797",359.27268942764,4.16935376011963,0.323797821859321,4.55038634068523e-39,2.36022038939428e-36,"CNTNAP1","17:42682531-42699993","+","protein_coding"
"ENSG00000277701",253.774889548023,5.39192388578535,0.419843096355586,5.15504859957673e-39,2.599576452131e-36,"AC159540.2","2:97281356-97291849","+","lncRNA"
"ENSG00000138834",2640.081113455,4.03616604312662,0.315031719294983,1.16615682283691e-38,5.72173269237331e-36,"MAPK8IP3","16:1706183-1770317","+","protein_coding"
"ENSG00000102287",729.149554702583,4.54111692451349,0.357188832382576,2.92478642382038e-38,1.3972782299483e-35,"GABRE","X:151953124-151974680","-","protein_coding"
"ENSG00000101115",361.769673083982,4.35602153672677,0.344069266234922,5.92338280973029e-38,2.7572587571242e-35,"SALL4","20:51782331-51802521","-","protein_coding"
"ENSG00000175265",690.541364337556,5.00331030193172,0.395976399308702,9.84753935820327e-38,4.46930573772056e-35,"GOLGA8A","15:34379068-34437466","-","protein_coding"
"ENSG00000244257",518.875147652609,5.13193537646081,0.408363611174663,1.59750733352938e-37,7.0734507641201e-35,"PKD1P1","16:16310341-16334190","+","unprocessed_pseudogene"
"ENSG00000023839",18611.3855465752,3.70224872878527,0.293647134348689,1.81975278270783e-37,7.86566476601855e-35,"ABCC2","10:99782640-99852594","+","protein_coding"
"ENSG00000135473",1176.45620270141,3.69396594718832,0.294326151508588,3.52932430251605e-37,1.49003147413666e-34,"PAN2","12:56316223-56334053","-","protein_coding"
"ENSG00000154529",2576.63594108849,3.5754144260706,0.286482549060631,9.35730992888852e-37,3.8607410102055e-34,"CNTNAP3B","9:41890314-42129510","-","protein_coding"
"ENSG00000225138",191.746465338468,5.03849108127747,0.405769073987225,1.8045577356403e-36,7.2799869184031e-34,"SLC9A3-AS1","5:473236-480884","+","lncRNA"
"ENSG00000266086",1026.01698904209,4.43434664685284,0.357751933523227,1.85946780904856e-36,7.33843013162338e-34,"AC015813.2","17:57989038-58007246","-","protein_coding"
"ENSG00000179532",565.935422596136,4.30189072016961,0.347054794947393,1.98666226964016e-36,7.6735886900101e-34,"DNHD1","11:6497260-6593758","+","protein_coding"
"ENSG00000143630",294.874018202565,4.19524476515807,0.339965386959006,2.64947121163941e-36,1.00205209116879e-33,"HCN3","1:155277463-155289848","+","protein_coding"
"ENSG00000117335",3439.74727887424,3.66029374190008,0.296506161602401,4.66086676576883e-36,1.72680357685239e-33,"CD46","1:207752057-207795513","+","protein_coding"
"ENSG00000246922",178.20044345634,4.92596114225753,0.399622663630682,5.32693438086449e-36,1.93410333500428e-33,"UBAP1L","15:65092770-65115197","-","protein_coding"
"ENSG00000214548",900.542647563628,4.76966667729579,0.388148077390327,6.38877909632297e-36,2.27415481793426e-33,"MEG3","14:100779410-100861031","+","lncRNA"
"ENSG00000261326",172.166777062689,6.17320344148199,0.49766533310849,7.23135680362503e-36,2.52457791178863e-33,"LINC01355","1:23281307-23287488","-","lncRNA"
"ENSG00000163346",676.92052181833,3.55729646308965,0.290140629147666,1.42258894386451e-35,4.87276975224837e-33,"PBXIP1","1:154944076-154956123","-","protein_coding"
"ENSG00000102878",240.198404463293,4.24523568159039,0.346569057257276,1.68572280164852e-35,5.66715032243096e-33,"HSF4","16:67164681-67169945","+","protein_coding"
"ENSG00000139631",322.277350536461,4.14397794745716,0.339071603316372,1.82883284985956e-35,6.036478464791e-33,"CSAD","12:53157663-53180909","-","protein_coding"
"ENSG00000168970",203.90441676658,4.97994945466448,0.407067761464283,1.88231931460765e-35,6.10207586381917e-33,"JMJD7-PLA2G4B","15:41828095-41848155","+","protein_coding"
"ENSG00000267519",1081.19081430296,4.76146617391476,0.392937524102486,5.14864472768553e-35,1.6397981822176e-32,"AC020916.1","19:13823880-13842928","-","lncRNA"
"ENSG00000197774",517.926688441667,4.32525082804435,0.358831851914226,1.16404321572687e-34,3.6434552652251e-32,"EME2","16:1773207-1781708","+","protein_coding"
"ENSG00000011028",2228.26820774032,3.644379919697,0.301732425113148,1.30031196556388e-34,4.00099380048248e-32,"AC080038.1","17:62627670-62693597","+","protein_coding"
"ENSG00000196689",606.962731946746,3.59657721769025,0.297909759968851,1.45054740077435e-34,4.38887291894293e-32,"TRPV1","17:3565444-3609411","-","protein_coding"
"ENSG00000283486",767.256590110531,4.13884995481965,0.344312333159626,1.94229513459633e-34,5.78039768417405e-32,"FAM95C","9:38540569-38577207","-","protein_coding"
"ENSG00000062716",9219.63621717223,3.75264208276591,0.311611094396655,2.07336320341885e-34,6.07094122497836e-32,"VMP1","17:59707192-59842255","+","protein_coding"
"ENSG00000234771",825.533966882299,4.08596895015602,0.340225393303152,2.23887073295216e-34,6.4515014739704e-32,"SLC25A25-AS1","9:128108581-128118693","-","lncRNA"
"ENSG00000258727",182.184211216944,4.9202218012879,0.410906633621565,4.15114308770941e-34,1.17749768147307e-31,"AL135999.1","14:23561097-23568073","+","lncRNA"
"ENSG00000197081",1612.8720207437,3.79808274180741,0.317962815449327,6.39268106223432e-34,1.78542664621234e-31,"IGF2R","6:159969099-160113507","+","protein_coding"
"ENSG00000274471",367.288783320515,4.08448851694511,0.344736110087876,1.69852525547258e-33,4.67197386179533e-31,"AC242376.2","15:23309607-23314566","+","transcribed_unprocessed_pseudogene"
"ENSG00000075826",158.058430736157,5.7473814064793,0.485356177687776,2.1675306556663e-33,5.87303754074118e-31,"SEC31B","10:100486646-100519864","-","protein_coding"
"ENSG00000003436",2587.87082009396,3.13761606046042,0.264705459856571,2.38890217704835e-33,6.37766619443173e-31,"TFPI","2:187464230-187565760","-","protein_coding"
"ENSG00000139182",1552.16453137716,3.39323292503796,0.286629951594177,2.49047014776229e-33,6.55246305253285e-31,"CLSTN3","12:7129698-7158945","+","protein_coding"
"ENSG00000188157",4674.5439356098,3.89772310942977,0.329398235274612,2.88982200364067e-33,7.49454695058467e-31,"AGRN","1:1020120-1056118","+","protein_coding"
"ENSG00000166436",519.238409511546,3.62664319954337,0.306898806557819,3.04171422214513e-33,7.77736337870743e-31,"TRIM66","11:8612037-8682694","-","protein_coding"
"ENSG00000198727",64413.6781942545,3.80387557379519,0.320270949930616,3.27492319092847e-33,8.25735494557159e-31,"MT-CYB","MT:14747-15887","+","protein_coding"
"ENSG00000243970",221.718541270944,4.12998688818601,0.3504360746434,4.21709146986254e-33,1.04872710334088e-30,"PPIEL","1:39522280-39559671","-","transcribed_unprocessed_pseudogene"
"ENSG00000225783",179.321542614768,5.45857107694769,0.463856881920052,4.6587762515048e-33,1.14291113607862e-30,"MIAT","22:26646411-26676475","+","lncRNA"
"ENSG00000284946",671.680586443728,3.43011145511311,0.292250082982787,8.19475213410487e-33,1.98356706990053e-30,"AC068831.7","15:90966190-91022566","-","protein_coding"
"ENSG00000099725",439.71738653399,3.47421693729974,0.29706915813531,1.3832304106685e-32,3.30410064148368e-30,"PRKY","Y:7273972-7381548","+","protein_coding"
"ENSG00000237973",701.517521637733,3.90701956038058,0.334624865368345,1.42894370976602e-32,3.36896676715485e-30,"MTCO1P12","1:631074-632616","+","unprocessed_pseudogene"
"ENSG00000257354",187.704732082585,4.70424731940459,0.403356571341641,1.58011558542408e-32,3.67761773561394e-30,"AC048341.1","12:62602752-62622213","+","lncRNA"
"ENSG00000100288",520.134895755501,3.5199616479174,0.302533431285269,2.45267985392357e-32,5.56574375851607e-30,"CHKB","22:50578949-50601455","-","protein_coding"
"ENSG00000106714",1820.88182841905,3.39531789400803,0.291543749687248,2.44546522853499e-32,5.56574375851607e-30,"CNTNAP3","9:39072767-39288315","-","protein_coding"
"ENSG00000197978",715.549219388191,3.37863305695935,0.290324062478712,2.5804414072502e-32,5.78337448237285e-30,"GOLGA6L9","15:82430018-82439153","+","protein_coding"
"ENSG00000177943",290.807415908397,3.83199504993007,0.329598127318123,2.75507364784466e-32,6.09946426865512e-30,"MAMDC4","9:136850943-136860799","+","protein_coding"
"ENSG00000131067",293.621579943591,3.86041360064418,0.333088989645283,3.91209989747233e-32,8.55665801671237e-30,"GGT7","20:34844720-34872856","-","protein_coding"
"ENSG00000270069",175.484141209523,6.6371883200589,0.568052682744895,5.3062323345291e-32,1.14677787858382e-29,"MIR222HG","X:45745211-45770274","-","lncRNA"
"ENSG00000128159",1001.53650124144,3.7163740091984,0.32223054820315,7.6514782597891e-32,1.63417572150837e-29,"TUBGCP6","22:50217689-50245023","-","protein_coding"
"ENSG00000129003",1497.91651239593,3.71083549702709,0.321847112893284,8.64498085604698e-32,1.82489514489159e-29,"VPS13C","15:61852389-62060473","-","protein_coding"
"ENSG00000169174",629.074141895556,3.39939524512011,0.295207057411364,1.05841365882966e-31,2.19529021213515e-29,"PCSK9","1:55039548-55064852","+","protein_coding"
"ENSG00000223705",1135.97226477109,3.8282894489261,0.332822952291852,1.06414861004678e-31,2.19529021213515e-29,"NSUN5P1","7:75410322-75416787","+","transcribed_unprocessed_pseudogene"
"ENSG00000166340",1084.76057548911,3.42238015411568,0.297381970622318,1.14768162089119e-31,2.3410126006358e-29,"TPP1","11:6612768-6619448","-","protein_coding"
"ENSG00000213199",274.627968562131,4.17585008201209,0.364318437654394,1.30907987460057e-31,2.64055956038876e-29,"ASIC3","7:151048292-151052756","+","protein_coding"
"ENSG00000204410",520.948743217114,3.42458457885265,0.298207820683906,1.62739221692848e-31,3.24655805561754e-29,"MSH5","6:31739677-31762678","+","protein_coding"
"ENSG00000184445",1962.44769753654,3.21213747293756,0.279987481448058,1.97725493046191e-31,3.90163978343539e-29,"KNTC1","12:122527246-122626396","+","protein_coding"
"ENSG00000221978",4427.62202669178,3.65829176503121,0.321194038813063,3.96916640931399e-31,7.74798354781572e-29,"CCNL2","1:1385711-1399335","-","protein_coding"
"ENSG00000230373",389.872240982721,3.57384986194901,0.313703487892598,4.04484046086052e-31,7.81170571558105e-29,"GOLGA6L5P","15:84507885-84516814","-","transcribed_unprocessed_pseudogene"
"ENSG00000182796",270.392922585426,4.00212842997021,0.351733081274097,4.819393813598e-31,9.2096079254798e-29,"TMEM198B","12:55829608-55836246","+","transcribed_unitary_pseudogene"
"ENSG00000133624",295.917882296981,3.9661153454765,0.349615221237903,5.63304660704167e-31,1.06523258441911e-28,"ZNF767P","7:149547154-149624752","-","transcribed_unprocessed_pseudogene"
"ENSG00000251432",315.100919085687,3.55625236020084,0.315137509889878,1.40910018166372e-30,2.63719636061063e-28,"LINC02615","4:128292751-128519398","+","lncRNA"
"ENSG00000134871",1177.50693801822,4.07532688772596,0.362146603217702,1.74381699366247e-30,3.23033201050496e-28,"COL4A2","13:110305812-110513209","+","protein_coding"
"ENSG00000141756",3169.92995956565,3.50990281412786,0.312307354396814,2.58221200434615e-30,4.73509865928283e-28,"FKBP10","17:41812680-41823217","+","protein_coding"
"ENSG00000151006",134.684151331637,5.24075597166765,0.465507349801174,2.81882587941412e-30,5.11729650148839e-28,"PRSS53","16:31083425-31089628","-","protein_coding"
"ENSG00000233237",551.660459021357,3.83117008441683,0.341936612002965,3.05223293455454e-30,5.4861620489013e-28,"LINC00472","6:71343427-71420745","-","lncRNA"
"ENSG00000142303",1185.75768198846,3.41355857338866,0.304619325983735,3.6647210008236e-30,6.52248480872075e-28,"ADAMTS10","19:8580240-8610735","-","protein_coding"
"ENSG00000114857",1864.06964063531,3.29340230828407,0.293934439464507,4.08484368058857e-30,7.19963613372863e-28,"NKTR","3:42600655-42648735","+","protein_coding"
"ENSG00000198848",3441.78949075434,3.45795168051503,0.309141725753963,4.79189884242925e-30,8.36462803706353e-28,"CES1","16:55802851-55833337","-","protein_coding"
"ENSG00000105270",242.988009617844,3.8274581184971,0.342741592279016,5.00709720634543e-30,8.65703263657094e-28,"CLIP3","19:36014660-36033343","-","protein_coding"
"ENSG00000013288",551.065895836742,3.55634300175931,0.318487740583552,5.10872279521801e-30,8.74941071928187e-28,"MAN2B2","4:6575175-6623362","+","protein_coding"
"ENSG00000125844",3183.87547388924,3.52169741517424,0.315541766876756,6.08281509556798e-30,1.03203201163496e-27,"RRBP1","20:17613678-17682295","-","protein_coding"
"ENSG00000253352",3172.72158278602,3.46060862250378,0.310078887694597,6.29138788654073e-30,1.05753570085426e-27,"TUG1","22:30969245-30979395","+","lncRNA"
"ENSG00000143554",148.745189482169,4.43950368926532,0.397573355741453,6.45163510798452e-30,1.07452278670047e-27,"SLC27A3","1:153774354-153780157","+","protein_coding"
"ENSG00000137642",304.750075542174,3.52668127506975,0.31624217620394,6.85904516795198e-30,1.13199187253637e-27,"SORL1","11:121452314-121633763","+","protein_coding"
"ENSG00000149311",1696.3793284274,3.47931167989888,0.312369155997149,8.07009525772841e-30,1.31986044422344e-27,"ATM","11:108222484-108369102","+","protein_coding"
"ENSG00000012171",247.175881582311,3.80950430282979,0.34246875812432,8.2929588038933e-30,1.34419976898106e-27,"SEMA3B","3:50267558-50277546","+","protein_coding"
"ENSG00000091136",4277.20619626736,3.3951491144226,0.304968831991393,8.77570801101456e-30,1.40986020559255e-27,"LAMB1","7:107923799-108003187","-","protein_coding"
"ENSG00000171560",1264.81779767474,3.23432739887925,0.290484530547166,9.49520885612383e-30,1.51207036468484e-27,"FGA","4:154583128-154590745","-","protein_coding"
"ENSG00000267056",260.788998012448,4.37024112182786,0.393642743473863,1.0304358381975e-29,1.62665497449022e-27,"AC005336.1","19:15910582-15911824","-","processed_pseudogene"
"ENSG00000164050",577.460714412423,3.30414724069028,0.297278350472872,1.0875776607908e-29,1.70205903913761e-27,"PLXNB1","3:48403854-48430086","-","protein_coding"
"ENSG00000170017",2208.45270946301,2.93342587405336,0.264473421120171,1.69075338261035e-29,2.62341341093233e-27,"ALCAM","3:105366909-105576900","+","protein_coding"
"ENSG00000163728",500.963723977285,3.76688159465761,0.340960627887115,1.84213936432806e-29,2.83408457796708e-27,"TTC14","3:180602163-180617828","+","protein_coding"
"ENSG00000269352",128.704308895454,4.76540484523525,0.430517109543805,2.00850366213628e-29,3.06406516659009e-27,"PTOV1-AS2","19:49856970-49859289","-","lncRNA"
"ENSG00000100299",336.946276435646,3.54067597755952,0.320523922984802,2.05978261930653e-29,3.11610780590755e-27,"ARSA","22:50622754-50628173","-","protein_coding"
"ENSG00000228315",221.827849023132,3.75016530583751,0.339667882294886,2.11800780938681e-29,3.17771188195108e-27,"GUSBP11","22:23638487-23717356","-","lncRNA"
"ENSG00000186166",675.249906448476,4.16176797071472,0.378364738897997,2.56719672283915e-29,3.82007289396901e-27,"CCDC84","11:118998138-119015793","+","protein_coding"
"ENSG00000123384",673.466549555479,3.60330202176033,0.326933412347967,2.67690221310143e-29,3.9509335590767e-27,"LRP1","12:57128493-57213351","+","protein_coding"
"ENSG00000142102",483.762626281542,4.20531037848549,0.382533518839271,2.98392009897907e-29,4.36855528039242e-27,"PGGHG","11:289135-296107","+","protein_coding"
"ENSG00000151914",3355.41209263038,3.14529679964096,0.285342051974001,3.32045644803101e-29,4.82236530860439e-27,"DST","6:56457987-56954649","-","protein_coding"
"ENSG00000225828",286.45949863282,3.96990149198126,0.361718122628715,3.40924707487641e-29,4.91202153946876e-27,"FAM229A","1:32361270-32364278","-","protein_coding"
"ENSG00000064687",566.146705546543,3.6802680906585,0.334799438335355,3.69518380510144e-29,5.28207612581193e-27,"ABCA7","19:1040101-1065572","+","protein_coding"
"ENSG00000125740",203.053706210862,5.65467207760879,0.517322322107782,4.04701704944418e-29,5.739808399657e-27,"FOSB","19:45467995-45475179","+","protein_coding"
"ENSG00000245849",175.75358614622,4.07056652873466,0.370933244467923,5.72226282964841e-29,8.05286507049901e-27,"RAD51-AS1","15:40686183-40695107","-","lncRNA"
"ENSG00000258472",239.665610662687,3.90532316400728,0.357891909655177,7.19263468481172e-29,1.0044237697544e-26,"AC005726.1","17:28455752-28614197","-","protein_coding"
"ENSG00000014123",331.685829129241,3.58296837201437,0.328000848189177,8.64453301806829e-29,1.19796070541994e-26,"UFL1","6:96521595-96555276","+","protein_coding"
"ENSG00000158106",544.39889248019,3.63116973373917,0.333190642397347,9.88393188175655e-29,1.35934014682885e-26,"RHPN1","8:143368876-143384221","+","protein_coding"
"ENSG00000267680",905.622697078828,3.31184049838231,0.303421180443717,1.02832556435644e-28,1.40362573649074e-26,"ZNF224","19:44094339-44109886","+","protein_coding"
"ENSG00000213906",268.222530790263,4.73396039029073,0.43591317738948,1.24152478623209e-28,1.68198813203413e-26,"LTB4R2","14:24305734-24312053","+","protein_coding"
"ENSG00000198799",629.872971975454,3.27293576108214,0.300558656525454,1.30064199712009e-28,1.74902628264579e-26,"LRIG2","1:113073198-113132260","+","protein_coding"
"ENSG00000260261",121.482097110059,6.07682024415856,0.554593345031432,1.31993841164619e-28,1.76192367095771e-26,"AC124944.2","3:195913078-195954485","-","transcribed_unprocessed_pseudogene"
"ENSG00000142156",375.338866257772,4.08392629858631,0.376423398953843,1.50116913571353e-28,1.98921346640463e-26,"COL6A1","21:45981737-46005050","+","protein_coding"
"ENSG00000165282",1489.13640176626,3.6683165865124,0.337903345991298,1.6776378977789e-28,2.1910675105236e-26,"PIGO","9:35088688-35096601","-","protein_coding"
"ENSG00000254413",276.763630320509,3.82269126457338,0.352578376341002,1.66876014029745e-28,2.1910675105236e-26,"CHKB-CPT1B","22:50568869-50582965","-","protein_coding"
"ENSG00000261408",277.852623193016,4.42761998774684,0.410039405548919,2.04996154781899e-28,2.65821442422186e-26,"TEN1-CDK3","17:75979231-76005999","+","protein_coding"
"ENSG00000157227",134.456859002014,4.4561223338059,0.41252439185514,2.9742957177976e-28,3.82945847240409e-26,"MMP14","14:22836560-22849027","+","protein_coding"
"ENSG00000225697",480.56590709204,3.91339212650883,0.362986784882515,3.00797635737614e-28,3.84554949238074e-26,"SLC26A6","3:48625723-48635493","-","protein_coding"
"ENSG00000135596",462.299157589599,3.6216887329865,0.335859819026336,3.36052871449735e-28,4.26622645335558e-26,"MICAL1","6:109444062-109465968","-","protein_coding"
"ENSG00000162298",1010.92872375733,3.36310900879094,0.311756754277723,3.83213234727317e-28,4.83114796058313e-26,"SYVN1","11:65121780-65134533","-","protein_coding"
"ENSG00000074181",1274.88497455862,3.02196353100675,0.280619012557511,5.62396222988141e-28,7.04120071181153e-26,"NOTCH3","19:15159038-15200995","-","protein_coding"
"ENSG00000197694",4682.40758946517,3.54704710082344,0.330192360690124,6.6467856666222e-28,8.26477719122325e-26,"SPTAN1","9:128552558-128633662","+","protein_coding"
"ENSG00000251537",128.539935059932,4.64839412847269,0.43418668093229,8.35021407763475e-28,1.03122303649919e-25,"AC005324.3","17:15571491-15651653","-","protein_coding"
"ENSG00000110455",630.921121737039,3.53606151572488,0.330625335909542,9.45049649363184e-28,1.15921833341481e-25,"ACCS","11:44065925-44084222","+","protein_coding"
"ENSG00000127415",182.785934270592,4.96818030188421,0.468302067124331,1.08729257363938e-27,1.32474559609727e-25,"IDUA","4:986997-1004564","+","protein_coding"
"ENSG00000205560",891.60455195922,3.51573095786552,0.329155091438368,1.12430732142797e-27,1.36071167421356e-25,"CPT1B","22:50568861-50578465","-","protein_coding"
"ENSG00000076344",230.287926781215,3.64294678944321,0.342229211174066,1.53246570792464e-27,1.84240943454728e-25,"RGS11","16:268301-275980","-","protein_coding"
"ENSG00000026036",458.761488339446,4.05048423695196,0.381830025530967,1.86157138293953e-27,2.22335308459765e-25,"RTEL1-TNFRSF6B","20:63659300-63698684","+","protein_coding"
"ENSG00000100068",352.118659368009,3.38656218279716,0.318638806622769,2.18153395670561e-27,2.57166022402816e-25,"LRP5L","22:25351418-25405377","-","protein_coding"
"ENSG00000113108",238.853147312238,3.53308492418898,0.332452330169914,2.17226123891876e-27,2.57166022402816e-25,"APBB3","5:140558268-140564781","-","protein_coding"
"ENSG00000100767",271.591066722464,3.91965918727071,0.370040183481646,2.3007107969574e-27,2.69465185857837e-25,"PAPLN","14:73237497-73274640","+","protein_coding"
"ENSG00000137496",166.789306190069,4.04770139632435,0.381998454485921,2.46081009142176e-27,2.86368887177375e-25,"IL18BP","11:71998541-72005715","+","protein_coding"
"ENSG00000130635",488.88072639086,3.95891452741265,0.37386820437124,2.50620524955925e-27,2.89793949684704e-25,"COL5A1","9:134641774-134844843","+","protein_coding"
"ENSG00000090863",1978.47719906975,3.51848289301772,0.333028665345319,3.40208195607566e-27,3.90894910320237e-25,"GLG1","16:74447427-74607144","-","protein_coding"
"ENSG00000113441",1039.62692984834,3.16292376190921,0.298602807941509,3.47988832806328e-27,3.97320079922395e-25,"LNPEP","5:96935394-97037513","+","protein_coding"
"ENSG00000054690",320.674392441823,3.63733554341388,0.344689467507763,4.03253495191991e-27,4.57541496982213e-25,"PLEKHH1","14:67533301-67589612","+","protein_coding"
"ENSG00000230551",789.551578864126,3.44682680088272,0.326463859516377,4.35851283716838e-27,4.91456161776116e-25,"AC021078.1","5:149494314-149504670","-","lncRNA"
"ENSG00000243716",891.789098827535,3.09728560839011,0.293550412541932,5.44438113138492e-27,6.10106759624456e-25,"NPIPB5","16:22479121-22536521","+","protein_coding"
"ENSG00000108582",2375.10081175294,3.11651582812567,0.29535995363774,5.60400481798138e-27,6.2414173905297e-25,"CPD","17:30378927-30469989","+","protein_coding"
"ENSG00000223764",126.485469885186,4.56166188737384,0.434154878240398,5.94933786383489e-27,6.55262000056619e-25,"LINC02593","1:916865-921016","-","lncRNA"
"ENSG00000232653",264.783592129482,3.64512005787672,0.346682092861458,5.95561474106765e-27,6.55262000056619e-25,"GOLGA8N","15:32593456-32607310","+","protein_coding"
"ENSG00000127914",519.48811821062,3.53036675503888,0.334982259329315,6.07626528121364e-27,6.64509156115376e-25,"AKAP9","7:91940867-92110673","+","protein_coding"
"ENSG00000069493",108.896286814801,5.1134796102943,0.487016530523118,8.65765276986122e-27,9.36363524651811e-25,"CLEC2D","12:9664969-9699553","+","protein_coding"
"ENSG00000204681",308.96826920318,3.91201071102537,0.373825106676676,8.6652568107031e-27,9.36363524651811e-25,"GABBR1","6:29555629-29633976","-","protein_coding"
