"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class"
"ENSG00000281398",2519.23666905357,4.80761134750805,0.226878647490019,9.38850531497835e-101,1.26578717427404e-97,"SNHG4","5:139274102-139284899","+","lncRNA"
"ENSG00000255717",5248.16914768377,5.19599377455143,0.247061698690391,2.1903516032201e-99,2.74216375354563e-96,"SNHG1","11:62851984-62855953","-","lncRNA"
"ENSG00000167615",15183.640262227,6.39377362317317,0.304365945021123,3.87581387296741e-99,4.52875931676665e-96,"LENG8","19:54448887-54462037","+","protein_coding"
"ENSG00000277701",596.363459783825,7.18653642913968,0.345245311177202,2.80344393934748e-97,3.07099762030895e-94,"AC159540.2","2:97281356-97291849","+","lncRNA"
"ENSG00000173209",6023.95528077553,6.66831369590282,0.321927874056859,1.65780137247508e-96,1.70919321502181e-93,"AHSA2P","2:61177418-61191203","+","transcribed_unitary_pseudogene"
"ENSG00000102287",1749.67463633814,6.63018556334122,0.321864496224743,1.7207121786304e-95,1.67549568638084e-92,"GABRE","X:151953124-151974680","-","protein_coding"
"ENSG00000101104",1785.20485786477,6.60420414360178,0.322254712542457,1.02712025967056e-94,9.47491410065571e-92,"PABPC1L","20:44910062-44959035","+","protein_coding"
"ENSG00000223749",531.225681500077,6.67711304029529,0.325392119582939,1.15968016556604e-94,1.0162857130938e-91,"MIR503HG","X:134543119-134546642","-","lncRNA"
"ENSG00000139182",2521.77880270549,6.09434481985782,0.298446936566147,6.28303931976692e-94,5.24394429321689e-91,"CLSTN3","12:7129698-7158945","+","protein_coding"
"ENSG00000251562",32870.2380561812,6.73595858299104,0.3305241176541,2.89220019468955e-93,2.30416330965108e-90,"MALAT1","11:65497688-65506516","+","lncRNA"
"ENSG00000138834",2884.93999728137,6.45490101606713,0.317587516845915,4.24986425073506e-93,3.23858133576667e-90,"MAPK8IP3","16:1706183-1770317","+","protein_coding"
"ENSG00000204149",935.541268017284,6.96347953488005,0.343559867344887,2.36066544049283e-92,1.72397429897991e-89,"AGAP6","10:49988318-50010499","+","protein_coding"
"ENSG00000228526",870.44283036701,8.12805838724978,0.401567298142015,2.7663025595161e-92,1.93939939842555e-89,"MIR34AHG","1:9148011-9198906","-","lncRNA"
"ENSG00000223705",2194.68594097866,6.51811653428119,0.323729002160012,1.97856905991267e-91,1.33378384281113e-88,"NSUN5P1","7:75410322-75416787","+","transcribed_unprocessed_pseudogene"
"ENSG00000179304",1319.68594756752,5.93147697462876,0.296874505928548,3.95597065496993e-90,2.56801102480215e-87,"FAM156B","X:52891306-52908560","+","protein_coding"
"ENSG00000114857",3019.293903169,5.79148941462811,0.290087962265209,7.14781827618862e-90,4.47427896166992e-87,"NKTR","3:42600655-42648735","+","protein_coding"
"ENSG00000198625",2710.30299705993,5.08333325137051,0.255570115652513,3.16986538541879e-89,1.91580105552535e-86,"MDM4","1:204516379-204558120","+","protein_coding"
"ENSG00000178773",2590.56687376895,5.47370179950323,0.276612450021936,2.24964547450276e-88,1.31431787438699e-85,"CPNE7","16:89575758-89597246","+","protein_coding"
"ENSG00000197261",643.156992931371,5.36643598092537,0.273587360620955,6.05000010218106e-87,3.31369849346648e-84,"C6orf141","6:49550646-49561907","+","protein_coding"
"ENSG00000249859",1754.74200915498,4.68699802293387,0.238723433696531,5.92862824311933e-87,3.31369849346648e-84,"PVT1","8:127794526-128187101","+","lncRNA"
"ENSG00000130844",2349.67691637096,5.47118721296325,0.27970307301549,2.25425628100129e-86,1.19728332839726e-83,"ZNF331","19:53519527-53580269","+","protein_coding"
"ENSG00000275216",1826.28231494777,5.08303080436184,0.260637693627618,7.38981438810477e-86,3.80944931706801e-83,"AL161431.1","13:109269634-109278512","+","lncRNA"
"ENSG00000144802",808.819466812979,5.6405537820154,0.290692142682789,5.99048052897416e-85,2.99986149232372e-82,"NFKBIZ","3:101827991-101861022","+","protein_coding"
"ENSG00000232931",1033.98330052507,7.4019114349768,0.385330067017623,5.69121740075887e-84,2.77083242730835e-81,"LINC00342","2:95807052-95835003","-","lncRNA"
"ENSG00000158286",1313.83009581319,5.67245151857936,0.294561537004199,8.936897127761e-84,4.23343232319641e-81,"RNF207","1:6205475-6221299","+","protein_coding"
"ENSG00000204172",781.332505101084,6.10070632465615,0.317761453226863,2.21884053382186e-83,1.02341100095515e-80,"AGAP9","10:47501854-47523638","-","protein_coding"
"ENSG00000104899",1023.73349437096,6.12851467646723,0.319664512759459,3.05544937351724e-83,1.37315028640094e-80,"AMH","19:2249309-2252073","+","protein_coding"
"ENSG00000110888",1432.2181800352,5.56411199049442,0.290853598801069,9.42903857702582e-83,4.13156897848829e-80,"CAPRIN2","12:30709552-30754951","-","protein_coding"
"ENSG00000243716",1706.23300558669,5.9914755858111,0.313266203002852,1.07038151893041e-82,4.57575045909594e-80,"NPIPB5","16:22479121-22536521","+","protein_coding"
"ENSG00000163660",2850.79462813911,4.90082409712175,0.256951053557437,3.03732430658377e-82,1.26750436003556e-79,"CCNL1","3:157146508-157160760","-","protein_coding"
"ENSG00000166012",3612.65791717389,4.393049320321,0.230713126543729,6.23062103194297e-82,2.53963011225266e-79,"TAF1D","11:93729948-93784391","-","protein_coding"
"ENSG00000284946",1291.92910871566,6.24683290246738,0.329208871351814,1.39311228795269e-81,5.54933615248789e-79,"AC068831.7","15:90966190-91022566","-","protein_coding"
"ENSG00000260280",553.164716111439,5.5935282151569,0.295303971171176,4.11426321772735e-81,1.60245980926905e-78,"SLX1B-SULT1A4","16:29455105-29464963","+","lncRNA"
"ENSG00000185829",971.820494095424,5.50757391614577,0.292542498180461,3.37034257118156e-80,1.28417378793694e-77,"ARL17A","17:46516702-46579682","-","protein_coding"
"ENSG00000147162",7041.18351662285,5.08652453899959,0.271002015973042,9.86824679318454e-80,3.68001620306692e-77,"OGT","X:71533104-71575892","+","protein_coding"
"ENSG00000230551",1323.05649602373,5.42941507180762,0.28955136671123,2.04251846622308e-79,7.45817107447749e-77,"AC021078.1","5:149494314-149504670","-","lncRNA"
"ENSG00000214021",1086.4536807903,6.74735410121462,0.36070363728471,2.37770487918235e-79,8.50490477906717e-77,"TTLL3","3:9808086-9855138","+","protein_coding"
"ENSG00000176155",1866.41629451387,5.35767075681108,0.287132958846944,6.16457741764541e-79,2.16093096798142e-76,"CCDC57","17:82101460-82212830","-","protein_coding"
"ENSG00000262454",1056.03917601614,4.56047019271904,0.244552385622289,9.55250162378835e-79,3.28287639137526e-76,"MIR193BHG","16:14301389-14331067","+","lncRNA"
"ENSG00000233237",1120.9444620549,6.32133156124955,0.339610421980883,1.33785566283233e-78,4.50934542355043e-76,"LINC00472","6:71343427-71420745","-","lncRNA"
"ENSG00000266086",1867.18224491909,6.20556659521161,0.333823279047583,1.55627386772802e-78,5.14656831691867e-76,"AC015813.2","17:57989038-58007246","-","protein_coding"
"ENSG00000026036",679.846662660562,7.32474394790336,0.391324432052146,1.68091767979177e-78,5.45582299513154e-76,"RTEL1-TNFRSF6B","20:63659300-63698684","+","protein_coding"
"ENSG00000161647",1000.17438632359,5.04662247146903,0.271730312104752,4.33098877432865e-78,1.38016800450288e-75,"MPP3","17:43800799-43833170","-","protein_coding"
"ENSG00000160781",500.94368254587,6.48400437393843,0.349993602058683,8.51161500226361e-78,2.66398350258347e-75,"PAQR6","1:156243320-156248117","-","protein_coding"
"ENSG00000257621",1552.00230414906,4.83599386587184,0.261606660222322,1.82158804444473e-77,5.6012234482426e-75,"PSMA3-AS1","14:58265365-58298134","-","lncRNA"
"ENSG00000167524",621.853737862656,6.83976658447152,0.370447578018053,2.21256755296428e-77,6.68615025875946e-75,"RSKR","17:28607964-28614200","-","protein_coding"
"ENSG00000166436",969.716944330686,6.16715158987811,0.338606840213278,2.17411990709939e-75,6.45861010368321e-73,"TRIM66","11:8612037-8682694","-","protein_coding"
"ENSG00000227671",522.055653231084,6.85690552426314,0.375237410124248,2.49524792168138e-75,7.28903505388491e-73,"AL390728.4","1:247189851-247210856","-","transcribed_unprocessed_pseudogene"
"ENSG00000274512",1494.43206903831,5.66671555389613,0.311797589078102,5.64834083494608e-75,1.62292573465738e-72,"TBC1D3L","17:37977972-37989048","-","protein_coding"
"ENSG00000178295",2653.89086170099,4.66220701280818,0.257861186796696,3.46383511098395e-74,9.79203838551865e-72,"GEN1","2:17753858-17788946","+","protein_coding"
"ENSG00000242125",4138.18476945065,4.21823657795343,0.234369785816517,1.63207512844463e-73,4.54053663115064e-71,"SNHG3","1:28505980-28510892","+","lncRNA"
"ENSG00000244879",4207.36587370666,5.90846607371412,0.329091903398572,3.4682035984141e-73,9.49800069834437e-71,"GABPB1-AS1","15:50354959-50372202","+","lncRNA"
"ENSG00000159086",1592.24672485874,4.8062917175932,0.268012137080944,4.82322302613008e-73,1.30056353813818e-70,"PAXBP1","21:32733899-32771792","-","protein_coding"
"ENSG00000197978",1031.1192562479,5.74022749849608,0.321040357332589,1.06272898734178e-72,2.82218953956656e-70,"GOLGA6L9","15:82430018-82439153","+","protein_coding"
"ENSG00000099725",671.295473479525,5.51585440949549,0.308860247993836,1.6680080759433e-72,4.36345933538182e-70,"PRKY","Y:7273972-7381548","+","protein_coding"
"ENSG00000127616",857.797802137992,4.82689636910016,0.269859851787711,2.10421691245524e-72,5.34501591660914e-70,"SMARCA4","19:10960825-11079426","+","protein_coding"
"ENSG00000187951",884.870998017357,4.9277380524946,0.276086646056237,2.07783744428987e-72,5.34501591660914e-70,"AC091057.1","15:30658717-30772993","+","lncRNA"
"ENSG00000161996",1168.69069770126,5.55218929733726,0.312972713388439,9.72071843207319e-72,2.43392902798495e-69,"WDR90","16:649311-667833","+","protein_coding"
"ENSG00000162004",363.506696456139,6.56155071298705,0.369176990633064,1.11113357341278e-71,2.74293494946561e-69,"CCDC78","16:722582-726954","-","protein_coding"
"ENSG00000131002",1902.40416123627,5.01004537537406,0.282842899040723,2.47572134840946e-71,6.02666223244065e-69,"TXLNGY","Y:19567313-19606274","+","transcribed_unprocessed_pseudogene"
"ENSG00000228327",784.511841795427,5.84187739044084,0.330049048232358,2.51492364510229e-71,6.0382283188641e-69,"AL669831.1","1:725885-778626","-","transcribed_unprocessed_pseudogene"
"ENSG00000059588",1631.95685215853,4.23389118476619,0.239239782160038,3.35858123724625e-71,7.95484504665067e-69,"TARBP1","1:234391313-234479179","-","protein_coding"
"ENSG00000188818",736.842376603166,6.27736484512674,0.356346916294678,3.56878341876672e-71,8.34000893076323e-69,"ZDHHC11","5:795606-850986","-","protein_coding"
"ENSG00000250067",614.736347195665,6.98890719931281,0.395328150967264,5.09310172433352e-71,1.17456307792623e-68,"YJEFN3","19:19528861-19537581","+","protein_coding"
"ENSG00000225828",437.850200517449,6.60574630465843,0.373996303176489,6.456132601237e-71,1.46956670262183e-68,"FAM229A","1:32361270-32364278","-","protein_coding"
"ENSG00000228315",622.767594402613,6.20072798654777,0.352582922852221,1.40576358429526e-70,3.15882286435167e-68,"GUSBP11","22:23638487-23717356","-","lncRNA"
"ENSG00000197989",822.586440269184,4.96021267874568,0.283132435644738,5.21779307041548e-70,1.14315323931465e-67,"SNHG12","1:28578538-28583132","-","lncRNA"
"ENSG00000242086",1177.8740764953,4.93698118040023,0.281535645702387,5.19236915246023e-70,1.14315323931465e-67,"MUC20-OT1","3:195658062-195739964","+","lncRNA"
"ENSG00000177084",4231.15652942182,4.39876056301268,0.250841870337165,6.12329366981161e-70,1.32497491544183e-67,"POLE","12:132623753-132687365","-","protein_coding"
"ENSG00000139631",668.096611740743,5.94815662764533,0.340924938781968,1.36125052439334e-69,2.90958999281001e-67,"CSAD","12:53157663-53180909","-","protein_coding"
"ENSG00000158805",1066.90748732696,5.0163559564687,0.287643429669455,2.78762321818324e-69,5.88658700543346e-67,"ZNF276","16:89720400-89740925","+","protein_coding"
"ENSG00000177943",632.213809765257,6.04118458639467,0.34734422886408,3.33888697411827e-69,6.96674666611558e-67,"MAMDC4","9:136850943-136860799","+","protein_coding"
"ENSG00000128159",1421.33687343516,5.55957929868604,0.32030396878853,1.23501382130597e-68,2.51698688907323e-66,"TUBGCP6","22:50217689-50245023","-","protein_coding"
"ENSG00000140400",3074.81442433977,4.7485532415814,0.273555379208958,1.22833939137018e-68,2.51698688907323e-66,"MAN2C1","15:75355207-75368612","-","protein_coding"
"ENSG00000108799",1540.55653588972,5.04680169656048,0.291255891974573,1.89209557863887e-68,3.81181140308086e-66,"EZH1","17:42700275-42745049","-","protein_coding"
"ENSG00000139190",1108.70896217626,5.49256682294653,0.317516394210684,3.34853090154702e-68,6.66928421720622e-66,"VAMP1","12:6462237-6470987","-","protein_coding"
"ENSG00000223959",1573.10363020585,4.97028616949914,0.288573091586544,1.10672232956086e-67,2.17949688429361e-65,"AFG3L1P","16:89972586-90002161","+","transcribed_unitary_pseudogene"
"ENSG00000230373",669.839540931038,6.24714010361012,0.362931796118945,1.42285593963366e-67,2.77093289488435e-65,"GOLGA6L5P","15:84507885-84516814","-","transcribed_unprocessed_pseudogene"
"ENSG00000234420",718.051389361545,5.68616990646042,0.330770802318018,2.08009486001072e-67,4.00635413312175e-65,"ZNF37BP","10:42513510-42552822","-","transcribed_processed_pseudogene"
"ENSG00000100288",824.107023423051,5.61173031420123,0.328134891308087,6.9075497404552e-67,1.31596330761911e-64,"CHKB","22:50578949-50601455","-","protein_coding"
"ENSG00000146067",1633.59289279993,5.66507967899034,0.331249181361324,7.51144919480095e-67,1.41562548427179e-64,"FAM193B","5:177519789-177554563","-","protein_coding"
"ENSG00000146830",3103.87416915324,4.89361086348522,0.2862120931202,1.10643753889491e-66,2.06303518555437e-64,"GIGYF1","7:100679507-100694037","-","protein_coding"
"ENSG00000105339",1757.34735486404,4.33952895253398,0.253986329252535,1.56391573776294e-66,2.885342224818e-64,"DENND3","8:141117278-141195808","+","protein_coding"
"ENSG00000258727",426.923398733386,7.05546111320242,0.413318577086119,2.46180306167121e-66,4.46897943542943e-64,"AL135999.1","14:23561097-23568073","+","lncRNA"
"ENSG00000271533",477.712270290148,7.54005698603594,0.441462544099482,2.47327554765023e-66,4.46897943542943e-64,"Z83843.1","X:74209976-74213660","-","lncRNA"
"ENSG00000103168",2038.28888453201,4.7613419871969,0.27941371014075,2.97816773936623e-66,5.32636183345632e-64,"TAF1C","16:84177847-84187070","-","protein_coding"
"ENSG00000272752",1299.48765059351,5.73694963139725,0.337196174078455,4.50350490132765e-66,7.97302327328987e-64,"STAG3L5P-PVRIG2P-PILRB","7:100336104-100367831","+","lncRNA"
"ENSG00000188385",657.032147558787,5.34126519013678,0.314795205457033,8.87474892559039e-66,1.55547724418823e-63,"JAKMIP3","10:132036336-132184858","+","protein_coding"
"ENSG00000144395",492.01506221478,5.5389440175596,0.32568728843222,1.15984807450688e-65,2.01273833682002e-63,"CCDC150","2:196639554-196763490","+","protein_coding"
"ENSG00000196739",1618.45386026289,4.83304693190922,0.285017674541696,1.24823416861235e-65,2.14488237973223e-63,"COL27A1","9:114155537-114312511","+","protein_coding"
"ENSG00000082258",1499.24218296852,4.54362105902824,0.268167925979381,1.68531055548954e-65,2.86780952486069e-63,"CCNT2","2:134918235-134959342","+","protein_coding"
"ENSG00000175455",2835.21592464483,5.30086678138845,0.313119437240306,1.79466638299361e-65,3.0245305475701e-63,"CCDC14","3:123897305-123961408","-","protein_coding"
"ENSG00000184445",3185.10820444238,4.71980091092365,0.279320897590936,3.53399390854211e-65,5.89907726047787e-63,"KNTC1","12:122527246-122626396","+","protein_coding"
"ENSG00000179532",959.181093128368,6.32354456263506,0.375200051792106,3.57522908224791e-65,5.91160755892068e-63,"DNHD1","11:6497260-6593758","+","protein_coding"
"ENSG00000169203",796.272589991435,5.6391301468041,0.33440747871574,4.67838284779634e-65,7.66336599750715e-63,"NPIPB12","16:29483642-29505999","-","protein_coding"
"ENSG00000204839",522.706869696515,5.39737225609201,0.320126785801634,6.16919830395736e-65,1.00118091364315e-62,"MROH6","8:143566192-143572772","-","protein_coding"
"ENSG00000206573",942.80163134627,4.84839411578232,0.288214250921033,1.05122469983242e-64,1.69035002880393e-62,"THUMPD3-AS1","3:9349689-9398579","-","lncRNA"
"ENSG00000270069",305.855768734022,7.02757924990304,0.414814936855516,1.17639216190932e-64,1.87442049288951e-62,"MIR222HG","X:45745211-45770274","-","lncRNA"
"ENSG00000273154",523.115964872474,5.14329454432433,0.306382697926081,1.79145312192915e-64,2.82872061874345e-62,"AL121845.3","20:63708864-63739103","+","protein_coding"
"ENSG00000124942",18313.0507015411,3.55222836737967,0.211149234824717,2.58222143705076e-64,4.04094599349898e-62,"AHNAK","11:62433542-62556235","-","protein_coding"
"ENSG00000101115",559.261456509629,6.41921256516952,0.384043049298606,2.90571660622314e-64,4.50694645639584e-62,"SALL4","20:51782331-51802521","-","protein_coding"
"ENSG00000236144",1411.42751743939,4.79787161329217,0.286276976458991,3.43848995894953e-64,5.2865275009218e-62,"TMEM147-AS1","19:35540738-35546029","-","lncRNA"
"ENSG00000005801",1549.68827243243,4.63985746156972,0.27697573429533,4.00824320778298e-64,6.09031449543969e-62,"ZNF195","11:3339261-3379222","-","protein_coding"
"ENSG00000204634",3242.09532072986,4.3537017488985,0.259806012944913,4.03078953312606e-64,6.09031449543969e-62,"TBC1D8","2:101007617-101252866","-","protein_coding"
"ENSG00000108352",387.631635178751,5.24308864203623,0.312937498863245,5.97701287498439e-64,8.95376962904713e-62,"RAPGEFL1","17:40177010-40195656","+","protein_coding"
"ENSG00000264772",556.203671586177,5.03834252163202,0.30185247934271,6.44315882138554e-64,9.57027497139189e-62,"AC016876.2","17:7572826-7582024","+","lncRNA"
"ENSG00000171163",1307.46475929178,5.30051716700055,0.316981901807495,7.47757767162085e-64,1.10134036849158e-61,"ZNF692","1:248850006-248859144","-","protein_coding"
"ENSG00000171658",755.169168755667,4.71989784742772,0.282541574085567,8.01129471347727e-64,1.17011635369263e-61,"NMRAL2P","3:185959943-185980872","+","transcribed_unprocessed_pseudogene"
"ENSG00000279088",352.04810643218,5.3024264311595,0.318057857704002,1.05038465172399e-63,1.52149518931953e-61,"AC022400.8","10:73742995-73744230","-","TEC"
"ENSG00000167702",1958.02104230647,5.19882655008551,0.311865130169544,1.32686808310912e-63,1.90623089284045e-61,"KIFC2","8:144466043-144474202","+","protein_coding"
"ENSG00000099326",1991.11780328977,5.09934139845938,0.305821456925811,1.37114320618605e-63,1.95382333128642e-61,"MZF1","19:58561931-58573575","-","protein_coding"
"ENSG00000262580",614.807597543536,6.50767235000266,0.392706269806499,2.97968899385696e-63,4.21169427381701e-61,"AC087741.1","17:80200673-80205949","-","lncRNA"
"ENSG00000134884",4747.4761629461,4.63507504251946,0.279151115022669,5.01532459014809e-63,7.03228752732204e-61,"ARGLU1","13:106541673-106568137","-","protein_coding"
"ENSG00000112941",1834.13651682867,4.15884932284809,0.250427143388568,5.15473824528758e-63,7.170404541679e-61,"TENT4A","5:6713432-6757044","+","protein_coding"
"ENSG00000197774",1067.02835083296,5.76636885360859,0.347921410099659,5.23618987406417e-63,7.22635432462383e-61,"EME2","16:1773207-1781708","+","protein_coding"
"ENSG00000274471",577.093858390803,6.10725494268187,0.369687295135885,6.05285806967758e-63,8.28815963962804e-61,"AC242376.2","15:23309607-23314566","+","transcribed_unprocessed_pseudogene"
"ENSG00000268350",1454.69860988167,4.86527325678454,0.293561102197113,8.60781997141958e-63,1.16952915224086e-60,"FAM156A","X:52926402-52995472","-","protein_coding"
"ENSG00000142408",1559.92245271577,5.2002532483794,0.314294682881625,1.23888193607999e-62,1.67029874566723e-60,"CACNG8","19:53963040-53990215","+","protein_coding"
"ENSG00000204681",777.105140316098,6.31505613178389,0.382479384898121,1.68541026572863e-62,2.25497600972716e-60,"GABBR1","6:29555629-29633976","-","protein_coding"
"ENSG00000145908",521.942925438477,5.20704319106606,0.315323000301439,2.02840767285566e-62,2.69332585470766e-60,"ZNF300","5:150894392-150904983","-","protein_coding"
"ENSG00000132680",3270.85770986822,5.24793084702648,0.318356037957024,3.13902478607571e-62,4.13666822748489e-60,"KHDC4","1:155913045-155934413","-","protein_coding"
"ENSG00000196123",691.646100228211,5.36931497469957,0.325891884551045,3.61945149203429e-62,4.7341885299168e-60,"KIAA0895L","16:67175599-67184040","-","protein_coding"
"ENSG00000269929",498.52713229421,6.01995108748495,0.366867816533696,3.78819619202506e-62,4.91820108574987e-60,"AL158152.1","9:94166258-94200902","+","lncRNA"
"ENSG00000196696",479.491548732602,5.65908544378182,0.344601037267055,1.0149752752273e-61,1.30804938594918e-59,"AC009022.1","16:69976297-70065948","-","lncRNA"
"ENSG00000184402",897.185403799462,4.92610936386652,0.300660248511644,1.5936635006216e-61,2.0240681286518e-59,"SS18L1","20:62143769-62182514","+","protein_coding"
"ENSG00000188234",509.071029336178,5.75689435060895,0.352181376145158,1.59165303866887e-61,2.0240681286518e-59,"AGAP4","10:45825594-45853875","-","protein_coding"
"ENSG00000073605",594.881986972371,6.29662907130085,0.384305917538663,1.60550512776783e-61,2.02443801254581e-59,"GSDMB","17:39904595-39919854","-","protein_coding"
"ENSG00000162601",956.678155879966,4.91450446075737,0.300105471701836,1.99961623228679e-61,2.50337669309218e-59,"MYSM1","1:58643440-58700077","-","protein_coding"
"ENSG00000167280",1854.290274408,5.20262523170445,0.31820042749456,2.6309606853849e-61,3.27041474700291e-59,"ENGASE","17:79074939-79088599","+","protein_coding"
"ENSG00000274383",286.674746470724,7.1269492773422,0.436633180568272,4.73873542571647e-61,5.8490011131361e-59,"AC103691.1","15:64950916-64951435","-","lncRNA"
"ENSG00000243970",408.169907145313,6.32937664044774,0.387771320428496,4.88022295714587e-61,5.98151522866403e-59,"PPIEL","1:39522280-39559671","-","transcribed_unprocessed_pseudogene"
"ENSG00000154358",1598.98813773172,5.30523273761145,0.325568282183572,7.52502253885339e-61,9.15910208600579e-59,"OBSCN","1:228208063-228378876","+","protein_coding"
"ENSG00000185864",1497.72153650104,5.95975309793334,0.366113582130469,9.05380582249596e-61,1.09438658379922e-58,"NPIPB4","16:21834569-21880827","-","protein_coding"
"ENSG00000167549",552.44995249626,5.77502825428119,0.355670098353276,9.92493577647301e-61,1.19146814626193e-58,"CORO6","17:29614756-29622907","-","protein_coding"
"ENSG00000160298",694.253207933357,4.78521715610561,0.294323038439832,1.16711325947129e-60,1.39156422440498e-58,"C21orf58","21:46300181-46323875","-","protein_coding"
"ENSG00000266338",2272.28624365555,5.12208027706081,0.315006955189785,1.24922396886142e-60,1.47940192582663e-58,"NBPF15","1:144421386-144461674","-","protein_coding"
"ENSG00000054690",524.551128756528,5.90843872037889,0.363914602414201,1.26940965588185e-60,1.49321765360009e-58,"PLEKHH1","14:67533301-67589612","+","protein_coding"
"ENSG00000182796",631.08613450748,5.95008620491939,0.366256845854389,1.44277514066655e-60,1.68583465936418e-58,"TMEM198B","12:55829608-55836246","+","transcribed_unitary_pseudogene"
"ENSG00000147459",7703.29618470486,4.16345759589794,0.256060797526556,1.49469927448323e-60,1.73494001217666e-58,"DOCK5","8:25184689-25418082","+","protein_coding"
"ENSG00000242294",596.685371801855,6.9998742717665,0.430708507772677,1.92499000522428e-60,2.21969077773461e-58,"STAG3L5P","7:100336079-100351900","+","transcribed_unprocessed_pseudogene"
"ENSG00000147454",3249.61011677326,4.54237946141001,0.279812041977329,2.35085993271249e-60,2.69304065625175e-58,"SLC25A37","8:23528956-23575463","+","protein_coding"
"ENSG00000132424",3166.56493778019,4.81570970520796,0.297309633815198,3.01462134464457e-60,3.4309914485445e-58,"PNISR","6:99398050-99425331","-","protein_coding"
"ENSG00000244306",2617.04250857101,4.44433530979265,0.274359818000313,4.17774076301669e-60,4.72408144215442e-58,"DUXAP10","14:19268853-19337730","-","transcribed_processed_pseudogene"
"ENSG00000159433",407.5016995283,5.84898938833178,0.362102086791641,4.33184987882211e-60,4.86694441193046e-58,"STARD9","15:42575606-42720998","+","protein_coding"
"ENSG00000158062",744.79217276999,4.95490389118251,0.305852194981424,4.47131000312531e-60,4.99163378501766e-58,"UBXN11","1:26281328-26318363","-","protein_coding"
"ENSG00000234912",676.460082419661,4.5041323761591,0.278360389116354,4.54203105150218e-60,5.03849229365055e-58,"SNHG20","17:77086716-77099902","+","lncRNA"
"ENSG00000232956",1177.05458541583,4.10688698860742,0.254123515329601,6.97503328525741e-60,7.68876782331488e-58,"SNHG15","7:44983023-44986961","-","lncRNA"
"ENSG00000234616",1408.70026631824,4.42888645106157,0.274444734007665,1.12341794533963e-59,1.23063414549798e-57,"JRK","8:142657460-142681968","-","protein_coding"
"ENSG00000276550",6817.6601124328,5.30045384626919,0.328879051126289,1.4406432197908e-59,1.56833252877474e-57,"HERC2P2","15:22495570-22590815","+","transcribed_unprocessed_pseudogene"
"ENSG00000133624",596.886950558724,6.0447872376315,0.376192554709189,1.50714987402747e-59,1.63060591617774e-57,"ZNF767P","7:149547154-149624752","-","transcribed_unprocessed_pseudogene"
"ENSG00000257354",384.468178867767,5.38537876486865,0.334935666449202,3.26198462174626e-59,3.50753401627894e-57,"AC048341.1","12:62602752-62622213","+","lncRNA"
"ENSG00000135164",1657.70754560646,4.87549698947547,0.304062897497436,5.13594869155193e-59,5.48888858029455e-57,"DMTF1","7:87152361-87196337","+","protein_coding"
"ENSG00000184787",3082.31291249182,4.33634976349467,0.270461803073736,6.12787490658147e-59,6.48201938833359e-57,"UBE2G2","21:44768580-44801826","-","protein_coding"
"ENSG00000196295",587.006906952455,4.91748080038674,0.306933494253339,6.13918650347107e-59,6.48201938833359e-57,"GARS-DT","7:30516309-30595286","-","lncRNA"
