"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class"
"ENSG00000125844",3077.30018524665,3.41196018679711,0.255266474536128,9.70970196798796e-42,5.32356477899412e-39,"RRBP1","20:17613678-17682295","-","protein_coding"
"ENSG00000137801",1556.09041566684,3.47134480246897,0.25993001510555,1.06960969369202e-41,5.69189652587343e-39,"THBS1","15:39581079-39599466","+","protein_coding"
"ENSG00000163728",453.517666190998,4.24514137364856,0.319718482557851,3.03446906341657e-41,1.56864710755417e-38,"TTC14","3:180602163-180617828","+","protein_coding"
"ENSG00000101104",898.750029649971,4.30136862868204,0.324579113685629,3.64042568205018e-41,1.82961727403705e-38,"PABPC1L","20:44910062-44959035","+","protein_coding"
"ENSG00000273038",409.290370663428,3.74842576592731,0.283650008260874,6.68346115769624e-41,3.26821250611346e-38,"AL365203.2","10:32887255-32889311","-","lncRNA"
"ENSG00000197081",1952.2900537767,3.59870116043981,0.273871137171197,1.82793826926847e-40,8.70339134365116e-38,"IGF2R","6:159969099-160113507","+","protein_coding"
"ENSG00000266086",936.206480542084,4.30271686731019,0.331486325163024,1.23064888691689e-39,5.70926418230444e-37,"AC015813.2","17:57989038-58007246","-","protein_coding"
"ENSG00000197694",4859.64758961672,3.29081542904948,0.256654077770489,1.32986660604943e-38,6.01531912581309e-36,"SPTAN1","9:128552558-128633662","+","protein_coding"
"ENSG00000130635",1007.57954397115,3.66104843748911,0.286751566291178,2.19759798275644e-38,9.69783909805179e-36,"COL5A1","9:134641774-134844843","+","protein_coding"
"ENSG00000198804",274165.929079486,3.38354935377228,0.269005012527037,5.18903964546713e-38,2.23536415012945e-35,"MT-CO1","MT:5904-7445","+","protein_coding"
"ENSG00000236824",430.689298746278,-3.58775269358919,0.283511556588937,8.6281622677571e-38,3.63044976536114e-35,"BCYRN1","2:47335315-47335514","+","scRNA"
"ENSG00000134294",7372.87317389611,2.89871439152713,0.228297194568928,1.02619286486324e-37,4.21975170544788e-35,"SLC38A2","12:46358188-46372773","-","protein_coding"
"ENSG00000117335",3379.79892988855,3.25338135912338,0.25807917866432,2.29352319504426e-37,9.22149225954128e-35,"CD46","1:207752057-207795513","+","protein_coding"
"ENSG00000136425",586.714248796313,-3.56948438149058,0.284021633862768,2.57968568847705e-37,1.01465767742642e-34,"CIB2","15:78104606-78131544","-","protein_coding"
"ENSG00000171735",852.339676460142,-3.06721135283779,0.244366020995945,4.08964051895418e-37,1.57433757254123e-34,"CAMTA1","1:6785454-7769706","+","protein_coding"
"ENSG00000241685",3596.84834189523,-3.07979107189193,0.245792748510395,5.78750548389589e-37,2.18152784833601e-34,"ARPC1A","7:99325898-99366262","+","protein_coding"
"ENSG00000188153",730.931561768354,3.95878380002892,0.317824591549292,1.18544420559044e-36,4.37719224729547e-34,"COL4A5","X:108439844-108697545","+","protein_coding"
"ENSG00000160781",250.308043350771,4.48122246757339,0.363223277698314,5.12586111656004e-36,1.85484410363841e-33,"PAQR6","1:156243320-156248117","-","protein_coding"
"ENSG00000198727",61497.5495314467,3.35859477758729,0.272708143917839,8.04817261762375e-36,2.8552075915817e-33,"MT-CYB","MT:14747-15887","+","protein_coding"
"ENSG00000127914",543.941215922288,4.26773572206398,0.348378172674742,1.51775704384641e-35,5.28091888352176e-33,"AKAP9","7:91940867-92110673","+","protein_coding"
"ENSG00000108582",2124.44924570252,3.1730638317903,0.258716532850113,1.60817418877522e-35,5.48994256556795e-33,"CPD","17:30378927-30469989","+","protein_coding"
"ENSG00000146648",3354.13264181567,2.89863803829655,0.237699898401483,4.19499536887081e-35,1.40555650386999e-32,"EGFR","7:55019017-55211628","+","protein_coding"
"ENSG00000111897",1504.14717715562,2.86252868989004,0.234941263286083,4.8348323510204e-35,1.59048403140022e-32,"SERINC1","6:122443351-122471807","-","protein_coding"
"ENSG00000262580",305.667435233954,4.71978410599491,0.389492758394971,6.5831576995494e-35,2.12694771889192e-32,"AC087741.1","17:80200673-80205949","-","lncRNA"
"ENSG00000197746",19343.3838983353,3.09890136947284,0.255160535665992,7.27212653897504e-35,2.3083260608715e-32,"PSAP","10:71816298-71851325","-","protein_coding"
"ENSG00000102595",356.422512650376,3.50066933535872,0.289280938216449,1.04405924300655e-34,3.2569248075375e-32,"UGGT2","13:95801580-96053482","-","protein_coding"
"ENSG00000145495",2226.25468438868,3.09841878978173,0.256273894564946,1.37839794522231e-34,4.22700915642495e-32,"MARCH6","5:10353695-10440388","+","protein_coding"
"ENSG00000198848",1672.58203894074,3.36875544890467,0.279014923135644,1.5156843749561e-34,4.57054623268011e-32,"CES1","16:55802851-55833337","-","protein_coding"
"ENSG00000167615",7786.01339635964,3.79625100672832,0.315057911898231,1.75749638218931e-34,5.2128495152379e-32,"LENG8","19:54448887-54462037","+","protein_coding"
"ENSG00000167995",806.021159742634,-3.48283764528718,0.290124493302375,2.91792286443651e-34,8.51515780423384e-32,"BEST1","11:61950063-61965515","+","protein_coding"
"ENSG00000044574",11472.0780508246,3.31462182245728,0.276832905330658,3.10613989972391e-34,8.92053796915947e-32,"HSPA5","9:125234853-125241343","-","protein_coding"
"ENSG00000122034",2634.70490356938,-2.87312324992905,0.239038552234218,3.30578423250373e-34,9.34555533104532e-32,"GTF3A","13:27424619-27435823","+","protein_coding"
"ENSG00000111328",3981.46366687844,-2.93310671894971,0.244760534249253,4.97250676939265e-34,1.38411638428648e-31,"CDK2AP1","12:123250112-123272334","-","protein_coding"
"ENSG00000233237",581.204452119218,3.52406324072233,0.294404652467292,5.17594975582291e-34,1.41891604442582e-31,"LINC00472","6:71343427-71420745","-","lncRNA"
"ENSG00000142798",3265.46324484775,3.09144386692,0.258694131981725,7.47022277968688e-34,2.01729463810261e-31,"HSPG2","1:21822244-21937310","-","protein_coding"
"ENSG00000101384",2160.97081780319,2.82460004328271,0.236995609216057,1.2762983770197e-33,3.39589213756139e-31,"JAG1","20:10637684-10673999","-","protein_coding"
"ENSG00000135862",4551.01203100666,2.95487726000878,0.248354847869333,1.52715989921439e-33,4.00447884876609e-31,"LAMC1","1:183023420-183145592","+","protein_coding"
"ENSG00000285508",700.399587794445,-2.85785420261303,0.240560030587195,1.77039915191329e-33,4.57597597936674e-31,"AL034430.1","20:10413520-10431922","-","protein_coding"
"ENSG00000121716",2061.59550954743,3.81009839838166,0.321851003871552,2.05760803387915e-33,5.24342283901063e-31,"PILRB","7:100352176-100367733","+","protein_coding"
"ENSG00000182871",5174.25467653779,3.40212096892617,0.287216635807681,2.3073296291965e-33,5.7981270807017e-31,"COL18A1","21:45405165-45513720","+","protein_coding"
"ENSG00000142192",7617.51456800811,3.04038730460337,0.256257459175058,2.56092472565721e-33,6.34723439196109e-31,"APP","21:25880550-26171128","-","protein_coding"
"ENSG00000204262",5627.21135141826,2.85353259165268,0.241002931909886,3.20660555886747e-33,7.84015059143096e-31,"COL5A2","2:189031898-189225312","-","protein_coding"
"ENSG00000112306",13389.8191151084,-2.85426790521423,0.241860361552305,4.52155366899323e-33,1.09077960710793e-30,"RPS12","6:132814569-132817564","+","protein_coding"
"ENSG00000198786",22434.3086108233,3.31144368781003,0.280089065626075,4.88775158858218e-33,1.16360644068707e-30,"MT-ND5","MT:12337-14148","+","protein_coding"
"ENSG00000271533",237.283143806892,5.01405997961586,0.426751988100959,5.78491672361762e-33,1.3593051724729e-30,"Z83843.1","X:74209976-74213660","-","lncRNA"
"ENSG00000197958",20344.8706865859,-2.8982710033436,0.24585544878648,7.5314300457867e-33,1.74700210023614e-30,"RPL12","9:127447674-127451406","-","protein_coding"
"ENSG00000005075",2143.04985882642,-3.10115430263196,0.264387582435192,9.36406324909831e-33,2.1446075489359e-30,"POLR2J","7:102473118-102478907","-","protein_coding"
"ENSG00000169230",7843.70558514663,-2.95898857517358,0.253334833215998,1.83483357610793e-32,4.14970548656509e-30,"PRELID1","5:177303799-177306949","+","protein_coding"
"ENSG00000138448",3197.29740034795,3.02379163187978,0.258868792086687,1.94206852136725e-32,4.3380056490244e-30,"ITGAV","2:186590056-186680901","+","protein_coding"
"ENSG00000163170",1458.9932180951,-2.94527085197386,0.252714763767387,2.45174775511462e-32,5.4096917235718e-30,"BOLA3","2:74135400-74147912","-","protein_coding"
"ENSG00000115414",2971.7022166116,3.97688451364525,0.343923406255914,5.05562220644015e-32,1.10206472989303e-29,"FN1","2:215360440-215436073","-","protein_coding"
"ENSG00000151914",3229.80724242598,3.54798732139228,0.30673187223967,6.02155655582792e-32,1.29700027100708e-29,"DST","6:56457987-56954649","-","protein_coding"
"ENSG00000184900",2336.25624566236,-2.89856499287058,0.250640658634807,7.29043203510411e-32,1.5518327860134e-29,"SUMO3","21:44805617-44818779","-","protein_coding"
"ENSG00000164073",315.034450418323,3.34266171114531,0.290245914304574,1.11865114026743e-31,2.3534598931231e-29,"MFSD8","4:127917732-127966034","-","protein_coding"
"ENSG00000127463",1429.42567068751,2.83246028613656,0.245849282611375,1.29624552303761e-31,2.69574370670339e-29,"EMC1","1:19215660-19251527","-","protein_coding"
"ENSG00000230551",679.404793183592,3.52156279650484,0.306347757076613,1.32231433927462e-31,2.71870833414725e-29,"AC021078.1","5:149494314-149504670","-","lncRNA"
"ENSG00000011426",2427.66512796573,2.75280637054106,0.238900128702258,1.3733166344281e-31,2.79184470412446e-29,"ANLN","7:36389821-36453791","+","protein_coding"
"ENSG00000197565",479.503705774181,3.15249796235218,0.274707894282897,1.87412377695946e-31,3.76761349961416e-29,"COL4A6","X:108155607-108439497","-","protein_coding"
"ENSG00000108588",2403.65580712666,2.66723226831109,0.232466615966992,2.52990278664599e-31,5.03005836470175e-29,"CCDC47","17:63745255-63776351","-","protein_coding"
"ENSG00000185164",2777.41679718091,2.8749084104904,0.25150420132494,3.73320028968691e-31,7.34182530883754e-29,"NOMO2","16:18417325-18562211","-","protein_coding"
"ENSG00000133112",26953.2973613671,-2.60849119314232,0.228456447527696,4.62550230440667e-31,8.99884012834729e-29,"TPT1","13:45333471-45341370","-","protein_coding"
"ENSG00000011028",2558.6246462937,3.19290909020844,0.281344834616218,5.4687326527153e-31,1.04847132807595e-28,"AC080038.1","17:62627670-62693597","+","protein_coding"
"ENSG00000164713",3072.58240659556,-2.90525706936072,0.255112024443871,5.50515537319491e-31,1.04847132807595e-28,"BRI3","7:98252379-98310441","+","protein_coding"
"ENSG00000136068",15372.3191189404,2.98072163119441,0.261947973447554,6.59419853959526e-31,1.22998798120512e-28,"FLNB","3:58008400-58172251","+","protein_coding"
"ENSG00000176871",2276.6450607759,-2.93996746513767,0.258557445497806,6.54209202648567e-31,1.22998798120512e-28,"WSB2","12:118032694-118062430","-","protein_coding"
"ENSG00000127415",217.210358973853,4.37639451933737,0.385620343413568,7.37626749333488e-31,1.36182456894804e-28,"IDUA","4:986997-1004564","+","protein_coding"
"ENSG00000150093",29342.4336128207,2.48781637599217,0.218841641439615,7.45714636751405e-31,1.36284999219628e-28,"ITGB1","10:32900318-33005792","-","protein_coding"
"ENSG00000035403",3656.83707701566,2.63143432212103,0.231696375069398,1.03203516938081e-30,1.86726123196069e-28,"VCL","10:73995193-74121363","+","protein_coding"
"ENSG00000198791",2747.21738300889,-2.63342625982336,0.232278868190173,1.1395268031618e-30,2.04133251976302e-28,"CNOT7","8:17224966-17246878","-","protein_coding"
"ENSG00000152952",3134.85799447834,2.45023155739246,0.21588566664508,1.20253131702646e-30,2.13307834499606e-28,"PLOD2","3:146069440-146163653","-","protein_coding"
"ENSG00000114857",1544.73155181518,3.69175614247519,0.327636361560515,1.63597918375047e-30,2.87376421083469e-28,"NKTR","3:42600655-42648735","+","protein_coding"
"ENSG00000074695",1824.06741909266,2.74665858195643,0.243488119117029,2.20152874251417e-30,3.83002495560663e-28,"LMAN1","18:59327823-59359265","-","protein_coding"
"ENSG00000281207",153.799323849961,4.66341183866255,0.414963467068537,2.30226119704494e-30,3.96712493696515e-28,"SLFNL1-AS1","1:41014590-41043890","+","lncRNA"
"ENSG00000165282",1363.75400978804,3.15207540170777,0.280709918196693,3.17811964107327e-30,5.4246904401829e-28,"PIGO","9:35088688-35096601","-","protein_coding"
"ENSG00000023839",11464.4504938328,3.04234076439511,0.271759758545829,5.1647416775594e-30,8.65237696037798e-28,"ABCC2","10:99782640-99852594","+","protein_coding"
"ENSG00000145623",1778.74117584765,2.98481489534197,0.266574079504822,5.15818850645567e-30,8.65237696037798e-28,"OSMR","5:38845858-38945596","+","protein_coding"
"ENSG00000270069",148.843151902662,6.11623476643116,0.545762611557403,6.47812845548543e-30,1.07530989123943e-27,"MIR222HG","X:45745211-45770274","-","lncRNA"
"ENSG00000204379",1411.54432810569,-2.48473271903942,0.222171889398415,7.14917854121778e-30,1.17590988496594e-27,"XAGE1A","X:52495676-52500812","+","protein_coding"
"ENSG00000108679",1420.72878395875,3.20775410464001,0.287607286508431,7.39491352341303e-30,1.20537090431632e-27,"LGALS3BP","17:78971238-78979947","-","protein_coding"
"ENSG00000230590",1219.6753638136,4.01445595807604,0.360949761792258,8.39737083405486e-30,1.35655027232638e-27,"FTX","X:73940435-74293574","-","lncRNA"
"ENSG00000196878",295.997389832339,3.19266838072839,0.286930720276004,1.00852621902108e-29,1.61480220183615e-27,"LAMB3","1:209614870-209652425","-","protein_coding"
"ENSG00000181817",737.671898421077,-2.8761625774215,0.258506224713462,1.04130721372375e-29,1.65266415946525e-27,"LSM10","1:36391238-36397908","-","protein_coding"
"ENSG00000153214",580.861541652461,2.95066421078737,0.265097043986445,1.06578690972342e-29,1.67680717892399e-27,"TMEM87B","2:112055269-112119318","+","protein_coding"
"ENSG00000258727",215.235587239385,4.32225591794615,0.389518159567571,1.1406629356138e-29,1.77913918052246e-27,"AL135999.1","14:23561097-23568073","+","lncRNA"
"ENSG00000142669",1623.88971775269,-2.86655561591402,0.257609887318945,1.16205927731389e-29,1.7970203849949e-27,"SH3BGRL3","1:26280086-26281522","+","protein_coding"
"ENSG00000128185",847.445145324198,-2.84677496268633,0.257025769028098,1.88221165424106e-29,2.88600470001556e-27,"DGCR6L","22:20314276-20320080","-","protein_coding"
"ENSG00000139641",1626.31358506495,2.77562014207069,0.250445219073173,2.02874310475849e-29,3.08454193230213e-27,"ESYT1","12:56118250-56144671","+","protein_coding"
"ENSG00000142156",497.46633832804,3.52543902934582,0.319427011625858,2.21742402129512e-29,3.34332106810772e-27,"COL6A1","21:45981737-46005050","+","protein_coding"
"ENSG00000230373",341.739881687012,3.83670723596147,0.347640145004583,2.52084562896832e-29,3.76939338553089e-27,"GOLGA6L5P","15:84507885-84516814","-","transcribed_unprocessed_pseudogene"
"ENSG00000155380",947.075592674422,2.7958372377719,0.253043196007088,2.78805574598257e-29,4.13477808295595e-27,"SLC16A1","1:112911847-112957013","-","protein_coding"
"ENSG00000198743",525.011707446463,3.14583850314003,0.285399840359763,3.48623661244463e-29,5.12816902674477e-27,"SLC5A3","21:34073578-34106260","+","protein_coding"
"ENSG00000084234",4148.65217062479,2.84160557023478,0.257996456344405,4.17755516613843e-29,6.09552464685022e-27,"APLP2","11:130068147-130144811","+","protein_coding"
"ENSG00000228474",3247.62722728697,-2.46828660651347,0.223986243938384,4.5516279502692e-29,6.58820836033765e-27,"OST4","2:27070472-27071654","-","protein_coding"
"ENSG00000173915",2485.91055380167,-2.50510064662216,0.227675389626848,5.32220262448624e-29,7.64242953054203e-27,"ATP5MD","10:103389041-103396492","-","protein_coding"
"ENSG00000134910",1805.17714077793,2.76776451268877,0.251839998721801,5.56770155354458e-29,7.93200190616395e-27,"STT3A","11:125591712-125625215","+","protein_coding"
"ENSG00000135506",3124.37210976025,2.81700664233813,0.256246629535234,5.65143202658531e-29,7.98838747320374e-27,"OS9","12:57693955-57721557","+","protein_coding"
"ENSG00000197969",1512.79648246219,4.05529070986523,0.370828777535139,6.28142335040492e-29,8.8100614479749e-27,"VPS13A","9:77177445-77421537","+","protein_coding"
"ENSG00000107789",796.387365811699,2.73293128453708,0.249376536870628,8.0987415873005e-29,1.1271579349156e-26,"MINPP1","10:87504875-87553461","+","protein_coding"
"ENSG00000182985",555.534212049476,2.83659248782526,0.259128158513266,8.7380706187633e-29,1.2068542878266e-26,"CADM1","11:115169218-115504957","-","protein_coding"
"ENSG00000155304",539.946095586593,2.83003377713545,0.258599182826565,9.06200144346362e-29,1.2421120614893e-26,"HSPA13","21:14371115-14383484","-","protein_coding"
"ENSG00000221978",3123.0542831449,3.0265152441101,0.276505951204159,9.94137502407204e-29,1.35240073917696e-26,"CCNL2","1:1385711-1399335","-","protein_coding"
"ENSG00000159346",2347.82627578813,-2.60814120463266,0.238535652776044,1.06520381665576e-28,1.43826363095169e-26,"ADIPOR1","1:202940826-202958572","-","protein_coding"
"ENSG00000131389",4222.65859843586,2.63437183341129,0.240903660235784,1.11472792425573e-28,1.49398313581918e-26,"SLC6A6","3:14402576-14489349","+","protein_coding"
"ENSG00000156535",1465.30523732705,3.03869362469651,0.278383704247807,1.13655058575158e-28,1.51203012852965e-26,"CD109","6:73695785-73828316","+","protein_coding"
"ENSG00000137845",2918.39111510813,2.55467191619163,0.233797731500836,1.28222534808589e-28,1.69337979729328e-26,"ADAM10","15:58588809-58749791","-","protein_coding"
"ENSG00000026036",346.598783932967,4.03849068084256,0.373007736940103,1.86542671393538e-28,2.44573663298789e-26,"RTEL1-TNFRSF6B","20:63659300-63698684","+","protein_coding"
"ENSG00000182220",1818.02503595995,2.66601823488977,0.245063106101842,2.02232978904813e-28,2.63237502685236e-26,"ATP6AP2","X:40579372-40606848","+","protein_coding"
"ENSG00000149547",3196.99140699391,-2.70441159137887,0.249113863370368,2.37556512680858e-28,3.07007855995341e-26,"EI24","11:125569280-125584684","+","protein_coding"
"ENSG00000125730",223.746454926256,3.43478937968602,0.317363191430318,2.54007832010155e-28,3.25940688266647e-26,"C3","19:6677704-6730562","-","protein_coding"
"ENSG00000102287",908.829063818671,3.54183126516477,0.328132636432348,3.41415766767065e-28,4.35016582261725e-26,"GABRE","X:151953124-151974680","-","protein_coding"
"ENSG00000167004",4929.81832534172,2.88522085689519,0.266704092774737,3.55024406245618e-28,4.49192767986151e-26,"PDIA3","15:43746410-43773278","+","protein_coding"
"ENSG00000182512",2180.04295248424,-2.86997495519493,0.265570208650365,3.7058510356362e-28,4.65624741581707e-26,"GLRX5","14:95533503-95544724","+","protein_coding"
"ENSG00000134250",882.241540978011,2.77136396176794,0.256412474475352,4.08646735262413e-28,5.09906578007093e-26,"NOTCH2","1:119911553-120100779","-","protein_coding"
"ENSG00000075213",610.279981405424,3.10705621858205,0.288025659284357,4.39659844726357e-28,5.44846956892738e-26,"SEMA3A","7:83955777-84492724","-","protein_coding"
"ENSG00000072042",1639.05414675835,2.50546127217473,0.231792647568963,4.75709168921973e-28,5.85510611789474e-26,"RDH11","14:67676800-67695793","-","protein_coding"
"ENSG00000100568",2365.04690894846,-2.64694936671074,0.245255841327135,5.21152285306211e-28,6.37108668786843e-26,"VTI1B","14:67647085-67674820","-","protein_coding"
"ENSG00000117385",681.998201209213,3.0596360988636,0.284191661920844,5.54447993475418e-28,6.73263593687969e-26,"P3H1","1:42746335-42767084","-","protein_coding"
"ENSG00000075826",234.960387559173,5.00330924976001,0.465641372894752,5.71199478484497e-28,6.88980810948e-26,"SEC31B","10:100486646-100519864","-","protein_coding"
"ENSG00000139433",944.750255699136,-2.77207521185043,0.257560383082891,6.07262931846598e-28,7.27629683834471e-26,"GLTP","12:109850945-109880541","-","protein_coding"
"ENSG00000175324",1067.93334948078,-2.6602392541541,0.247349318796621,7.28701130812362e-28,8.6251810076275e-26,"LSM1","8:38163335-38176730","-","protein_coding"
"ENSG00000283486",634.141483646625,3.79992543219757,0.354660279503523,7.29371963835189e-28,8.6251810076275e-26,"FAM95C","9:38540569-38577207","-","protein_coding"
"ENSG00000154265",266.104485669107,3.75942561580612,0.351206510694974,9.16647333645548e-28,1.07694157192525e-25,"ABCA5","17:69244311-69327244","-","protein_coding"
"ENSG00000182118",596.376308998016,-2.88745891428924,0.269652843740363,1.03609220313874e-27,1.20942040202511e-25,"FAM89A","1:231018958-231040254","-","protein_coding"
"ENSG00000163660",1520.72215507999,2.81387043934255,0.262464674202247,1.05053039171739e-27,1.21841322931684e-25,"CCNL1","3:157146508-157160760","-","protein_coding"
"ENSG00000168028",46078.9039268384,-2.54014794438378,0.236897756566949,1.12677657326007e-27,1.29852028917162e-25,"RPSA","3:39406716-39412542","+","protein_coding"
"ENSG00000125304",1531.48337192654,2.80146004654547,0.261667012452415,1.22360035405322e-27,1.4011772915117e-25,"TM9SF2","13:99446311-99564006","+","protein_coding"
"ENSG00000143512",328.145037947548,3.33808737600607,0.31284135855927,1.29762165389633e-27,1.4765955084243e-25,"HHIPL2","1:222522258-222548104","-","protein_coding"
"ENSG00000154305",559.32854056898,3.03047738969024,0.283532027171144,1.37441886451092e-27,1.55421003222475e-25,"MIA3","1:222618097-222668007","+","protein_coding"
"ENSG00000072682",642.273684629079,2.99913639320988,0.280911405203955,1.49682224972306e-27,1.68211210958008e-25,"P4HA2","5:132191838-132295315","-","protein_coding"
"ENSG00000073605",299.942352172696,4.20034237878993,0.39497185564719,1.71382754714955e-27,1.89604149017412e-25,"GSDMB","17:39904595-39919854","-","protein_coding"
"ENSG00000126777",3786.40080233054,2.62505980964222,0.245645007808345,1.71862490680681e-27,1.89604149017412e-25,"KTN1","14:55559072-55701526","+","protein_coding"
"ENSG00000177879",1350.82063215522,-2.56213954298203,0.239840637404568,1.70616524432005e-27,1.89604149017412e-25,"AP3S1","5:115841592-115914081","+","protein_coding"
"ENSG00000118785",2487.45121432705,2.70068417681074,0.253451795772912,2.30019063894686e-27,2.52226358972519e-25,"SPP1","4:87975650-87983426","+","protein_coding"
"ENSG00000242616",1762.16928132565,-2.43393461976766,0.22846585504685,2.48221218854829e-27,2.70546175466291e-25,"GNG10","9:111661605-111670226","+","protein_coding"
"ENSG00000279088",178.713260447316,3.62702808525284,0.341227875916456,2.51431857710037e-27,2.72404586919024e-25,"AC022400.8","10:73742995-73744230","-","TEC"
"ENSG00000184182",809.280387075537,-2.68547517374296,0.252480299733571,2.5303354370792e-27,2.72508089661154e-25,"UBE2F","2:237966827-238042782","+","protein_coding"
"ENSG00000167524",315.955436186603,4.06410975597257,0.383704347497064,2.61105511180809e-27,2.7953739726594e-25,"RSKR","17:28607964-28614200","-","protein_coding"
