"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class"
"ENSG00000168079",519.058758675787,1.41414964400335,0.337882628782703,2.25435341071533e-06,0.00182860266657738,"SCARA5","8:27869883-27992673","-","protein_coding"
"ENSG00000026103",472.066145972692,1.54700914790311,0.374602869738486,2.57887218858005e-06,0.00183035453584469,"FAS","10:88990531-89017059","+","protein_coding"
"ENSG00000134186",952.585340021439,1.42385368805887,0.342199660478885,2.50062738921433e-06,0.00183035453584469,"PRPF38B","1:108692310-108702928","+","protein_coding"
"ENSG00000005108",709.888023718354,1.3168096306043,0.316530975805197,2.74974180644936e-06,0.00183682752670817,"THSD7A","7:11370365-11832198","-","protein_coding"
"ENSG00000196208",113.069065944923,1.55074152300487,0.399944589253014,7.21655875231994e-06,0.00455284673285251,"GREB1","2:11482341-11642788","+","protein_coding"
"ENSG00000164220",836.039941946662,1.36252769611847,0.350956674187543,8.37162970517366e-06,0.00500359089115537,"F2RL2","5:76615482-76623413","-","protein_coding"
"ENSG00000145390",303.880007046803,1.23668304805019,0.316981777114996,8.82405643130467e-06,0.00501029924169479,"USP53","4:119212587-119295517","+","protein_coding"
"ENSG00000008086",464.845979842883,1.28857416825129,0.334464813807641,1.01055278142111e-05,0.00521628972082644,"CDKL5","X:18425583-18653629","+","protein_coding"
"ENSG00000049130",446.938952493482,1.25123173353481,0.323262970393095,9.79853614006833e-06,0.00521628972082644,"KITLG","12:88492793-88580851","-","protein_coding"
"ENSG00000060656",635.122950966089,1.32999332479381,0.349674048078329,1.16960038232336e-05,0.00531279277666565,"PTPRU","1:29236516-29326813","+","protein_coding"
"ENSG00000067715",949.864937956803,1.29302350222708,0.338250062163968,1.14094005614425e-05,0.00531279277666565,"SYT1","12:78863993-79452008","+","protein_coding"
"ENSG00000196562",611.477165162438,1.32199109878739,0.347149016882335,1.16340362669486e-05,0.00531279277666565,"SULF2","20:47656348-47786616","-","protein_coding"
"ENSG00000112972",2941.14287726595,1.27553797802185,0.337500420284393,1.35304404173111e-05,0.0059096800530379,"HMGCS1","5:43287470-43313512","-","protein_coding"
"ENSG00000117360",1598.1561405821,1.40170359128793,0.380050906868123,1.6091325549661e-05,0.00670510623889645,"PRPF3","1:150321479-150353233","+","protein_coding"
"ENSG00000160201",433.846670819482,1.64968835467722,0.452735353462583,1.65324916070008e-05,0.00670510623889645,"U2AF1","21:43092956-43107587","-","protein_coding"
"ENSG00000135679",1687.36244007297,1.27513131998237,0.345970493609449,1.97334680069863e-05,0.00754168735465345,"MDM2","12:68808177-68850686","+","protein_coding"
"ENSG00000163728",555.744695464736,1.35990813342978,0.371721940829715,2.00079072237001e-05,0.00754168735465345,"TTC14","3:180602163-180617828","+","protein_coding"
"ENSG00000177103",62.4898399496396,1.63362757411102,0.455198600407802,2.12516727147684e-05,0.00754168735465345,"DSCAML1","11:117427773-117817525","-","protein_coding"
"ENSG00000251664",228.542631876027,1.18764546140202,0.321366613289917,2.10193740085842e-05,0.00754168735465345,"PCDHA12","5:140875302-141012347","+","protein_coding"
"ENSG00000076685",3377.0661400322,1.21936841059778,0.333939199155137,2.39614273027685e-05,0.00824563540758299,"NT5C2","10:103088017-103193306","-","protein_coding"
"ENSG00000170390",243.604196156133,1.25822592350779,0.349893277445321,2.80777042150416e-05,0.00937795320782389,"DCLK2","4:150078445-150257438","+","protein_coding"
"ENSG00000182752",2857.05920092625,1.11569070363938,0.308386410187545,3.10338096537905e-05,0.0100691412122413,"PAPPA","9:116153791-116402321","+","protein_coding"
"ENSG00000107104",439.694277792365,1.14767794432683,0.31919647492643,3.20655493438915e-05,0.0101148993985898,"KANK1","9:470291-746106","+","protein_coding"
"ENSG00000196236",633.094414323949,1.2262831281933,0.345147375785594,3.40907855621169e-05,0.0104631070498216,"XPNPEP3","22:40857077-40932815","+","protein_coding"
"ENSG00000198074",81074.5868160081,1.35458087888431,0.389019125512731,3.93007627155181e-05,0.0117447226683533,"AKR1B10","7:134527567-134541412","+","protein_coding"
"ENSG00000091436",2332.97693097568,1.09322557675639,0.307913700203503,4.10808782680467e-05,0.0118201985273622,"MAP3K20","2:173075435-173268015","+","protein_coding"
"ENSG00000100767",191.270205256663,-1.50877695153355,0.443277456598613,4.18939107918315e-05,0.0118201985273622,"PAPLN","14:73237497-73274640","+","protein_coding"
"ENSG00000148798",1370.92481899594,1.24634865917378,0.357550428712118,4.26759545281658e-05,0.0118201985273622,"INA","10:103277138-103290346","+","protein_coding"
"ENSG00000150627",65.0126441629812,1.43376126348402,0.419637277208462,4.56371126718959e-05,0.0123394059881441,"WDR17","4:176065834-176182818","+","protein_coding"
"ENSG00000023041",820.864861604076,1.19939780016108,0.347420947437728,5.08712360240855e-05,0.0129038086236533,"ZDHHC6","10:112424428-112446917","-","protein_coding"
"ENSG00000100439",1535.88916781649,1.17199458766397,0.338673485172862,5.11334438239167e-05,0.0129038086236533,"ABHD4","14:22598237-22613215","+","protein_coding"
"ENSG00000134815",893.462848305757,1.19919768612667,0.346367139633607,4.92117794129866e-05,0.0129038086236533,"DHX34","19:47349315-47382704","+","protein_coding"
"ENSG00000023909",4346.82640011455,1.14012490706033,0.333870922942407,6.29745661320704e-05,0.0130025304181053,"GCLM","1:93885199-93909456","-","protein_coding"
"ENSG00000107796",215.732898120601,1.38410716617791,0.410347107757133,5.44366468982796e-05,0.0130025304181053,"ACTA2","10:88935074-88991339","-","protein_coding"
"ENSG00000119946",1257.17637639455,1.12950827537284,0.330348177604333,6.26678921648845e-05,0.0130025304181053,"CNNM1","10:99329356-99394330","+","protein_coding"
"ENSG00000130477",202.329817893672,1.27596593282393,0.375330184635172,5.56897426183491e-05,0.0130025304181053,"UNC13A","19:17601328-17688365","-","protein_coding"
"ENSG00000132326",230.167895489312,1.1443906180762,0.331197697285745,5.36432824108342e-05,0.0130025304181053,"PER2","2:238244044-238290102","-","protein_coding"
"ENSG00000132718",143.802684814537,1.2181420567429,0.35973068802649,6.23578472072649e-05,0.0130025304181053,"SYT11","1:155859567-155885199","+","protein_coding"
"ENSG00000143512",857.275261459846,1.394471124631,0.416735390322916,5.85183411117499e-05,0.0130025304181053,"HHIPL2","1:222522258-222548104","-","protein_coding"
"ENSG00000156515",1597.02841543706,1.20861067478635,0.356023758385825,6.26020971892781e-05,0.0130025304181053,"HK1","10:69269984-69401884","+","protein_coding"
"ENSG00000159388",183.07413714011,1.31349364805735,0.389587600708906,5.86052331401981e-05,0.0130025304181053,"BTG2","1:203305491-203309602","+","protein_coding"
"ENSG00000174231",7355.49881581,1.14553212704204,0.334993281462292,6.18796937881566e-05,0.0130025304181053,"PRPF8","17:1650629-1684867","-","protein_coding"
"ENSG00000071794",1419.14512063688,1.13409951791435,0.333799754818763,6.72233512824034e-05,0.0133927785467188,"HLTF","3:149030127-149086554","-","protein_coding"
"ENSG00000137491",256.064981369738,1.33878426829348,0.401840558788637,6.61603842192085e-05,0.0133927785467188,"SLCO2B1","11:75100563-75206549","+","protein_coding"
"ENSG00000124762",1888.7853751556,1.21290823745679,0.361761827239535,7.10727639879315e-05,0.0138877713052808,"CDKN1A","6:36676460-36687339","+","protein_coding"
"ENSG00000134762",156.221460140793,1.35802706809485,0.412274037735992,7.31993237086314e-05,0.0138877713052808,"DSC3","18:30989365-31042815","-","protein_coding"
"ENSG00000183098",432.411771014484,1.1760100246946,0.350528338051984,7.33767416622798e-05,0.0138877713052808,"GPC6","13:93226807-94408020","+","protein_coding"
"ENSG00000163536",357.296327762095,1.55060638849674,0.48371080472091,8.44032904934674e-05,0.0157128486367839,"SERPINI1","3:167735243-167825568","+","protein_coding"
"ENSG00000125966",1649.72120451115,1.11344886629347,0.335337105915987,9.07589054888866e-05,0.0166235182376096,"MMP24","20:35226690-35276998","+","protein_coding"
"ENSG00000023171",2104.52100532911,1.06935479454788,0.323906147684281,0.000103247655458075,0.0169924692084333,"GRAMD1B","11:123358428-123627774","+","protein_coding"
"ENSG00000055163",632.553383522448,1.09520537710612,0.332502762006367,0.000101356984182308,0.0169924692084333,"CYFIP2","5:157266079-157395595","+","protein_coding"
"ENSG00000105778",1058.85544615328,1.07867758651518,0.326842247793668,0.000101913976732791,0.0169924692084333,"AVL9","7:32495426-32588726","+","protein_coding"
"ENSG00000134324",804.648410712455,1.1051197665679,0.334889287330267,9.79887239464253e-05,0.0169924692084333,"LPIN1","2:11677595-11827409","+","protein_coding"
"ENSG00000158555",410.752616685716,1.27469121084244,0.395506179188759,0.000102353684106507,0.0169924692084333,"GDPD5","11:75434640-75525941","-","protein_coding"
"ENSG00000168497",827.451980273113,1.1311251015625,0.345363387275449,0.000102700291743906,0.0169924692084333,"CAVIN2","2:191834310-191847088","-","protein_coding"
"ENSG00000198718",230.121211846973,1.13120218155605,0.343305541171712,9.58581263709685e-05,0.0169924692084333,"TOGARAM1","14:44962190-45074431","+","protein_coding"
"ENSG00000112576",7113.73934009028,1.19726380979791,0.369846511619365,0.000105771020024355,0.0171590814770939,"CCND3","6:41934933-42050357","-","protein_coding"
"ENSG00000167131",87.8999922899166,1.50681067548208,0.481509116627375,0.000109643494603884,0.0175367820383338,"CCDC103","17:44899142-44905390","+","protein_coding"
"ENSG00000169826",532.600442100998,1.14416474889785,0.352535031614836,0.000111385160580168,0.0175679150492832,"CSGALNACT2","10:43138445-43185302","+","protein_coding"
"ENSG00000273038",736.451907540703,1.22169955013753,0.382306137095396,0.000119215473176718,0.0185453549780111,"AL365203.2","10:32887255-32889311","-","lncRNA"
"ENSG00000141448",57.0464739221529,1.51422469509482,0.490486865183075,0.000126201636806007,0.0189313560420699,"GATA6","18:22169392-22202528","+","protein_coding"
"ENSG00000148175",5209.57353498902,1.11962351011654,0.347612666834203,0.000126698050299164,0.0189313560420699,"STOM","9:121338988-121370304","-","protein_coding"
"ENSG00000159167",496.103696637782,1.12106540391342,0.347943385887489,0.000124605712378789,0.0189313560420699,"STC1","8:23841929-23854806","-","protein_coding"
"ENSG00000106780",2099.91397808434,1.05023903337111,0.329162557351063,0.000154384563198754,0.0202524151422263,"MEGF9","9:120600811-120714470","-","protein_coding"
"ENSG00000117151",369.51759308101,1.20704440435427,0.387030447243719,0.000155324990070704,0.0202524151422263,"CTBS","1:84549611-84574480","-","protein_coding"
"ENSG00000156030",524.279531521711,1.04786745662838,0.326580823917191,0.000145072337695645,0.0202524151422263,"ELMSAN1","14:73715122-73790285","-","protein_coding"
"ENSG00000164823",1600.17110198921,1.09602800438923,0.34573279752388,0.000153696224552113,0.0202524151422263,"OSGIN2","8:89901849-89927888","+","protein_coding"
"ENSG00000172403",169.259559288937,1.25216576419809,0.399984568186468,0.000142960454256827,0.0202524151422263,"SYNPO2","4:118850688-119061247","+","protein_coding"
"ENSG00000174243",3954.01206269983,1.09943308995952,0.351369876063498,0.000159954063162506,0.0202524151422263,"DDX23","12:48829756-48852842","-","protein_coding"
"ENSG00000179304",141.50693759998,1.41116609659143,0.462245614158758,0.000154686905499687,0.0202524151422263,"FAM156B","X:52891306-52908560","+","protein_coding"
"ENSG00000186198",276.435948204473,1.30895479740047,0.42602451955479,0.000160458299032698,0.0202524151422263,"SLC51B","15:65045387-65053397","+","protein_coding"
"ENSG00000198431",36078.0387138672,1.07043555402484,0.336655624103101,0.000156474112524737,0.0202524151422263,"TXNRD1","12:104215779-104350307","+","protein_coding"
"ENSG00000198848",5757.34203559208,1.33671522872077,0.429066725243272,0.000156095886049784,0.0202524151422263,"CES1","16:55802851-55833337","-","protein_coding"
"ENSG00000203668",996.472986052008,1.19198571057737,0.382357347702338,0.000160506988622787,0.0202524151422263,"CHML","1:241628853-241640254","-","protein_coding"
"ENSG00000254682",57.1128305855893,1.71812432937457,0.574068498598401,0.000148030041389187,0.0202524151422263,"AP002387.2","11:71448674-71452157","+","lncRNA"
"ENSG00000258441",185.532392474813,1.33160197792769,0.433811056314395,0.000159279068655164,0.0202524151422263,"LINC00641","14:21200079-21206900","-","lncRNA"
"ENSG00000284946",102.900079929398,1.28841872628311,0.418098606273605,0.000159208676711654,0.0202524151422263,"AC068831.7","15:90966190-91022566","-","protein_coding"
"ENSG00000152332",1191.37227895684,1.03737951090318,0.326307067924797,0.000163426272879088,0.0203941621408233,"UHMK1","1:162497251-162529631","+","protein_coding"
"ENSG00000127804",1529.06409075389,1.07394899520461,0.340869264780816,0.00016955555708907,0.0207040097451987,"METTL16","17:2405562-2511891","-","protein_coding"
"ENSG00000170734",196.488662374086,1.14983527422452,0.368921057357195,0.000168468438386422,0.0207040097451987,"POLH","6:43576150-43615660","+","protein_coding"
"ENSG00000001084",4473.51081632784,1.10308643465155,0.351888174462566,0.000171519930860321,0.0207210673920192,"GCLC","6:53497341-53616970","-","protein_coding"
"ENSG00000188883",59.1341878322907,1.42011829979559,0.471994879617065,0.000174930075670283,0.0209105888348604,"KLRG2","7:139452690-139483712","-","protein_coding"
"ENSG00000048392",873.951480434649,1.07616861742576,0.344712838138429,0.000185125731127944,0.0214519163539686,"RRM2B","8:102204502-102239118","-","protein_coding"
"ENSG00000080546",147.598334219108,1.26283827298371,0.414874118661589,0.000184358659533515,0.0214519163539686,"SESN1","6:108986437-109094819","-","protein_coding"
"ENSG00000196950",2059.35645024496,1.00083694036412,0.316377851749602,0.00018296089169908,0.0214519163539686,"SLC39A10","2:195575977-195737702","+","protein_coding"
"ENSG00000114423",200.723329617356,1.13823304146172,0.369918897320011,0.000193694777822434,0.0219959789695156,"CBLB","3:105655461-105869552","-","protein_coding"
"ENSG00000135127",159.175019246013,1.16217219739544,0.378658354017747,0.000192294807914244,0.0219959789695156,"BICDL1","12:119989869-120094494","+","protein_coding"
"ENSG00000185920",281.39769153645,1.08111785440492,0.349071978500297,0.000197895051566485,0.0222504574810792,"PTCH1","9:95442980-95517057","-","protein_coding"
"ENSG00000184564",159.295651043552,1.16519604044954,0.382474613032573,0.000205217411835179,0.02284753851765,"SLITRK6","13:85792790-85806683","-","protein_coding"
"ENSG00000103154",98.7204446619367,1.33888055717633,0.452130393915522,0.000217020935114049,0.0239270848461664,"NECAB2","16:83968632-84002776","+","protein_coding"
"ENSG00000081923",756.043521129634,0.972110680049187,0.311383645537688,0.000219919196665424,0.0240134845897361,"ATP8B1","18:57646426-57803315","-","protein_coding"
"ENSG00000137504",1045.35724181632,1.06306669538329,0.34716643189236,0.000229892709180652,0.0243987065930419,"CREBZF","11:85659708-85682908","-","protein_coding"
"ENSG00000138594",4117.8221479906,0.986306656362386,0.318638932168613,0.000229037596207867,0.0243987065930419,"TMOD3","15:51829628-51947295","+","protein_coding"
"ENSG00000166923",615.686272336558,1.12764361522603,0.371980475321106,0.000229153277392573,0.0243987065930419,"GREM1","15:32718004-32745106","+","protein_coding"
"ENSG00000113742",501.638258484687,1.0226045201911,0.332904872002014,0.000236643563761309,0.0248826325006798,"CPEB4","5:173888349-173961980","+","protein_coding"
"ENSG00000065833",2855.3357613889,1.06460460503677,0.349354905955492,0.000244000748752711,0.0251897500257799,"ME1","6:83210402-83431051","-","protein_coding"
"ENSG00000113161",1718.61045255836,1.147396422425,0.384454449995199,0.00024304402530995,0.0251897500257799,"HMGCR","5:75336329-75362101","+","protein_coding"
"ENSG00000088002",419.589410100968,1.19346130537876,0.401857136869023,0.000253029972065741,0.0253585838480991,"SULT2B1","19:48552075-48599425","+","protein_coding"
"ENSG00000113328",1281.44774964475,1.06874399652409,0.353118258356755,0.000256374063136943,0.0253585838480991,"CCNG1","5:163437569-163446151","+","protein_coding"
"ENSG00000118777",3675.33404805501,1.10227560616107,0.365352775808013,0.000249887882237687,0.0253585838480991,"ABCG2","4:88090150-88231628","-","protein_coding"
"ENSG00000170477",536.552980434971,1.36259524238426,0.47033764352168,0.000256801439109845,0.0253585838480991,"KRT4","12:52806549-52814116","-","protein_coding"
"ENSG00000173530",1073.98470662578,1.17427711600671,0.393738339195384,0.000250933424584015,0.0253585838480991,"TNFRSF10D","8:23135588-23164027","-","protein_coding"
"ENSG00000243207",72.6586385346745,1.59478371759414,0.563751755367396,0.000259387010312295,0.0253930938716071,"PPAN-P2RY11","19:10106223-10114780","+","protein_coding"
"ENSG00000112186",567.336521800734,0.977469358611494,0.31970682176657,0.00026765545500052,0.0259320567684118,"CAP2","6:17393505-17557790","+","protein_coding"
"ENSG00000132952",326.126616895204,1.08319710542009,0.361572453394129,0.000271743109848626,0.0259320567684118,"USPL1","13:30617693-30660770","+","protein_coding"
"ENSG00000164327",565.914105126503,0.996308408204953,0.327245512475112,0.000269836578649223,0.0259320567684118,"RICTOR","5:38937920-39074399","-","protein_coding"
"ENSG00000260804",454.312974342276,1.09638859061148,0.367282237624345,0.000275902081858733,0.0261095336798981,"LINC01963","2:216217045-216220192","+","lncRNA"
"ENSG00000138593",336.646741761636,1.01037635132979,0.334051578052529,0.000280470495164987,0.0262308493673645,"SECISBP2L","15:48988476-49046447","-","protein_coding"
"ENSG00000196792",498.954042837064,1.03175564793233,0.342544498072893,0.000281803770942098,0.0262308493673645,"STRN3","14:30893799-31026401","-","protein_coding"
"ENSG00000122862",2356.60510372158,1.13932645925173,0.385002066795089,0.000285883693415289,0.0263942701010083,"SRGN","10:69088103-69104805","+","protein_coding"
"ENSG00000136758",3997.73777041834,1.03843765829307,0.346476775593247,0.000295089551324304,0.0270244914906354,"YME1L1","10:27110112-27155266","-","protein_coding"
"ENSG00000115419",2080.32303328255,1.02949670925827,0.344141133207076,0.000300515149289213,0.0273012002826264,"GLS","2:190880827-190965552","+","protein_coding"
"ENSG00000085721",1431.22454088614,1.08589971241245,0.367365771603447,0.000308439049194665,0.0274444095082465,"RRN3","16:15060022-15094317","-","protein_coding"
"ENSG00000109814",10235.7767667744,0.994371531755312,0.330956797139389,0.000309341706327541,0.0274444095082465,"UGDH","4:39498755-39528311","-","protein_coding"
"ENSG00000168077",1925.6805389442,0.956526776845408,0.316072318305881,0.000308094169172531,0.0274444095082465,"SCARA3","8:27633868-27676776","+","protein_coding"
"ENSG00000147650",907.752504648486,0.994951956492526,0.331951915968917,0.000314229599005762,0.0276619482659646,"LRP12","8:104489231-104589024","-","protein_coding"
"ENSG00000144028",4808.67096817931,1.00567205972519,0.336238990569692,0.00031858020382862,0.0278292061129062,"SNRNP200","2:96274338-96321271","-","protein_coding"
"ENSG00000162604",559.11780620957,1.16814702536988,0.403595185029434,0.000329202505417922,0.028537585126152,"TM2D1","1:61681046-61725423","-","protein_coding"
"ENSG00000033627",1606.5389799696,1.11552111064473,0.383075381050839,0.000336337911717977,0.0287968978743462,"ATP6V0A1","17:42458844-42522611","+","protein_coding"
"ENSG00000145332",260.686160414341,1.03549675953383,0.351107388599603,0.000339653753996228,0.0287968978743462,"KLHL8","4:87160103-87240314","-","protein_coding"
"ENSG00000162769",879.091149639134,1.04489161957672,0.354676473054258,0.000339801366252412,0.0287968978743462,"FLVCR1","1:212858275-212899363","+","protein_coding"
"ENSG00000072210",5026.09056831531,1.03640393529598,0.350887037773276,0.000342640611956702,0.028812059636569,"ALDH3A2","17:19648136-19677598","+","protein_coding"
"ENSG00000121895",779.777532355622,1.06399679778774,0.36349688180945,0.000347591772649696,0.028812059636569,"TMEM156","4:38966744-39032922","-","protein_coding"
"ENSG00000135090",389.006010566008,1.03429461206397,0.351574046629299,0.000347310969850437,0.028812059636569,"TAOK3","12:118149801-118372907","-","protein_coding"
"ENSG00000132639",531.979442113564,1.01884767180585,0.345734460142491,0.000351352172721789,0.0289127193726713,"SNAP25","20:10218830-10307418","+","protein_coding"
"ENSG00000076321",192.426241627095,1.01290067306408,0.344694218152509,0.000363431404899096,0.029270404496696,"KLHL20","1:173714941-173786692","+","protein_coding"
"ENSG00000139117",385.398885938789,1.03761791196994,0.354415631897198,0.000360611462036778,0.029270404496696,"CPNE8","12:38646822-38907430","-","protein_coding"
"ENSG00000214517",1502.38046081474,1.01258658612533,0.344188607789422,0.000362285770745426,0.029270404496696,"PPME1","11:74171267-74254703","+","protein_coding"
"ENSG00000136381",1823.82366345898,0.982291630714568,0.332874233349828,0.000375320556102441,0.0300150720781643,"IREB2","15:78437431-78501453","+","protein_coding"
"ENSG00000006432",342.905354310739,0.970180984611611,0.332666709301972,0.000419428926872448,0.0303827432879925,"MAP3K9","14:70722526-70809534","-","protein_coding"
"ENSG00000077157",153.62428582893,1.12333616815441,0.39406577493509,0.000396082270603998,0.0303827432879925,"PPP1R12B","1:202348699-202592706","+","protein_coding"
"ENSG00000104419",1572.19333894343,1.0584768852534,0.367504504509001,0.000404919395678635,0.0303827432879925,"NDRG1","8:133237171-133302022","-","protein_coding"
"ENSG00000118200",675.322141704702,0.960207792847641,0.327637494216936,0.000409678775208805,0.0303827432879925,"CAMSAP2","1:200739558-200860704","+","protein_coding"
"ENSG00000132694",757.548687712319,0.965426258089021,0.329756398751378,0.000410257586929097,0.0303827432879925,"ARHGEF11","1:156934840-157045370","-","protein_coding"
"ENSG00000137161",2354.64612496013,1.11839019677034,0.392770341699646,0.000384325228782278,0.0303827432879925,"CNPY3","6:42929192-42939287","+","protein_coding"
"ENSG00000143643",674.919650987747,1.04150530105547,0.361151209145247,0.000409815584017927,0.0303827432879925,"TTC13","1:230906243-230978875","-","protein_coding"
"ENSG00000150782",1623.94087316919,1.1369865668133,0.400342267850263,0.000389183436547969,0.0303827432879925,"IL18","11:112143253-112164096","-","protein_coding"
"ENSG00000156026",1500.17552965015,0.98843432672776,0.337646070958901,0.000402357673231492,0.0303827432879925,"MCU","10:72692131-72887694","+","protein_coding"
"ENSG00000164237",584.307065463262,1.03511650588214,0.35891065024643,0.000413637328776897,0.0303827432879925,"CMBL","5:10275875-10307902","-","protein_coding"
"ENSG00000165895",198.345644841046,1.01511279884373,0.35097042418753,0.000417673312327237,0.0303827432879925,"ARHGAP42","11:100687288-100993941","+","protein_coding"
"ENSG00000167615",914.207240880753,0.96641344516196,0.331008875994279,0.00042005025503829,0.0303827432879925,"LENG8","19:54448887-54462037","+","protein_coding"
"ENSG00000186462",141.985724564942,1.1582161282598,0.410473292045736,0.000409244239141785,0.0303827432879925,"NAP1L2","X:73212299-73214848","-","protein_coding"
"ENSG00000205213",6217.97688265119,0.94670927088775,0.320124622146832,0.000391282346375611,0.0303827432879925,"LGR4","11:27365961-27472790","-","protein_coding"
"ENSG00000267680",186.573272311733,1.00839000855657,0.348527703981524,0.000419794241679289,0.0303827432879925,"ZNF224","19:44094339-44109886","+","protein_coding"
"ENSG00000116133",4432.33726360407,1.0617358785492,0.368793311001065,0.000428507472411315,0.0307640101105972,"DHCR24","1:54849627-54887195","-","protein_coding"
"ENSG00000204580",1986.18610454409,0.96171608026911,0.329961206424206,0.000430739486402339,0.0307640101105972,"DDR1","6:30876421-30900156","+","protein_coding"
"ENSG00000100505",311.484766558536,0.988115148548017,0.341979674953294,0.000440319119771806,0.0312298504064085,"TRIM9","14:50975262-51096061","-","protein_coding"
"ENSG00000260916",2926.11105410989,0.991441909451459,0.343278687924188,0.000442762056660071,0.0312298504064085,"CCPG1","15:55340032-55408510","-","protein_coding"
"ENSG00000090530",1970.64812448561,1.04411814256743,0.366150076860607,0.000451023670130545,0.0312306390122102,"P3H2","3:189956728-190122437","-","protein_coding"
"ENSG00000138138",2563.27968027217,1.01286829549503,0.352621878069772,0.000446031255751013,0.0312306390122102,"ATAD1","10:87751512-87841343","-","protein_coding"
"ENSG00000168807",749.731917826786,0.97188108479609,0.335822739961921,0.000448893318867535,0.0312306390122102,"SNTB2","16:69187129-69309052","+","protein_coding"
"ENSG00000006062",1559.1157523002,1.14929931655269,0.415445859934207,0.000474385685237303,0.0312336533435239,"MAP3K14","17:45263119-45317029","-","protein_coding"
"ENSG00000110172",1900.71098590863,1.00625637934496,0.351608851949045,0.000466477099172848,0.0312336533435239,"CHORDC1","11:90200429-90223077","-","protein_coding"
"ENSG00000121940",1248.58918861949,0.997629136002162,0.349049083534989,0.00047445567876569,0.0312336533435239,"CLCC1","1:108929508-108963457","-","protein_coding"
"ENSG00000136153",1217.98716584163,0.981917414290135,0.340952771398789,0.000459211446919307,0.0312336533435239,"LMO7","13:75620434-75859870","+","protein_coding"
"ENSG00000146909",630.460310067479,1.02151955404658,0.35941942168603,0.000477948083514651,0.0312336533435239,"NOM1","7:156949712-156973176","+","protein_coding"
"ENSG00000167281",258.523292067563,1.1698787127923,0.423228570485886,0.000478571299909577,0.0312336533435239,"RBFOX3","17:79089345-79516148","-","protein_coding"
"ENSG00000168350",57.2825273463695,1.39784060324949,0.522852742295265,0.000469650678583208,0.0312336533435239,"DEGS2","14:100143957-100159645","-","protein_coding"
"ENSG00000168813",802.214366047715,1.0048402196995,0.351770144324169,0.0004728060684243,0.0312336533435239,"ZNF507","19:32345594-32387667","+","protein_coding"
"ENSG00000170381",171.924668681953,1.10951810392284,0.395449675196402,0.000459947963077623,0.0312336533435239,"SEMA3E","7:83363238-83649139","-","protein_coding"
"ENSG00000170962",932.129390316754,1.00068499408448,0.349301290791562,0.000466642714408324,0.0312336533435239,"PDGFD","11:103907189-104164379","-","protein_coding"
"ENSG00000181026",1417.65351587214,1.02112353978449,0.359327899237061,0.000481497241590746,0.0312450438600258,"AEN","15:88621337-88632281","+","protein_coding"
"ENSG00000129595",181.871143095093,1.01078192129389,0.355832047754644,0.000487645103870476,0.0314641920429155,"EPB41L4A","5:112142441-112419313","-","protein_coding"
"ENSG00000113249",634.536884936421,1.00442296986684,0.354114751767141,0.000502767008988041,0.0322566223393683,"HAVCR1","5:157029413-157059119","-","protein_coding"
