"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class"
"ENSG00000204344",485.667952294746,1.50652508361804,0.297013528853438,3.31294126792151e-08,2.38326684449953e-05,"STK19","6:31971091-31982821","+","protein_coding"
"ENSG00000168813",2911.53240784521,1.47178935940007,0.290783637593738,3.6179939893112e-08,2.4844106907511e-05,"ZNF507","19:32345594-32387667","+","protein_coding"
"ENSG00000159388",235.891186586171,1.60915834026788,0.323780778796483,5.14315179288358e-08,3.37815626674314e-05,"BTG2","1:203305491-203309602","+","protein_coding"
"ENSG00000186198",185.626196161233,1.60604867443989,0.324080781546948,5.58932770465093e-08,3.5182489014234e-05,"SLC51B","15:65045387-65053397","+","protein_coding"
"ENSG00000124181",3329.68733769154,1.47695637246255,0.298628809538289,6.53298267448556e-08,3.94775077053813e-05,"PLCG1","20:41136960-41196801","+","protein_coding"
"ENSG00000117360",4103.95077563296,1.43567359090802,0.293686122621835,9.01592494571143e-08,5.23859915980241e-05,"PRPF3","1:150321479-150353233","+","protein_coding"
"ENSG00000144589",1384.9109729393,1.40963506122538,0.291181804895193,1.16574735260684e-07,6.28962330565412e-05,"STK11IP","2:219597857-219616451","+","protein_coding"
"ENSG00000203879",5511.78679544505,1.41258180741024,0.291252497226746,1.12540523360772e-07,6.28962330565412e-05,"GDI1","X:154436913-154443467","+","protein_coding"
"ENSG00000143512",998.018139099775,1.40832170520597,0.292718737143465,1.35527843288451e-07,6.86638687266739e-05,"HHIPL2","1:222522258-222548104","-","protein_coding"
"ENSG00000198799",921.283358055641,1.33265624451487,0.276213953176337,1.3635507127823e-07,6.86638687266739e-05,"LRIG2","1:113073198-113132260","+","protein_coding"
"ENSG00000067334",1965.77639079808,1.26858128527517,0.265095843912671,1.76682382228157e-07,7.5226712783184e-05,"DNTTIP2","1:93866284-93879918","-","protein_coding"
"ENSG00000099290",1723.92195593603,1.35282800857262,0.282398874240676,1.58895332078499e-07,7.5226712783184e-05,"WASHC2A","10:50067888-50133509","+","protein_coding"
"ENSG00000163536",269.724748483885,1.58556403849888,0.33470717514172,1.67487370848276e-07,7.5226712783184e-05,"SERPINI1","3:167735243-167825568","+","protein_coding"
"ENSG00000168874",410.819840781575,1.6291327553908,0.344852359517067,1.76617294704237e-07,7.5226712783184e-05,"ATOH8","2:85751344-85791383","+","protein_coding"
"ENSG00000198848",5029.61368477529,1.39555119540467,0.293210793239077,1.78592455083267e-07,7.5226712783184e-05,"CES1","16:55802851-55833337","-","protein_coding"
"ENSG00000242485",1472.82805235546,1.36688433103584,0.286928579906641,1.79265351174596e-07,7.5226712783184e-05,"MRPL20","1:1401909-1407293","-","protein_coding"
"ENSG00000137491",427.479284803632,1.47428144168361,0.311736700380486,1.91445581167355e-07,7.72232773067752e-05,"SLCO2B1","11:75100563-75206549","+","protein_coding"
"ENSG00000256294",308.627576043859,1.5045757036097,0.31885141233496,1.94246676220127e-07,7.72232773067752e-05,"ZNF225","19:44112181-44134822","+","protein_coding"
"ENSG00000265817",364.220998836352,1.34732980228167,0.285208926590468,2.18509574952947e-07,8.46416448413891e-05,"FSBP","8:94372170-94436952","-","protein_coding"
"ENSG00000198791",1133.85487828795,1.23577233315166,0.26202026699185,2.55268299781529e-07,9.6408455119989e-05,"CNOT7","8:17224966-17246878","-","protein_coding"
"ENSG00000284820",475.713594820785,1.53257613775419,0.32980578356683,2.69235525030032e-07,9.92034408933827e-05,"AC068946.2","2:219209772-219222738","-","protein_coding"
"ENSG00000258790",195.400358516662,1.82086335504521,0.395661894808066,2.87327737879184e-07,0.000103349050860496,"AL121594.1","14:35122549-35317474","+","protein_coding"
"ENSG00000106610",377.079381791648,1.36907439221023,0.294527634968981,3.08674834692985e-07,0.000108445365760626,"STAG3L4","7:67302621-67362950","+","transcribed_unprocessed_pseudogene"
"ENSG00000135407",56.2597360662113,2.02317792227539,0.447330632843403,3.68538746993718e-07,0.000126534428428048,"AVIL","12:57797376-57818704","-","protein_coding"
"ENSG00000169297",1803.59453237289,1.26198402775488,0.272786231182921,3.85259266637647e-07,0.000129335816468776,"NR0B1","X:30304206-30309598","-","protein_coding"
"ENSG00000196236",882.093650339907,1.25151025553156,0.272241718701758,4.44334683260769e-07,0.000145925305652618,"XPNPEP3","22:40857077-40932815","+","protein_coding"
"ENSG00000126226",1518.11495704043,1.23688732061048,0.269246944087727,4.60067277636963e-07,0.000147877369431098,"PCID2","13:113177539-113208715","-","protein_coding"
"ENSG00000055163",1017.08138758414,1.22691372634053,0.26898123476626,5.42112194999867e-07,0.000170618519372146,"CYFIP2","5:157266079-157395595","+","protein_coding"
"ENSG00000130544",288.121917134867,1.44165592686642,0.321046544087381,6.02643601862123e-07,0.000183140670077909,"ZNF557","19:7069703-7087968","+","protein_coding"
"ENSG00000273154",755.571384887637,1.25850062165986,0.27782294915263,6.0614506545942e-07,0.000183140670077909,"AL121845.3","20:63708864-63739103","+","protein_coding"
"ENSG00000198074",67749.6765183237,1.27222781211994,0.281495039174793,6.35127106878788e-07,0.000188134611835644,"AKR1B10","7:134527567-134541412","+","protein_coding"
"ENSG00000250021",548.541681065789,1.21405281242584,0.268512859140954,6.63348002154426e-07,0.000192484491039482,"ARPIN-AP3S2","15:89834308-89912882","-","protein_coding"
"ENSG00000269044",182.369784822635,1.3641554406038,0.304252444922193,6.7529476567767e-07,0.000192484491039482,"AC024075.2","19:16633797-16635269","-","lncRNA"
"ENSG00000188522",2286.23436151801,1.24706641173886,0.277114844416373,7.08021767595898e-07,0.00019807564524206,"FAM83G","17:18968789-19004764","-","protein_coding"
"ENSG00000158055",111.006232327674,1.79794616026982,0.40930260417902,7.3421245642251e-07,0.000199758136292839,"GRHL3","1:24319322-24364482","+","protein_coding"
"ENSG00000174243",6127.04239162998,1.24033048741159,0.27596270032316,7.53704492532722e-07,0.000199758136292839,"DDX23","12:48829756-48852842","-","protein_coding"
"ENSG00000236255",157.746140105396,1.48517058623714,0.33469079089216,7.42292355642708e-07,0.000199758136292839,"AC009404.1","2:117833937-117841658","+","lncRNA"
"ENSG00000249859",2398.39153535079,1.16886481613059,0.260387120498947,8.19048875438638e-07,0.00020971815866528,"PVT1","8:127794526-128187101","+","lncRNA"
"ENSG00000255031",276.638572279055,1.53796024759553,0.348751211686897,8.08116418347062e-07,0.00020971815866528,"AP002807.1","11:68050740-68053762","+","lncRNA"
"ENSG00000140521",3069.59665774219,1.2391939173172,0.27807600388431,8.78316730973034e-07,0.000221145514246827,"POLG","15:89305198-89334861","-","protein_coding"
"ENSG00000243207",119.502554205448,1.6342823493236,0.373553510606057,9.00718010231741e-07,0.000223067983288048,"PPAN-P2RY11","19:10106223-10114780","+","protein_coding"
"ENSG00000088038",2546.05592972861,1.224661258655,0.275643469405377,9.48285853359454e-07,0.000227392926773036,"CNOT3","19:54137749-54155681","+","protein_coding"
"ENSG00000140682",776.716336795546,1.16492175349982,0.261350136050544,9.48212994119728e-07,0.000227392926773036,"TGFB1I1","16:31471585-31477960","+","protein_coding"
"ENSG00000141542",301.803424355299,1.29405982867556,0.293426249399284,1.00829911350793e-06,0.000234344226273296,"RAB40B","17:82654973-82698698","-","protein_coding"
"ENSG00000196421",145.194659240736,1.58340093203916,0.363519821947724,9.95805688387561e-07,0.000234344226273296,"C20orf204","20:64034344-64039962","+","protein_coding"
"ENSG00000205853",88.5873257506741,1.84191121795128,0.427101938926499,1.03117017542547e-06,0.000236028603638676,"RFPL3S","22:32359886-32382106","-","lncRNA"
"ENSG00000105835",8270.86186258865,1.26007950422401,0.285661950046348,1.06300280635258e-06,0.000236158579346595,"NAMPT","7:106248298-106286326","-","protein_coding"
"ENSG00000166669",503.900252473594,1.3131521508881,0.298721012829736,1.05783412965103e-06,0.000236158579346595,"ATF7IP2","16:10326434-10483638","+","protein_coding"
"ENSG00000163071",137.258196377614,1.58667015711652,0.366341423236065,1.1012717103903e-06,0.000240094101607103,"SPATA18","4:52051304-52097299","+","protein_coding"
"ENSG00000215041",2783.89751814054,1.30919971304345,0.298397074220136,1.11250328407342e-06,0.000240094101607103,"NEURL4","17:7315628-7329393","-","protein_coding"
"ENSG00000069696",57.8940243713548,1.85441652174557,0.431393555721499,1.13512619514093e-06,0.000241526076478789,"DRD4","11:637293-640706","+","protein_coding"
"ENSG00000168434",792.344076436701,1.20713469631652,0.2744127041922,1.17319276272373e-06,0.000246158653700936,"COG7","16:23388493-23453189","-","protein_coding"
"ENSG00000168661",394.117925930147,1.24118452321761,0.283776217969921,1.26375618611001e-06,0.000257994117615729,"ZNF30","19:34926903-34945170","+","protein_coding"
"ENSG00000250506",364.495757205217,1.28144112355064,0.293467220544935,1.24751947395001e-06,0.000257994117615729,"CDK3","17:76000906-76005999","+","protein_coding"
"ENSG00000082074",842.036013850714,1.24869306788642,0.286084779253158,1.30476462870914e-06,0.00025914018093202,"FYB1","5:39105252-39274528","-","protein_coding"
"ENSG00000164080",995.047823238722,1.24946377629769,0.286333182610583,1.3208310009774e-06,0.00025914018093202,"RAD54L2","3:51541144-51668667","+","protein_coding"
"ENSG00000182324",405.554880526186,1.37517124563808,0.316984499548697,1.29482438884786e-06,0.00025914018093202,"KCNJ14","19:48455509-48466980","+","protein_coding"
"ENSG00000196653",185.065559795657,1.4021454930413,0.324328461071724,1.35004459907898e-06,0.000261475945619052,"ZNF502","3:44712643-44723831","+","protein_coding"
"ENSG00000171658",1047.22809603789,1.19245036854809,0.273052845302922,1.39106079666963e-06,0.000266009562725166,"NMRAL2P","3:185959943-185980872","+","transcribed_unprocessed_pseudogene"
"ENSG00000153832",91.1251904111689,1.50822654621289,0.352037656304706,1.45130831564371e-06,0.000271265430982907,"FBXO36","2:229922302-230013119","+","protein_coding"
"ENSG00000165689",1973.02828629898,1.2666054188324,0.292003017545457,1.45445819220331e-06,0.000271265430982907,"ENTR1","9:136401922-136410614","-","protein_coding"
"ENSG00000090615",5749.6497888939,1.20693145492911,0.278584088079832,1.59896885440779e-06,0.000294580761994372,"GOLGA3","12:132768914-132829078","-","protein_coding"
"ENSG00000187257",902.871730608081,1.14401521161757,0.26338575838484,1.6384514426624e-06,0.000298217902943384,"RSBN1L","7:77696459-77783022","+","protein_coding"
"ENSG00000151718",1147.81210910954,1.18211923060725,0.273653762670252,1.73188242654599e-06,0.000311470807355122,"WWC2","4:183099257-183320777","+","protein_coding"
"ENSG00000108599",1510.65657929072,1.17410769671395,0.272212223716414,1.80889832968122e-06,0.000317756128680165,"AKAP10","17:19904302-19978343","-","protein_coding"
"ENSG00000118503",321.078101238335,1.3732219424896,0.322173170778176,1.80369657293242e-06,0.000317756128680165,"TNFAIP3","6:137867214-137883312","+","protein_coding"
"ENSG00000073614",2093.27809102084,1.16808602887396,0.271739849982451,1.86378958618864e-06,0.000322357768590904,"KDM5A","12:280129-389454","-","protein_coding"
"ENSG00000166579",1549.19625488653,1.18294646411387,0.275151596392359,1.90581733604285e-06,0.000322357768590904,"NDEL1","17:8413131-8490411","+","protein_coding"
"ENSG00000172661",2210.93548209299,1.2803529018639,0.29969869698311,1.91459691660202e-06,0.000322357768590904,"WASHC2C","10:45727200-45792961","+","protein_coding"
"ENSG00000279765",39.4177233760411,2.38331467913385,0.576971710585974,1.92044741994978e-06,0.000322357768590904,"AC013394.1","15:92883413-92949230","+","protein_coding"
"ENSG00000155287",880.805676949532,1.20274210268188,0.281749042725745,2.11525614562896e-06,0.000351155764747436,"SLC25A28","10:99610522-99620609","-","protein_coding"
"ENSG00000119778",866.26679050683,1.29716629198604,0.306367849934641,2.20858852028315e-06,0.000361437616343903,"ATAD2B","2:23748664-23927123","-","protein_coding"
"ENSG00000165804",1184.33498409551,1.3434817094869,0.318220942869586,2.22504126034176e-06,0.000361437616343903,"ZNF219","14:21090077-21104722","-","protein_coding"
"ENSG00000124762",1678.04986759886,1.1243159618233,0.26337767769976,2.32074321168991e-06,0.000367476235649423,"CDKN1A","6:36676460-36687339","+","protein_coding"
"ENSG00000196208",203.179688829891,1.39533182959871,0.332460000735254,2.33519021793504e-06,0.000367476235649423,"GREB1","2:11482341-11642788","+","protein_coding"
"ENSG00000261613",182.099786438369,1.34175835043836,0.318416809428984,2.29350427328068e-06,0.000367476235649423,"AC093525.6","16:2554060-2556060","-","lncRNA"
"ENSG00000120662",350.192745352003,1.21190820826183,0.286277495313235,2.44511675779216e-06,0.00037692223326496,"MTRF1","13:41216369-41263577","-","protein_coding"
"ENSG00000281207",443.495833924439,1.19478445400995,0.281878684614951,2.43147316311004e-06,0.00037692223326496,"SLFNL1-AS1","1:41014590-41043890","+","lncRNA"
"ENSG00000100425",1183.28845282923,1.16678477407006,0.27539313169343,2.55263763914359e-06,0.000384876327398895,"BRD1","22:49773283-49827512","-","protein_coding"
"ENSG00000149016",795.246045583345,1.22508293907923,0.290591458001952,2.59862218803781e-06,0.000384876327398895,"TUT1","11:62575045-62592177","-","protein_coding"
"ENSG00000153914",4274.69667873342,1.21220129144411,0.286932661855851,2.58129060368887e-06,0.000384876327398895,"SREK1","5:66139971-66183615","+","protein_coding"
"ENSG00000197580",64.5193383720406,1.74157112274215,0.423422109819591,2.59095167524125e-06,0.000384876327398895,"BCO2","11:112175467-112224699","+","protein_coding"
"ENSG00000072786",942.650498798692,1.20046333530148,0.284611136759967,2.66088364382135e-06,0.000386518934684704,"STK10","5:172042079-172188224","-","protein_coding"
"ENSG00000163867",502.536000061402,1.1977201075867,0.283983267642821,2.65419584321568e-06,0.000386518934684704,"ZMYM6","1:34986165-35031945","-","protein_coding"
"ENSG00000147905",409.271581512274,1.16615467124775,0.276288886626923,2.73123701312789e-06,0.000392959976736409,"ZCCHC7","9:37120539-37358149","+","protein_coding"
"ENSG00000154059",511.668450345165,1.18655919771321,0.281719093521075,2.7678504153711e-06,0.000394470907783124,"IMPACT","18:24426634-24453531","+","protein_coding"
"ENSG00000087088",3218.39559411061,1.14523553450111,0.271814057284689,2.91669951789302e-06,0.000408287498906029,"BAX","19:48954815-48961798","+","protein_coding"
"ENSG00000182308",65.0970952052009,1.75081737439079,0.428792329039268,2.91884887018277e-06,0.000408287498906029,"DCAF4L1","4:41981756-41986465","+","protein_coding"
"ENSG00000274943",34.5599070714671,2.11696019067477,0.522309538496821,3.01912102816929e-06,0.000418439095161041,"AC079684.1","12:42361267-42361703","+","lncRNA"
"ENSG00000006062",4142.04094992852,1.15498028780411,0.275318110135614,3.13431741181872e-06,0.000430455755821322,"MAP3K14","17:45263119-45317029","-","protein_coding"
"ENSG00000168101",403.003756505791,1.22040876455206,0.293264737279569,3.30912524678419e-06,0.000450368964893412,"NUDT16L1","16:4693694-4695859","+","protein_coding"
"ENSG00000287665",30.0504918582315,2.80412979218482,0.70545412827529,3.35782352183294e-06,0.000452916428074376,"AC092428.1","7:4725440-4728721","+","lncRNA"
"ENSG00000013306",3289.00493913805,1.13980777500279,0.274402506665717,3.55484002997031e-06,0.00047524750736957,"SLC25A39","17:44319625-44324870","-","protein_coding"
"ENSG00000006837",33.9831632010848,2.17311897836633,0.543940949823097,3.63989740279891e-06,0.000482350263720027,"CDKL3","5:134286350-134371047","-","protein_coding"
"ENSG00000147133",2106.81640367204,1.20809032161481,0.291928430962203,3.72338604098987e-06,0.000489123416706382,"TAF1","X:71366239-71532374","+","protein_coding"
"ENSG00000139800",327.821137046089,1.23097614765308,0.299055262892944,3.96144814725753e-06,0.000515910320350169,"ZIC5","13:99962964-99971909","-","protein_coding"
"ENSG00000164898",269.521472684709,1.37599032422949,0.337490774649049,4.02936316956294e-06,0.000520269994893909,"FMC1","7:139339457-139346328","+","protein_coding"
"ENSG00000205560",1334.57021639804,1.26343711637942,0.308235062018146,4.1086426688569e-06,0.000521590460490934,"CPT1B","22:50568861-50578465","-","protein_coding"
"ENSG00000279117",80.0184232762172,1.61932957818026,0.402652839889728,4.09767726422559e-06,0.000521590460490934,"AP001972.5","11:75260129-75262466","-","TEC"
"ENSG00000146909",1510.75893714014,1.17370443037811,0.284903636912667,4.19737600807046e-06,0.000524022819911086,"NOM1","7:156949712-156973176","+","protein_coding"
"ENSG00000173599",1927.19875589539,1.17765655711165,0.286188184150288,4.26655238293927e-06,0.000524022819911086,"PC","11:66848417-66958439","-","protein_coding"
"ENSG00000185359",4158.88351901048,1.07601727363052,0.259788555461251,4.24820931542831e-06,0.000524022819911086,"HGS","17:81683326-81703138","+","protein_coding"
"ENSG00000261408",439.927937059415,1.17799465161586,0.28596972020415,4.16919346361947e-06,0.000524022819911086,"TEN1-CDK3","17:75979231-76005999","+","protein_coding"
"ENSG00000280388",51.6117564257816,1.85840214741817,0.467233985197271,4.34500780558001e-06,0.000529355104184654,"AC006330.1","7:76043977-76045963","-","TEC"
"ENSG00000205609",2834.66942797658,1.15473494493307,0.28052420953172,4.38071912182318e-06,0.000529436190187063,"EIF3CL","16:28379579-28403879","-","protein_coding"
"ENSG00000001631",1777.95437381695,1.20524355222764,0.295077617059057,4.70304616011155e-06,0.000558006825610628,"KRIT1","7:92198969-92246166","-","protein_coding"
"ENSG00000080546",212.834643239796,1.21024253588913,0.296688701951997,4.72793232793807e-06,0.000558006825610628,"SESN1","6:108986437-109094819","-","protein_coding"
"ENSG00000122085",1350.50652698749,1.1537024060313,0.281010458767913,4.66113946378401e-06,0.000558006825610628,"MTERF4","2:241072169-241102332","-","protein_coding"
"ENSG00000107077",594.652384305655,1.26800689345991,0.312526715113143,4.85255463672081e-06,0.000559027380752927,"KDM4C","9:6720863-7175648","+","protein_coding"
"ENSG00000141504",1335.300352836,1.18668045958832,0.29081003611925,4.87865680030621e-06,0.000559027380752927,"SAT2","17:7626234-7627876","-","protein_coding"
"ENSG00000171533",102.346411885486,1.41129587543756,0.350825099438813,4.88459748854083e-06,0.000559027380752927,"MAP6","11:75586918-75669120","-","protein_coding"
"ENSG00000253797",327.653301127629,1.12452292986242,0.274138006710286,4.82430935326841e-06,0.000559027380752927,"UTP14C","13:52024691-52033600","+","protein_coding"
"ENSG00000127804",2097.24539567773,1.15686964116767,0.283227392743646,5.04751763509442e-06,0.00057332969107798,"METTL16","17:2405562-2511891","-","protein_coding"
"ENSG00000076924",1369.73517169235,1.09586292449942,0.26759042859802,5.16647303263171e-06,0.000575008422899166,"XAB2","19:7619525-7629545","-","protein_coding"
"ENSG00000109072",952.911470491468,1.17164248859916,0.287954190642136,5.21454649746381e-06,0.000575008422899166,"VTN","17:28367284-28373091","-","protein_coding"
"ENSG00000110921",749.581817590524,1.14030954538409,0.279567816483375,5.20690058331303e-06,0.000575008422899166,"MVK","12:109573255-109598125","+","protein_coding"
"ENSG00000279696",118.063318927142,1.32142565503099,0.327872457256028,5.12548847993325e-06,0.000575008422899166,"AP001273.1","11:93726654-93729805","-","TEC"
"ENSG00000112576",5910.78390199681,1.13290175133068,0.277214484013512,5.25671076845407e-06,0.000575457460717649,"CCND3","6:41934933-42050357","-","protein_coding"
"ENSG00000079435",122.047474642284,1.31931957452336,0.328213911818768,5.4281185380848e-06,0.000581578629467,"LIPE","19:42401514-42427388","-","protein_coding"
"ENSG00000164114",549.288071503622,1.20062255506278,0.296216317781869,5.36302779691604e-06,0.000581578629467,"MAP9","4:155342658-155376970","-","protein_coding"
"ENSG00000213398",309.345382537221,1.25210409018267,0.310234096621662,5.39267955709069e-06,0.000581578629467,"LCAT","16:67939750-67944131","-","protein_coding"
"ENSG00000136273",356.037280831754,1.21813818543792,0.301526149270163,5.51607138862885e-06,0.000586840073718423,"HUS1","7:47963288-47979615","-","protein_coding"
"ENSG00000136152",642.35502185005,1.23261369934074,0.305934031916752,5.69365606950393e-06,0.000600138844271627,"COG3","13:45464898-45536701","+","protein_coding"
"ENSG00000160949",2530.58819988688,1.17040562490121,0.289109111702512,5.7205264827639e-06,0.000600138844271627,"TONSL","8:144428775-144444440","-","protein_coding"
"ENSG00000185158",454.171477651443,1.32008988408023,0.329966105479119,5.7942782386706e-06,0.000603683871390322,"LRRC37B","17:32007872-32053504","+","protein_coding"
"ENSG00000198590",73.4705875051332,1.50908216384746,0.381573302085214,5.91516879810634e-06,0.00061205791118488,"C3orf35","3:37381062-37440186","+","lncRNA"
"ENSG00000144559",454.759543201214,1.13197392218118,0.27958508788177,5.96127823937288e-06,0.000612632859606844,"TAMM41","3:11790442-11846919","-","protein_coding"
"ENSG00000089022",1501.40012214848,1.11898800746203,0.276242333947503,6.06981891491857e-06,0.000619572664511316,"MAPKAPK5","12:111842228-111902222","+","protein_coding"
"ENSG00000132781",416.642140623424,1.23782299721298,0.308861264562345,6.16850943349017e-06,0.000625420617528429,"MUTYH","1:45329163-45340470","-","protein_coding"
"ENSG00000196562",557.973526148587,1.11063644542044,0.27475573132695,6.34004996305866e-06,0.000630125886788995,"SULF2","20:47656348-47786616","-","protein_coding"
"ENSG00000204673",2327.9657459861,1.08852245847165,0.26973019199213,6.2704818916505e-06,0.000630125886788995,"AKT1S1","19:49869033-49878459","-","protein_coding"
"ENSG00000248161",35.6533536639654,1.95117184214482,0.502357870819707,6.32898831324165e-06,0.000630125886788995,"AC098487.1","4:102418602-102450010","-","lncRNA"
"ENSG00000160408",370.33054084337,1.0811203934881,0.267073689094138,6.45654888524237e-06,0.00063751035300233,"ST6GALNAC6","9:127885321-127905408","-","protein_coding"
"ENSG00000277957",108.376019189327,1.40281799264571,0.355947242889228,6.81536975988575e-06,0.000668570071185675,"SENP3-EIF4A1","17:7563287-7578715","+","protein_coding"
"ENSG00000135148",1021.47382462749,1.14609495219355,0.285627619843919,6.88784472198514e-06,0.00067132045300019,"TRAFD1","12:112125538-112153604","+","protein_coding"
"ENSG00000117569",771.06517007856,1.13889633542644,0.285134798100408,7.4823289069936e-06,0.00071997161017804,"PTBP2","1:96721665-96823738","+","protein_coding"
"ENSG00000177192",2570.97741900315,1.14739331252223,0.287468166073515,7.46485427922541e-06,0.00071997161017804,"PUS1","12:131929200-131945896","+","protein_coding"
"ENSG00000273038",1102.90667390991,1.12214888233519,0.280675847010572,7.552401165968e-06,0.000722114711482776,"AL365203.2","10:32887255-32889311","-","lncRNA"
"ENSG00000074054",2267.506333158,1.1718237237189,0.294892455138526,7.78155480202681e-06,0.00073555794275519,"CLASP1","2:121337776-121649587","-","protein_coding"
"ENSG00000158555",722.533480466865,1.22984459482732,0.311036833687565,7.79038001196998e-06,0.00073555794275519,"GDPD5","11:75434640-75525941","-","protein_coding"
"ENSG00000118777",3694.43036941688,1.07416370209645,0.26852610398628,8.01370016795339e-06,0.000747302274304147,"ABCG2","4:88090150-88231628","-","protein_coding"
"ENSG00000186026",160.56938574678,1.35700163478831,0.34690761625353,7.99229481389355e-06,0.000747302274304147,"ZNF284","19:44072159-44089613","+","protein_coding"
"ENSG00000115419",5732.18474437346,1.11857649886561,0.281066653701954,8.18572107069093e-06,0.000754130601756441,"GLS","2:190880827-190965552","+","protein_coding"
"ENSG00000166261",724.419830673869,1.22352406127768,0.310176591532139,8.18676234117007e-06,0.000754130601756441,"ZNF202","11:123723914-123741675","-","protein_coding"
"ENSG00000255150",904.961155577723,1.24862838454504,0.318195304497526,8.65784706112214e-06,0.000792691488196195,"EID3","12:104303739-104305205","+","protein_coding"
"ENSG00000005436",574.730068458569,1.09167776801504,0.275268586130819,8.94789129058372e-06,0.0008143120104027,"GCFC2","2:75652000-75710989","-","protein_coding"
"ENSG00000163636",1867.63169082564,1.12862701531433,0.285862404002062,9.22100067610994e-06,0.000814629574350835,"PSMD6","3:64010549-64024010","-","protein_coding"
"ENSG00000180815",459.452084902686,1.2262197732949,0.312934766767952,9.02413161986834e-06,0.000814629574350835,"MAP3K15","X:19360056-19515261","-","protein_coding"
"ENSG00000234771",1262.69519690438,1.27125158281669,0.32576643337517,9.2128319930749e-06,0.000814629574350835,"SLC25A25-AS1","9:128108581-128118693","-","lncRNA"
"ENSG00000260804",607.132055855979,1.06574040011148,0.268563558676258,9.20313529857531e-06,0.000814629574350835,"LINC01963","2:216217045-216220192","+","lncRNA"
"ENSG00000274211",1646.3312926071,1.20031911972949,0.305787051976296,9.11720444164782e-06,0.000814629574350835,"SOCS7","17:38351844-38405593","+","protein_coding"
"ENSG00000170477",570.948168073287,1.35462221279123,0.349972553974957,9.51959002743278e-06,0.000836118875258297,"KRT4","12:52806549-52814116","-","protein_coding"
"ENSG00000203896",952.782472030454,1.19278330116392,0.304767816525562,9.6193353764059e-06,0.000839995951048346,"LIME1","20:63736283-63739103","+","protein_coding"
