"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class"
"ENSG00000185829",971.820494095424,5.50756170591858,0.292664582220342,3.91677195500193e-80,1.63125037204189e-77,"ARL17A","17:46516702-46579682","-","protein_coding"
"ENSG00000147162",7041.18351662285,5.08648799903037,0.271260346976431,1.38578903925396e-79,5.64871200298456e-77,"OGT","X:71533104-71575892","+","protein_coding"
"ENSG00000230551",1323.05649602373,5.42917256194941,0.289698096274447,2.43884040828933e-79,9.73402177958478e-77,"AC021078.1","5:149494314-149504670","-","lncRNA"
"ENSG00000214021",1086.4536807903,6.74731743694909,0.360816178370226,2.65491757692979e-79,1.03801859058818e-76,"TTLL3","3:9808086-9855138","+","protein_coding"
"ENSG00000176155",1866.41629451387,5.3576598196256,0.287320730215591,7.7476140780907e-79,2.96857581016123e-76,"CCDC57","17:82101460-82212830","-","protein_coding"
"ENSG00000262454",1056.03917601614,4.56046073885778,0.244675996654588,1.13927904956864e-78,4.27966824149726e-76,"MIR193BHG","16:14301389-14331067","+","lncRNA"
"ENSG00000233237",1120.9444620549,6.3212569846273,0.339739632918874,1.53430763605885e-78,5.65274340223375e-76,"LINC00472","6:71343427-71420745","-","lncRNA"
"ENSG00000026036",679.846662660562,7.32474236559832,0.391357710676983,1.73119776719846e-78,6.25778996679019e-76,"RTEL1-TNFRSF6B","20:63659300-63698684","+","protein_coding"
"ENSG00000266086",1867.18224491909,6.20508826116571,0.334006351798283,1.89943518123824e-78,6.73877392632633e-76,"AC015813.2","17:57989038-58007246","-","protein_coding"
"ENSG00000161647",1000.17438632359,5.04660011970212,0.27183647543436,4.96433548033067e-78,1.72921343876682e-75,"MPP3","17:43800799-43833170","-","protein_coding"
"ENSG00000160781",500.94368254587,6.48401282438657,0.349954920257666,8.1905790358901e-78,2.80205559231397e-75,"PAQR6","1:156243320-156248117","-","protein_coding"
"ENSG00000167524",621.853737862656,6.83976491892321,0.37045713611912,2.23246412785812e-77,7.50342943184315e-75,"RSKR","17:28607964-28614200","-","protein_coding"
"ENSG00000257621",1552.00230414906,4.83595339506043,0.261778217669924,2.28470314332626e-77,7.54661083100768e-75,"PSMA3-AS1","14:58265365-58298134","-","lncRNA"
"ENSG00000166436",969.716944330686,6.16690165212059,0.338709272993157,2.39933796301857e-75,7.73955624843927e-73,"TRIM66","11:8612037-8682694","-","protein_coding"
"ENSG00000227671",522.055653231084,6.85691066626772,0.375205075938953,2.42391363872198e-75,7.73955624843927e-73,"AL390728.4","1:247189851-247210856","-","transcribed_unprocessed_pseudogene"
"ENSG00000274512",1494.43206903831,5.66676258068332,0.311956388528556,6.68373322241108e-75,2.09913050942544e-72,"TBC1D3L","17:37977972-37989048","-","protein_coding"
"ENSG00000178295",2653.89086170099,4.66214642891314,0.258080778179054,4.5844257561936e-74,1.41658755866382e-71,"GEN1","2:17753858-17788946","+","protein_coding"
"ENSG00000242125",4138.18476945065,4.21908330432542,0.234629332936802,2.33263089787129e-73,7.09341948276478e-71,"SNHG3","1:28505980-28510892","+","lncRNA"
"ENSG00000244879",4207.36587370666,5.90897413773966,0.329329361113699,4.40222293865232e-73,1.3177779227922e-70,"GABPB1-AS1","15:50354959-50372202","+","lncRNA"
"ENSG00000159086",1592.24672485874,4.80588196314352,0.268215252761903,5.94095707642148e-73,1.7510285487705e-70,"PAXBP1","21:32733899-32771792","-","protein_coding"
"ENSG00000197978",1031.1192562479,5.74021632291702,0.321147101795708,1.18372252902045e-72,3.43602366832935e-70,"GOLGA6L9","15:82430018-82439153","+","protein_coding"
"ENSG00000099725",671.295473479525,5.51585361762652,0.30887973729911,1.70229108220691e-72,4.86753620192835e-70,"PRKY","Y:7273972-7381548","+","protein_coding"
"ENSG00000127616",857.797802137992,4.827651848855,0.269933627497609,2.31634732215811e-72,6.43138869534855e-70,"SMARCA4","19:10960825-11079426","+","protein_coding"
"ENSG00000187951",884.870998017357,4.92768179444498,0.276169872409001,2.29534610162867e-72,6.43138869534855e-70,"AC091057.1","15:30658717-30772993","+","lncRNA"
"ENSG00000162004",363.506696456139,6.5612403474427,0.369031738605964,9.88518765736401e-72,2.705434644854e-69,"CCDC78","16:722582-726954","-","protein_coding"
"ENSG00000161996",1168.69069770126,5.55215301451278,0.313106725834813,1.115058748307e-71,3.00877401409373e-69,"WDR90","16:649311-667833","+","protein_coding"
"ENSG00000228327",784.511841795427,5.84186597977902,0.330107577437165,2.66101331442959e-71,7.08051292747808e-69,"AL669831.1","1:725885-778626","-","transcribed_unprocessed_pseudogene"
"ENSG00000131002",1902.40416123627,5.0099879934516,0.283006897633016,2.97883613451813e-71,7.81760858426005e-69,"TXLNGY","Y:19567313-19606274","+","transcribed_unprocessed_pseudogene"
"ENSG00000188818",736.842376603166,6.29148616148475,0.356250575508038,3.72073546290559e-71,9.63268243220883e-69,"ZDHHC11","5:795606-850986","-","protein_coding"
"ENSG00000059588",1631.95685215853,4.23384398206363,0.239424229843826,4.29117218805093e-71,1.09613702371573e-68,"TARBP1","1:234391313-234479179","-","protein_coding"
"ENSG00000250067",614.736347195665,6.9889047718023,0.395336020181434,5.12531057786299e-71,1.29198289540394e-68,"YJEFN3","19:19528861-19537581","+","protein_coding"
"ENSG00000225828",437.850200517449,6.60576349039334,0.373919874046961,6.05260151962087e-71,1.50591870016749e-68,"FAM229A","1:32361270-32364278","-","protein_coding"
"ENSG00000228315",622.767594402613,6.20072540147418,0.352593133041505,1.41868348634962e-70,3.48450490147257e-68,"GUSBP11","22:23638487-23717356","-","lncRNA"
"ENSG00000197989",822.586440269184,4.96019570446823,0.283207440904559,5.66818954676517e-70,1.37457183970794e-67,"SNHG12","1:28578538-28583132","-","lncRNA"
"ENSG00000242086",1177.8740764953,4.93699530093931,0.281637061782737,5.799931159488e-70,1.38893851441839e-67,"MUC20-OT1","3:195658062-195739964","+","lncRNA"
"ENSG00000177084",4231.15652942182,4.39869225612648,0.251087268232856,8.31890928960905e-70,1.96757610086827e-67,"POLE","12:132623753-132687365","-","protein_coding"
"ENSG00000139631",668.096611740743,5.94814900227802,0.340951750946608,1.39507338896258e-69,3.25936780313964e-67,"CSAD","12:53157663-53180909","-","protein_coding"
"ENSG00000158805",1066.90748732696,5.01647875867316,0.287741205635252,3.154992764379e-69,7.28233149156299e-67,"ZNF276","16:89720400-89740925","+","protein_coding"
"ENSG00000177943",632.213809765257,6.0411804911861,0.347358390671006,3.38141594604832e-69,7.7120436540945e-67,"MAMDC4","9:136850943-136860799","+","protein_coding"
"ENSG00000128159",1421.33687343516,5.55954373864192,0.320453228100218,1.42583155139418e-68,3.21365657195408e-66,"TUBGCP6","22:50217689-50245023","-","protein_coding"
"ENSG00000140400",3074.81442433977,4.74850269901173,0.273779897731495,1.57939757589264e-68,3.51838357662224e-66,"MAN2C1","15:75355207-75368612","-","protein_coding"
"ENSG00000108799",1540.55653588972,5.04677638288169,0.291420377495639,2.24713302278869e-68,4.94834189087192e-66,"EZH1","17:42700275-42745049","-","protein_coding"
"ENSG00000139190",1108.70896217626,5.49254284491772,0.317634393228245,3.74727097305862e-68,8.15797923884738e-66,"VAMP1","12:6462237-6470987","-","protein_coding"
"ENSG00000223959",1573.10363020585,4.97025197876437,0.288742136648898,1.32058834381351e-67,2.84267769559317e-65,"AFG3L1P","16:89972586-90002161","+","transcribed_unitary_pseudogene"
"ENSG00000230373",669.839540931038,6.24713237139537,0.362961776740412,1.45861911336849e-67,3.10491388599039e-65,"GOLGA6L5P","15:84507885-84516814","-","transcribed_unprocessed_pseudogene"
"ENSG00000234420",718.051389361545,5.68616322555677,0.330811886875302,2.15915541276639e-67,4.5456153184372e-65,"ZNF37BP","10:42513510-42552822","-","transcribed_processed_pseudogene"
"ENSG00000100288",824.107023423051,5.61171042533911,0.328205037392844,7.36261203231324e-67,1.53318392733758e-64,"CHKB","22:50578949-50601455","-","protein_coding"
"ENSG00000146067",1633.59289279993,5.66504175563571,0.331418725147726,8.75028760526294e-67,1.80255924668417e-64,"FAM193B","5:177519789-177554563","-","protein_coding"
"ENSG00000146830",3103.87416915324,4.89400407294467,0.286436856213762,1.39274334799528e-66,2.83852947456315e-64,"GIGYF1","7:100679507-100694037","-","protein_coding"
"ENSG00000105339",1757.34735486404,4.33947845192275,0.25416946488691,1.93829376433853e-66,3.90882441444186e-64,"DENND3","8:141117278-141195808","+","protein_coding"
"ENSG00000258727",426.923398733386,7.05547539114863,0.413232777972026,2.31605607229493e-66,4.62197939927356e-64,"AL135999.1","14:23561097-23568073","+","lncRNA"
"ENSG00000271533",477.712270290148,7.54007706411363,0.441409970653494,2.38797390556047e-66,4.71637155492037e-64,"Z83843.1","X:74209976-74213660","-","lncRNA"
"ENSG00000103168",2038.28888453201,4.76128829282267,0.27960733170691,3.65285707123365e-66,7.14096283374432e-64,"TAF1C","16:84177847-84187070","-","protein_coding"
"ENSG00000272752",1299.48765059351,5.73691689459321,0.337338974661535,5.09976057608628e-66,9.86880940572334e-64,"STAG3L5P-PVRIG2P-PILRB","7:100336104-100367831","+","lncRNA"
"ENSG00000188385",657.032147558787,5.34125515216128,0.314817816330695,9.06526832450049e-66,1.7367241056078e-63,"JAKMIP3","10:132036336-132184858","+","protein_coding"
"ENSG00000144395",492.01506221478,5.53895654763977,0.325629553066362,1.101559943153e-65,2.0894738010817e-63,"CCDC150","2:196639554-196763490","+","protein_coding"
"ENSG00000196739",1618.45386026289,4.83299371148073,0.285188611608696,1.48769978069116e-65,2.79425023514521e-63,"COL27A1","9:114155537-114312511","+","protein_coding"
"ENSG00000082258",1499.24218296852,4.54358744861512,0.268332119786694,2.01440847487033e-65,3.74679976325881e-63,"CCNT2","2:134918235-134959342","+","protein_coding"
"ENSG00000175455",2835.21592464483,5.30079924052402,0.313333985467734,2.18885084184406e-65,4.03211581038929e-63,"CCDC14","3:123897305-123961408","-","protein_coding"
"ENSG00000179532",959.181093128368,6.3235161676438,0.37529757164494,3.85665801814594e-65,7.03674802967998e-63,"DNHD1","11:6497260-6593758","+","protein_coding"
"ENSG00000184445",3185.10820444238,4.71976154661259,0.279547361396381,4.46266896879781e-65,8.06564265134231e-63,"KNTC1","12:122527246-122626396","+","protein_coding"
"ENSG00000169203",796.272589991435,5.63911398448988,0.334470736371002,4.94194534240553e-65,8.84839148315936e-63,"NPIPB12","16:29483642-29505999","-","protein_coding"
"ENSG00000204839",522.706869696515,5.39739363753766,0.320093350859201,5.98224919335955e-65,1.0611845374665e-62,"MROH6","8:143566192-143572772","-","protein_coding"
"ENSG00000206573",942.80163134627,4.8484044258544,0.288136930712236,9.73125224603488e-65,1.71037917917006e-62,"THUMPD3-AS1","3:9349689-9398579","-","lncRNA"
"ENSG00000270069",305.855768734022,7.02759322545086,0.414612615155847,1.02417471681883e-64,1.78373992952866e-62,"MIR222HG","X:45745211-45770274","-","lncRNA"
"ENSG00000005801",1549.68827243243,4.6400726266698,0.27615411640691,1.70777627910015e-64,2.94752954549555e-62,"ZNF195","11:3339261-3379222","-","protein_coding"
"ENSG00000273154",523.115964872474,5.14330678378121,0.30634831303669,1.73489674513978e-64,2.96760284315964e-62,"AL121845.3","20:63708864-63739103","+","protein_coding"
"ENSG00000101115",559.261456509629,6.41921747431366,0.384026929181845,2.87077080521952e-64,4.86709974215889e-62,"SALL4","20:51782331-51802521","-","protein_coding"
"ENSG00000124942",18313.0507015411,3.55216938854996,0.211460224811041,3.91298305929257e-64,6.57587100437957e-62,"AHNAK","11:62433542-62556235","-","protein_coding"
"ENSG00000236144",1411.42751743939,4.79783610512402,0.286432389208821,4.01542908182347e-64,6.68935568257165e-62,"TMEM147-AS1","19:35540738-35546029","-","lncRNA"
"ENSG00000204634",3242.09532072986,4.35364545259019,0.260035912013293,5.19059313533623e-64,8.57253304196305e-62,"TBC1D8","2:101007617-101252866","-","protein_coding"
"ENSG00000108352",387.631635178751,5.24313221216026,0.312808431905761,5.32195913739444e-64,8.71436693625665e-62,"RAPGEFL1","17:40177010-40195656","+","protein_coding"
"ENSG00000264772",556.203671586177,5.03834830428146,0.301833499797302,6.32818781458712e-64,1.02741883179542e-61,"AC016876.2","17:7572826-7582024","+","lncRNA"
"ENSG00000171163",1307.46475929178,5.30012238827806,0.317127018873996,8.48339844421125e-64,1.35437456161833e-61,"ZNF692","1:248850006-248859144","-","protein_coding"
"ENSG00000171658",755.169168755667,4.71988980094889,0.282596016259105,8.4707383414801e-64,1.35437456161833e-61,"NMRAL2P","3:185959943-185980872","+","transcribed_unprocessed_pseudogene"
"ENSG00000279088",352.04810643218,5.30247729808489,0.317890313682651,9.03918116690983e-64,1.43117878343519e-61,"AC022400.8","10:73742995-73744230","-","TEC"
"ENSG00000167702",1958.02104230647,5.19872299968055,0.312055546520362,1.57086670108399e-63,2.46677575896451e-61,"KIFC2","8:144466043-144474202","+","protein_coding"
"ENSG00000099326",1991.11780328977,5.09943112033269,0.306009631235648,1.6306655573131e-63,2.53986103634183e-61,"MZF1","19:58561931-58573575","-","protein_coding"
"ENSG00000262580",614.807597543536,6.50766998052896,0.392713944865647,2.99624639692135e-63,4.62920068324348e-61,"AC087741.1","17:80200673-80205949","-","lncRNA"
"ENSG00000197774",1067.02835083296,5.76633520925859,0.348035510269151,5.74203033406298e-63,8.80046537119828e-61,"EME2","16:1773207-1781708","+","protein_coding"
"ENSG00000274471",577.093858390803,6.10725751540445,0.369678590518573,6.01267616777508e-63,9.14213095414563e-61,"AC242376.2","15:23309607-23314566","+","transcribed_unprocessed_pseudogene"
"ENSG00000112941",1834.13651682867,4.15880115081432,0.25061922959764,6.38006252887557e-63,9.58350304748614e-61,"TENT4A","5:6713432-6757044","+","protein_coding"
"ENSG00000134884",4747.4761629461,4.63503029260065,0.279394727362572,6.40300861299836e-63,9.58350304748614e-61,"ARGLU1","13:106541673-106568137","-","protein_coding"
"ENSG00000268350",1454.69860988167,4.86524627596091,0.29371899733215,9.99760303942322e-63,1.48476030255248e-60,"FAM156A","X:52926402-52995472","-","protein_coding"
"ENSG00000142408",1559.92245271577,5.20024223310898,0.314459987699021,1.43232368181955e-62,2.11080439202299e-60,"CACNG8","19:53963040-53990215","+","protein_coding"
"ENSG00000204681",777.105140316098,6.31505982370757,0.382538989983068,1.75966857503651e-62,2.57341454660683e-60,"GABBR1","6:29555629-29633976","-","protein_coding"
"ENSG00000145908",521.942925438477,5.20705484341439,0.315287946606616,1.96662893629124e-62,2.8542937243536e-60,"ZNF300","5:150894392-150904983","-","protein_coding"
"ENSG00000269929",498.52713229421,6.01997192224456,0.366811638747882,3.62945542526012e-62,5.22805316068673e-60,"AL158152.1","9:94166258-94200902","+","lncRNA"
"ENSG00000196123",691.646100228211,5.36930635826894,0.325925589999352,3.72427395553574e-62,5.3246000328473e-60,"KIAA0895L","16:67175599-67184040","-","protein_coding"
"ENSG00000132680",3270.85770986822,5.24788236145901,0.318580569418788,3.81323727973924e-62,5.41140739298106e-60,"KHDC4","1:155913045-155934413","-","protein_coding"
"ENSG00000196696",479.491548732602,5.65909756727663,0.34454552319721,9.71186521744619e-62,1.36808760173407e-59,"AC009022.1","16:69976297-70065948","-","lncRNA"
"ENSG00000188234",509.071029336178,5.75691325941455,0.352139367782781,1.53991785844402e-61,2.15341214102705e-59,"AGAP4","10:45825594-45853875","-","protein_coding"
"ENSG00000073605",594.881986972371,6.29662917294846,0.384305491322241,1.60501875313072e-61,2.22818472988974e-59,"GSDMB","17:39904595-39919854","-","protein_coding"
"ENSG00000184402",897.185403799462,4.92608827119968,0.30074680884976,1.72426746405593e-61,2.37651194794127e-59,"SS18L1","20:62143769-62182514","+","protein_coding"
"ENSG00000162601",956.678155879966,4.91448187317875,0.300203488416933,2.18598870674971e-61,2.9913694031365e-59,"MYSM1","1:58643440-58700077","-","protein_coding"
"ENSG00000167280",1854.290274408,5.20260808402299,0.318381075488044,3.07476624766552e-61,4.17775686331746e-59,"ENGASE","17:79074939-79088599","+","protein_coding"
"ENSG00000274383",286.674746470724,7.12644057503539,0.436398712105509,4.15403494585476e-61,5.60443672483701e-59,"AC103691.1","15:64950916-64951435","-","lncRNA"
"ENSG00000243970",408.169907145313,6.32939686065851,0.387672632651241,4.55517884363926e-61,6.10266547457629e-59,"PPIEL","1:39522280-39559671","-","transcribed_unprocessed_pseudogene"
"ENSG00000154358",1598.98813773172,5.30519515793333,0.325733266771457,8.62809454216402e-61,1.14789607804707e-58,"OBSCN","1:228208063-228378876","+","protein_coding"
"ENSG00000167549",552.44995249626,5.77503348624939,0.355649823617416,9.77277707034422e-61,1.29121974561141e-58,"CORO6","17:29614756-29622907","-","protein_coding"
"ENSG00000185864",1497.72153650104,5.96003896042846,0.366280995489273,1.01592343097103e-60,1.33308637606458e-58,"NPIPB4","16:21834569-21880827","-","protein_coding"
"ENSG00000160298",694.253207933357,4.78520893212473,0.294359496821866,1.2068161919716e-60,1.5728016738634e-58,"C21orf58","21:46300181-46323875","-","protein_coding"
"ENSG00000054690",524.551128756528,5.90844653610532,0.363882303639944,1.23927031793714e-60,1.60418518588107e-58,"PLEKHH1","14:67533301-67589612","+","protein_coding"
"ENSG00000182796",631.08613450748,5.95008366298106,0.366269938215049,1.45672245435985e-60,1.87301266984067e-58,"TMEM198B","12:55829608-55836246","+","transcribed_unitary_pseudogene"
"ENSG00000266338",2272.28624365555,5.12204883397228,0.315205486001416,1.48141018508838e-60,1.89205708839488e-58,"NBPF15","1:144421386-144461674","-","protein_coding"
"ENSG00000242294",596.685371801855,6.99987405855573,0.430708780934308,1.92531966697524e-60,2.44273338939812e-58,"STAG3L5P","7:100336079-100351900","+","transcribed_unprocessed_pseudogene"
"ENSG00000147454",3249.61011677326,4.54178238782193,0.280024337511906,2.9179752976886e-60,3.67780070744198e-58,"SLC25A37","8:23528956-23575463","+","protein_coding"
"ENSG00000132424",3166.56493778019,4.81560994917466,0.297539240229395,3.682313976158e-60,4.61083471602843e-58,"PNISR","6:99398050-99425331","-","protein_coding"
"ENSG00000159433",407.5016995283,5.8490225320886,0.36199551863176,4.00298088274935e-60,4.97981219166961e-58,"STARD9","15:42575606-42720998","+","protein_coding"
"ENSG00000158062",744.79217276999,4.95481988570157,0.305904868129656,4.67892127600963e-60,5.74744756619468e-58,"UBXN11","1:26281328-26318363","-","protein_coding"
"ENSG00000234912",676.460082419661,4.50412915300003,0.278392055391187,4.68003873226e-60,5.74744756619468e-58,"SNHG20","17:77086716-77099902","+","lncRNA"
"ENSG00000244306",2617.04250857101,4.44428971541286,0.274573194284694,5.13976393231683e-60,6.27182149142203e-58,"DUXAP10","14:19268853-19337730","-","transcribed_processed_pseudogene"
"ENSG00000147459",7703.29618470486,4.16432640225391,0.257499888606621,6.60652172047017e-60,8.01061665321314e-58,"DOCK5","8:25184689-25418082","+","protein_coding"
"ENSG00000232956",1177.05458541583,4.106827634712,0.254258816440953,8.08077756150062e-60,9.73657462410244e-58,"SNHG15","7:44983023-44986961","-","lncRNA"
"ENSG00000133624",596.886950558724,6.04478705979102,0.376192938715189,1.50756002424473e-59,1.80511468403003e-57,"ZNF767P","7:149547154-149624752","-","transcribed_unprocessed_pseudogene"
"ENSG00000234616",1408.70026631824,4.42878175596646,0.274884305933291,1.72218498096385e-59,2.04929315933574e-57,"JRK","8:142657460-142681968","-","protein_coding"
"ENSG00000276550",6817.6601124328,5.30038660096438,0.329133560250019,1.76123813717851e-59,2.08282717481888e-57,"HERC2P2","15:22495570-22590815","+","transcribed_unprocessed_pseudogene"
"ENSG00000257354",384.468178867767,5.38542257159308,0.334801861563196,2.93674785772479e-59,3.45166966001789e-57,"AC048341.1","12:62602752-62622213","+","lncRNA"
"ENSG00000135164",1657.70754560646,4.87545075694882,0.304233440404455,5.94952670111707e-59,6.95006295975614e-57,"DMTF1","7:87152361-87196337","+","protein_coding"
"ENSG00000196295",587.006906952455,4.91748067894227,0.306929637151205,6.11950124424701e-59,7.10529726286571e-57,"GARS-DT","7:30516309-30595286","-","lncRNA"
"ENSG00000239665",309.784731342566,5.77523263725782,0.359616920421819,6.29191054872557e-59,7.26147122243883e-57,"AL157392.3","10:13631143-13668445","+","lncRNA"
