"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class"
"ENSG00000091436",2332.97693097568,1.09437652310484,0.306269312897516,3.74035129379523e-05,0.0109410070665682,"MAP3K20","2:173075435-173268015","+","protein_coding"
"ENSG00000148798",1370.92481899594,1.24729507673754,0.356115163031863,3.98721798412206e-05,0.0113715456907161,"INA","10:103277138-103290346","+","protein_coding"
"ENSG00000100767",191.270205256663,-1.50761138237677,0.444289386188969,4.32370619300357e-05,0.0120304488414109,"PAPLN","14:73237497-73274640","+","protein_coding"
"ENSG00000023041",820.864861604076,1.2000364454107,0.346277929747985,4.80573900548698e-05,0.0124599705851353,"ZDHHC6","10:112424428-112446917","-","protein_coding"
"ENSG00000100439",1535.88916781649,1.17301113180007,0.337204536522892,4.7511027698134e-05,0.0124599705851353,"ABHD4","14:22598237-22613215","+","protein_coding"
"ENSG00000134815",893.462848305757,1.19995119638603,0.345169976028977,4.63550488454797e-05,0.0124599705851353,"DHX34","19:47349315-47382704","+","protein_coding"
"ENSG00000023909",4346.82640011455,1.14149211618052,0.332172728313966,5.78735539285134e-05,0.0126027686753548,"GCLM","1:93885199-93909456","-","protein_coding"
"ENSG00000107796",215.732898120601,1.38327326065672,0.411038067783307,5.55896815762162e-05,0.0126027686753548,"ACTA2","10:88935074-88991339","-","protein_coding"
"ENSG00000119946",1257.17637639455,1.13045352208944,0.328956027562729,5.8371874816494e-05,0.0126027686753548,"CNNM1","10:99329356-99394330","+","protein_coding"
"ENSG00000130477",202.329817893672,1.27502607892163,0.376166785152534,5.73348717190473e-05,0.0126027686753548,"UNC13A","19:17601328-17688365","-","protein_coding"
"ENSG00000132326",230.167895489312,1.14369685197257,0.331734096473786,5.47378248183965e-05,0.0126027686753548,"PER2","2:238244044-238290102","-","protein_coding"
"ENSG00000143512",857.275261459846,1.39528742151968,0.41557658764974,5.59297920973741e-05,0.0126027686753548,"HHIPL2","1:222522258-222548104","-","protein_coding"
"ENSG00000150627",65.0126441629812,1.42843543751693,0.425214523299046,5.56567089730804e-05,0.0126027686753548,"WDR17","4:176065834-176182818","+","protein_coding"
"ENSG00000156515",1597.02841543706,1.20740171903733,0.354340923973585,5.85507310478438e-05,0.0126027686753548,"HK1","10:69269984-69401884","+","protein_coding"
"ENSG00000174231",7355.49881581,1.14747469710988,0.333098666401153,5.67347229791732e-05,0.0126027686753548,"PRPF8","17:1650629-1684867","-","protein_coding"
"ENSG00000159388",183.07413714011,1.31232480251066,0.390671156794088,6.08388321951257e-05,0.0128527666237406,"BTG2","1:203305491-203309602","+","protein_coding"
"ENSG00000071794",1419.14512063688,1.13534363381442,0.332339759147653,6.25719088386345e-05,0.0129785515642026,"HLTF","3:149030127-149086554","-","protein_coding"
"ENSG00000124762",1888.7853751556,1.21401086226525,0.360364782984686,6.66859092645243e-05,0.0131908955045796,"CDKN1A","6:36676460-36687339","+","protein_coding"
"ENSG00000132718",143.802684814537,1.21626890541348,0.361577932688851,6.70645108051908e-05,0.0131908955045796,"SYT11","1:155859567-155885199","+","protein_coding"
"ENSG00000137491",256.064981369738,1.33828001136289,0.402157423693149,6.66205401395638e-05,0.0131908955045796,"SLCO2B1","11:75100563-75206549","+","protein_coding"
"ENSG00000183098",432.411771014484,1.17622673687569,0.349993014604373,7.13325735086226e-05,0.0137925762472265,"GPC6","13:93226807-94408020","+","protein_coding"
"ENSG00000134762",156.221460140793,1.3563546437824,0.413848355987397,7.70279671463372e-05,0.0146455841534236,"DSC3","18:30989365-31042815","-","protein_coding"
"ENSG00000125966",1649.72120451115,1.11450875288685,0.333849141923754,8.45491500496573e-05,0.015557043609137,"MMP24","20:35226690-35276998","+","protein_coding"
"ENSG00000163536",357.296327762095,1.55064936507329,0.483450036532839,8.3412033464133e-05,0.015557043609137,"SERPINI1","3:167735243-167825568","+","protein_coding"
"ENSG00000023171",2104.52100532911,1.07046386520583,0.322345068973908,9.55728450598822e-05,0.016268783526579,"GRAMD1B","11:123358428-123627774","+","protein_coding"
"ENSG00000055163",632.553383522448,1.09571252454106,0.331547465173852,9.66815227573459e-05,0.016268783526579,"CYFIP2","5:157266079-157395595","+","protein_coding"
"ENSG00000105778",1058.85544615328,1.07947407879738,0.325532448478164,9.55692789770527e-05,0.016268783526579,"AVL9","7:32495426-32588726","+","protein_coding"
"ENSG00000112576",7113.73934009028,1.19986187025484,0.367823410918329,9.83999003623733e-05,0.016268783526579,"CCND3","6:41934933-42050357","-","protein_coding"
"ENSG00000134324",804.648410712455,1.10583996161011,0.333761143636433,9.2737604130657e-05,0.016268783526579,"LPIN1","2:11677595-11827409","+","protein_coding"
"ENSG00000168497",827.451980273113,1.13219659875081,0.344273136141693,9.73999213092562e-05,0.016268783526579,"CAVIN2","2:191834310-191847088","-","protein_coding"
"ENSG00000198718",230.121211846973,1.13045543037043,0.343851844287558,9.75894183920936e-05,0.016268783526579,"TOGARAM1","14:44962190-45074431","+","protein_coding"
"ENSG00000158555",410.752616685716,1.27492420344191,0.395047799677777,0.000100203768174754,0.0163303512476799,"GDPD5","11:75434640-75525941","-","protein_coding"
"ENSG00000169826",532.600442100998,1.14456984025094,0.351777334176585,0.000107425979312448,0.0172607827041748,"CSGALNACT2","10:43138445-43185302","+","protein_coding"
"ENSG00000273038",736.451907540703,1.22238734111384,0.381289266669041,0.000114180766701191,0.018091308146211,"AL365203.2","10:32887255-32889311","-","lncRNA"
"ENSG00000148175",5209.57353498902,1.12038159672246,0.345950850126631,0.000117550331654212,0.0183700573083733,"STOM","9:121338988-121370304","-","protein_coding"
"ENSG00000159167",496.103696637782,1.1215547645388,0.347283645193887,0.000120519460593297,0.0185498195806561,"STC1","8:23841929-23854806","-","protein_coding"
"ENSG00000167131",87.8999922899166,1.50279400029592,0.485507406651273,0.000121952705868619,0.0185498195806561,"CCDC103","17:44899142-44905390","+","protein_coding"
"ENSG00000106780",2099.91397808434,1.05193817833229,0.32757543254021,0.000143658639072898,0.0203467454998307,"MEGF9","9:120600811-120714470","-","protein_coding"
"ENSG00000117151",369.51759308101,1.2070607337634,0.386739232556105,0.000152938040286915,0.0203467454998307,"CTBS","1:84549611-84574480","-","protein_coding"
"ENSG00000141448",57.0464739221529,1.50798988247958,0.496934402889736,0.000148838948783758,0.0203467454998307,"GATA6","18:22169392-22202528","+","protein_coding"
"ENSG00000152332",1191.37227895684,1.03828624199481,0.324953819035495,0.000153385353522567,0.0203467454998307,"UHMK1","1:162497251-162529631","+","protein_coding"
"ENSG00000156030",524.279531521711,1.04819628769388,0.325817666263916,0.000139603647251493,0.0203467454998307,"ELMSAN1","14:73715122-73790285","-","protein_coding"
"ENSG00000164823",1600.17110198921,1.09891601423031,0.344355942664452,0.000144197757971876,0.0203467454998307,"OSGIN2","8:89901849-89927888","+","protein_coding"
"ENSG00000172403",169.259559288937,1.25061556271436,0.401348118015701,0.000148910625492887,0.0203467454998307,"SYNPO2","4:118850688-119061247","+","protein_coding"
"ENSG00000174243",3954.01206269983,1.10026574503985,0.349772212212286,0.000149062614416453,0.0203467454998307,"DDX23","12:48829756-48852842","-","protein_coding"
"ENSG00000198431",36078.0387138672,1.04351677497075,0.3363783727506,0.000144260330108595,0.0203467454998307,"TXNRD1","12:104215779-104350307","+","protein_coding"
"ENSG00000198848",5757.34203559208,1.3354640258047,0.427562398166623,0.000147368021606062,0.0203467454998307,"CES1","16:55802851-55833337","-","protein_coding"
"ENSG00000203668",996.472986052008,1.19281286780121,0.381164912147184,0.000153064124311166,0.0203467454998307,"CHML","1:241628853-241640254","-","protein_coding"
"ENSG00000001084",4473.51081632784,1.1001887547907,0.350252300756762,0.000159863140347056,0.0205486310299319,"GCLC","6:53497341-53616970","-","protein_coding"
"ENSG00000127804",1529.06409075389,1.07497819606261,0.339409273927761,0.000159123408629104,0.0205486310299319,"METTL16","17:2405562-2511891","-","protein_coding"
"ENSG00000179304",141.50693759998,1.40950546071575,0.464242001739347,0.000162685761333392,0.0205486310299319,"FAM156B","X:52891306-52908560","+","protein_coding"
"ENSG00000186198",276.435948204473,1.30851023585525,0.426230154281185,0.000160656862286738,0.0205486310299319,"SLC51B","15:65045387-65053397","+","protein_coding"
"ENSG00000258441",185.532392474813,1.33031838816744,0.434937970697446,0.00016391351890987,0.0205486310299319,"LINC00641","14:21200079-21206900","-","lncRNA"
"ENSG00000196950",2059.35645024496,1.00197500093707,0.314815069693099,0.000169868336254501,0.0208631973217961,"SLC39A10","2:195575977-195737702","+","protein_coding"
"ENSG00000254682",57.1128305855893,1.71154420548474,0.580800383656973,0.000170080412949425,0.0208631973217961,"AP002387.2","11:71448674-71452157","+","lncRNA"
"ENSG00000048392",873.951480434649,1.07692402202782,0.343560292143322,0.000175926985899375,0.0209059901577091,"RRM2B","8:102204502-102239118","-","protein_coding"
"ENSG00000170734",196.488662374086,1.14861211860546,0.369867182166967,0.000173441817686118,0.0209059901577091,"POLH","6:43576150-43615660","+","protein_coding"
"ENSG00000284946",102.900079929398,1.28511553800637,0.421330074837249,0.000175213366009572,0.0209059901577091,"AC068831.7","15:90966190-91022566","-","protein_coding"
"ENSG00000080546",147.598334219108,1.26085034616414,0.416679193175053,0.000193970702343181,0.0228125543539279,"SESN1","6:108986437-109094819","-","protein_coding"
"ENSG00000114423",200.723329617356,1.13713316307466,0.370831270462863,0.000199000453208854,0.0229312845475414,"CBLB","3:105655461-105869552","-","protein_coding"
"ENSG00000185920",281.39769153645,1.08070932058362,0.349225589150586,0.00019794199264776,0.0229312845475414,"PTCH1","9:95442980-95517057","-","protein_coding"
"ENSG00000135127",159.175019246013,1.16045267438033,0.380230879852168,0.000201955628496563,0.0230390980988879,"BICDL1","12:119989869-120094494","+","protein_coding"
"ENSG00000188883",59.1341878322907,1.41376066629727,0.478392919974561,0.000206103473618049,0.0232794893765812,"KLRG2","7:139452690-139483712","-","protein_coding"
"ENSG00000081923",756.043521129634,0.972942184605636,0.310298575872404,0.000208470604337479,0.0233160064145291,"ATP8B1","18:57646426-57803315","-","protein_coding"
"ENSG00000138594",4117.8221479906,0.989047301305905,0.316956477302932,0.000212002195627978,0.0234807868711066,"TMOD3","15:51829628-51947295","+","protein_coding"
"ENSG00000184564",159.295651043552,1.16345273282176,0.384050154550667,0.000215310605333241,0.0236179171696309,"SLITRK6","13:85792790-85806683","-","protein_coding"
"ENSG00000137504",1045.35724181632,1.06366908478323,0.345927582419435,0.00021796462354817,0.0236813373851193,"CREBZF","11:85659708-85682908","-","protein_coding"
"ENSG00000166923",615.686272336558,1.12819458081596,0.371110440831603,0.000221068378426236,0.0237919628404387,"GREM1","15:32718004-32745106","+","protein_coding"
"ENSG00000065833",2855.3357613889,1.06398513653333,0.347768853229118,0.0002285899323591,0.0241055830817633,"ME1","6:83210402-83431051","-","protein_coding"
"ENSG00000113161",1718.61045255836,1.14770542568381,0.382978097981044,0.000230321577481785,0.0241055830817633,"HMGCR","5:75336329-75362101","+","protein_coding"
"ENSG00000113742",501.638258484687,1.02290118034932,0.33221081418617,0.000228924654346505,0.0241055830817633,"CPEB4","5:173888349-173961980","+","protein_coding"
"ENSG00000118777",3675.33404805501,1.10530615154508,0.363758711009994,0.000234608867070531,0.0243310723230965,"ABCG2","4:88090150-88231628","-","protein_coding"
"ENSG00000103154",98.7204446619367,1.33507078546922,0.45582062169366,0.000238693622325517,0.0244195860439954,"NECAB2","16:83968632-84002776","+","protein_coding"
"ENSG00000173530",1073.98470662578,1.17518455888991,0.392490950148073,0.000239743481497851,0.0244195860439954,"TNFRSF10D","8:23135588-23164027","-","protein_coding"
"ENSG00000113328",1281.44774964475,1.06959900817886,0.351859484458841,0.000242652404457749,0.024497156018177,"CCNG1","5:163437569-163446151","+","protein_coding"
"ENSG00000088002",419.589410100968,1.19363730842582,0.401409629589407,0.000248155398376668,0.024832954251588,"SULT2B1","19:48552075-48599425","+","protein_coding"
"ENSG00000170477",536.552980434971,1.363289755652,0.469552484524095,0.000250642975830447,0.0248637832023803,"KRT4","12:52806549-52814116","-","protein_coding"
"ENSG00000112186",567.336521800734,0.977905452567605,0.318872902421881,0.00025716723720385,0.0252910676036338,"CAP2","6:17393505-17557790","+","protein_coding"
"ENSG00000164327",565.914105126503,0.996662431715457,0.326417960753771,0.000259657916638794,0.0253177565214988,"RICTOR","5:38937920-39074399","-","protein_coding"
"ENSG00000122862",2356.60510372158,1.13768805694399,0.383493050501823,0.000270712497164611,0.0257079422188333,"SRGN","10:69088103-69104805","+","protein_coding"
"ENSG00000132952",326.126616895204,1.08299102886688,0.361484302156411,0.000269355285293125,0.0257079422188333,"USPL1","13:30617693-30660770","+","protein_coding"
"ENSG00000136758",3997.73777041834,1.03963453507638,0.344857692778555,0.000276140517761627,0.0257079422188333,"YME1L1","10:27110112-27155266","-","protein_coding"
"ENSG00000138593",336.646741761636,1.01018435130368,0.333892085499565,0.000277180653306145,0.0257079422188333,"SECISBP2L","15:48988476-49046447","-","protein_coding"
"ENSG00000196792",498.954042837064,1.03202455577581,0.341860564922882,0.000273209912982212,0.0257079422188333,"STRN3","14:30893799-31026401","-","protein_coding"
"ENSG00000260804",454.312974342276,1.09660546311876,0.366730939388623,0.000269152837486943,0.0257079422188333,"LINC01963","2:216217045-216220192","+","lncRNA"
"ENSG00000109814",10235.7767667744,0.995311153385581,0.32919429747442,0.000287532691625451,0.0258386052953754,"UGDH","4:39498755-39528311","-","protein_coding"
"ENSG00000115419",2080.32303328255,1.03069248920278,0.342503616591998,0.000282473760754997,0.0258386052953754,"GLS","2:190880827-190965552","+","protein_coding"
"ENSG00000168077",1925.6805389442,0.957591628924406,0.314540289785709,0.000287649270030915,0.0258386052953754,"SCARA3","8:27633868-27676776","+","protein_coding"
"ENSG00000243207",72.6586385346745,1.58915831218184,0.569031086173589,0.000286937609410129,0.0258386052953754,"PPAN-P2RY11","19:10106223-10114780","+","protein_coding"
"ENSG00000085721",1431.22454088614,1.08690097114111,0.365986254940089,0.000292627481995298,0.0260804243328309,"RRN3","16:15060022-15094317","-","protein_coding"
"ENSG00000144028",4808.67096817931,1.0062380200021,0.334630323286059,0.000297285572415271,0.0261989127570089,"SNRNP200","2:96274338-96321271","-","protein_coding"
"ENSG00000147650",907.752504648486,0.995720936007343,0.330770959317089,0.00029855002265175,0.0261989127570089,"LRP12","8:104489231-104589024","-","protein_coding"
"ENSG00000033627",1606.5389799696,1.11690335918784,0.381693727713481,0.000319902874985624,0.0275381250104301,"ATP6V0A1","17:42458844-42522611","+","protein_coding"
"ENSG00000072210",5026.09056831531,1.03590480295586,0.349158968321745,0.000321052824893689,0.0275381250104301,"ALDH3A2","17:19648136-19677598","+","protein_coding"
"ENSG00000162604",559.11780620957,1.16874087662957,0.402865678852217,0.000319962830063699,0.0275381250104301,"TM2D1","1:61681046-61725423","-","protein_coding"
"ENSG00000162769",879.091149639134,1.04522539017477,0.353530411324058,0.000324587816295507,0.0276335657335757,"FLVCR1","1:212858275-212899363","+","protein_coding"
"ENSG00000121895",779.777532355622,1.06460141477587,0.362439590224707,0.000333457030594981,0.0280993756329491,"TMEM156","4:38966744-39032922","-","protein_coding"
"ENSG00000132639",531.979442113564,1.0192111766091,0.345002673160962,0.000340222507192003,0.0280993756329491,"SNAP25","20:10218830-10307418","+","protein_coding"
"ENSG00000135090",389.006010566008,1.03431676808866,0.351220689539268,0.000341004154235719,0.0280993756329491,"TAOK3","12:118149801-118372907","-","protein_coding"
"ENSG00000145332",260.686160414341,1.03501007609811,0.351433086599421,0.000341511482477101,0.0280993756329491,"KLHL8","4:87160103-87240314","-","protein_coding"
"ENSG00000214517",1502.38046081474,1.01361416724486,0.342777917898104,0.000342374931011564,0.0280993756329491,"PPME1","11:74171267-74254703","+","protein_coding"
"ENSG00000136381",1823.82366345898,0.983163818136558,0.331413534321557,0.000352955023543914,0.0286695526333143,"IREB2","15:78437431-78501453","+","protein_coding"
"ENSG00000139117",385.398885938789,1.0376213840929,0.354079578551625,0.000354348432792541,0.0286695526333143,"CPNE8","12:38646822-38907430","-","protein_coding"
"ENSG00000137161",2354.64612496013,1.11801976685299,0.391432152277836,0.000364783084878295,0.0291010170090321,"CNPY3","6:42929192-42939287","+","protein_coding"
"ENSG00000205213",6217.97688265119,0.948590100421118,0.318433861866775,0.000363646802244553,0.0291010170090321,"LGR4","11:27365961-27472790","-","protein_coding"
"ENSG00000150782",1623.94087316919,1.1387289171044,0.398865180436799,0.000371078400514786,0.0293976555074491,"IL18","11:112143253-112164096","-","protein_coding"
"ENSG00000076321",192.426241627095,1.0116878468035,0.345724354887919,0.000374761290307079,0.0294846675849873,"KLHL20","1:173714941-173786692","+","protein_coding"
"ENSG00000156026",1500.17552965015,0.986853919396737,0.335976310939608,0.000380028335007001,0.0296942688065745,"MCU","10:72692131-72887694","+","protein_coding"
"ENSG00000104419",1572.19333894343,1.05935411220529,0.366233857001558,0.000385705310600228,0.029932831179098,"NDRG1","8:133237171-133302022","-","protein_coding"
"ENSG00000116133",4432.33726360407,1.06200565595473,0.367381824832683,0.000404018688225514,0.0299875891003999,"DHCR24","1:54849627-54887195","-","protein_coding"
"ENSG00000118200",675.322141704702,0.960851252623132,0.326671440525694,0.000392758100970942,0.0299875891003999,"CAMSAP2","1:200739558-200860704","+","protein_coding"
"ENSG00000132694",757.548687712319,0.966036805696945,0.32870542207278,0.000392121532924524,0.0299875891003999,"ARHGEF11","1:156934840-157045370","-","protein_coding"
"ENSG00000143643",674.919650987747,1.04199941350132,0.360213078936822,0.000394869115742402,0.0299875891003999,"TTC13","1:230906243-230978875","-","protein_coding"
"ENSG00000164237",584.307065463262,1.03556895164008,0.358102486399747,0.000400174579760998,0.0299875891003999,"CMBL","5:10275875-10307902","-","protein_coding"
"ENSG00000167615",914.207240880753,0.967145042474963,0.329830058520979,0.000399757401598151,0.0299875891003999,"LENG8","19:54448887-54462037","+","protein_coding"
"ENSG00000204580",1986.18610454409,0.961433931321463,0.328393416408505,0.000404811423690532,0.0299875891003999,"DDR1","6:30876421-30900156","+","protein_coding"
"ENSG00000006432",342.905354310739,0.969997644744577,0.332492316302608,0.000414302237280005,0.0302465970158326,"MAP3K9","14:70722526-70809534","-","protein_coding"
"ENSG00000077157",153.62428582893,1.12136694362039,0.395794910169999,0.000414465209285845,0.0302465970158326,"PPP1R12B","1:202348699-202592706","+","protein_coding"
"ENSG00000260916",2926.11105410989,0.988656539541526,0.341724021844189,0.000416261897921259,0.0302465970158326,"CCPG1","15:55340032-55408510","-","protein_coding"
"ENSG00000090530",1970.64812448561,1.04520062350669,0.364717380899784,0.00042789398032383,0.0302538370519743,"P3H2","3:189956728-190122437","-","protein_coding"
"ENSG00000100505",311.484766558536,0.987804335321535,0.341970932126214,0.000437577411779081,0.0302538370519743,"TRIM9","14:50975262-51096061","-","protein_coding"
"ENSG00000136153",1217.98716584163,0.983113026191494,0.339653154618906,0.000435835746928105,0.0302538370519743,"LMO7","13:75620434-75859870","+","protein_coding"
"ENSG00000138138",2563.27968027217,1.01423450056929,0.351085999358845,0.000420626297931057,0.0302538370519743,"ATAD1","10:87751512-87841343","-","protein_coding"
"ENSG00000165895",198.345644841046,1.01390795695024,0.351926073807181,0.000428974623932502,0.0302538370519743,"ARHGAP42","11:100687288-100993941","+","protein_coding"
"ENSG00000168807",749.731917826786,0.972432345669525,0.334778114108234,0.000429911888602935,0.0302538370519743,"SNTB2","16:69187129-69309052","+","protein_coding"
"ENSG00000186462",141.985724564942,1.15602944666784,0.412464402068214,0.000430251231785878,0.0302538370519743,"NAP1L2","X:73212299-73214848","-","protein_coding"
"ENSG00000267680",186.573272311733,1.00703230292638,0.349646659797161,0.000433651963840286,0.0302538370519743,"ZNF224","19:44094339-44109886","+","protein_coding"
"ENSG00000110172",1900.71098590863,1.01019571896036,0.350419993344806,0.000441138439382664,0.0303163091354062,"CHORDC1","11:90200429-90223077","-","protein_coding"
"ENSG00000170962",932.129390316754,1.00155968948406,0.348137988754434,0.000445738009838864,0.0304489773427651,"PDGFD","11:103907189-104164379","-","protein_coding"
"ENSG00000006062",1559.1157523002,1.15184707358813,0.413938235943486,0.000453962240980935,0.0304635367359441,"MAP3K14","17:45263119-45317029","-","protein_coding"
"ENSG00000121940",1248.58918861949,0.998482861787834,0.347727564094074,0.000450908744499852,0.0304635367359441,"CLCC1","1:108929508-108963457","-","protein_coding"
"ENSG00000168813",802.214366047715,1.0053539135806,0.350701117871139,0.000453405937707006,0.0304635367359441,"ZNF507","19:32345594-32387667","+","protein_coding"
"ENSG00000181026",1417.65351587214,1.02205569131113,0.357938589134996,0.00045767496232197,0.0305330758489417,"AEN","15:88621337-88632281","+","protein_coding"
"ENSG00000146909",630.460310067479,1.02207341725614,0.358515942272103,0.000461246139596057,0.0305924183750687,"NOM1","7:156949712-156973176","+","protein_coding"
"ENSG00000170381",171.924668681953,1.10785416757328,0.396824522352124,0.000475881612134307,0.0313806787932265,"SEMA3E","7:83363238-83649139","-","protein_coding"
"ENSG00000167281",258.523292067563,1.16918776243844,0.423624607852801,0.000480818274703632,0.0315239935506841,"RBFOX3","17:79089345-79516148","-","protein_coding"
"ENSG00000113249",634.536884936421,1.00489440190566,0.353194108815006,0.000484797330474048,0.0316032454059882,"HAVCR1","5:157029413-157059119","-","protein_coding"
"ENSG00000114270",857.203593227926,-1.07287519616302,0.385006219327908,0.000499116515609441,0.0321343518709817,"COL7A1","3:48564073-48595267","-","protein_coding"
"ENSG00000115594",620.232614496435,0.886981032300258,0.305245312283135,0.000506406735521798,0.0321343518709817,"IL1R1","2:102064544-102179874","+","protein_coding"
