"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class","qvalue"
"ENSG00000168497",827.451980273113,1.13032113327081,0.347260897242792,0.000112500979624233,0.0189568066154951,"CAVIN2","2:191834310-191847088","-","protein_coding",0.00354736346683291
"ENSG00000023171",2104.52100532911,1.06731559309786,0.32663037828806,0.000118158094794476,0.0190570001217168,"GRAMD1B","11:123358428-123627774","+","protein_coding",0.00357675766419367
"ENSG00000112576",7113.73934009028,1.18967591422076,0.373187284170302,0.000119640359508536,0.0190570001217168,"CCND3","6:41934933-42050357","-","protein_coding",0.00357675766419367
"ENSG00000169826",532.600442100998,1.14373125191997,0.353714561116919,0.000118289660420948,0.0190570001217168,"CSGALNACT2","10:43138445-43185302","+","protein_coding",0.00357675766419367
"ENSG00000159167",496.103696637782,1.12084528527022,0.348998626284255,0.000131617220425984,0.0198315136182395,"STC1","8:23841929-23854806","-","protein_coding",0.00366041185843633
"ENSG00000172403",169.259559288937,1.25553753096339,0.397095741976513,0.000131033077865049,0.0198315136182395,"SYNPO2","4:118850688-119061247","+","protein_coding",0.00366041185843633
"ENSG00000273038",736.451907540703,1.22078224055831,0.383992295198502,0.000128358634677625,0.0198315136182395,"AL365203.2","10:32887255-32889311","-","lncRNA",0.00366041185843633
"ENSG00000284946",102.900079929398,1.29516296906223,0.411577629714111,0.00013048375069295,0.0198315136182395,"AC068831.7","15:90966190-91022566","-","protein_coding",0.00366041185843633
"ENSG00000179304",141.50693759998,1.41558753118521,0.458156090712979,0.000139213105042976,0.0206963482830557,"FAM156B","X:52891306-52908560","+","protein_coding",0.0038066183625503
"ENSG00000148175",5209.57353498902,1.11758447392149,0.350566795368358,0.000144514684419306,0.0212018254115167,"STOM","9:121338988-121370304","-","protein_coding",0.0039039743618296
"ENSG00000258441",185.532392474813,1.33441542317874,0.431367255888399,0.000149645006013971,0.0216693742474776,"LINC00641","14:21200079-21206900","-","lncRNA",0.00399444101507543
"ENSG00000117151",369.51759308101,1.20739521126716,0.387312166991811,0.000158813226336413,0.021889236622807,"CTBS","1:84549611-84574480","-","protein_coding",0.00403007493431743
"ENSG00000156030",524.279531521711,1.0475563512088,0.327773011828956,0.000154605445826377,0.021889236622807,"ELMSAN1","14:73715122-73790285","-","protein_coding",0.00403007493431743
"ENSG00000170734",196.488662374086,1.15199956795928,0.366800356586381,0.000157945458331996,0.021889236622807,"POLH","6:43576150-43615660","+","protein_coding",0.00403007493431743
"ENSG00000186198",276.435948204473,1.31020402927942,0.425349000376031,0.000159015979053576,0.021889236622807,"SLC51B","15:65045387-65053397","+","protein_coding",0.00403007493431743
"ENSG00000080546",147.598334219108,1.26664933532248,0.411126412294738,0.000165866034538896,0.0221106355688138,"SESN1","6:108986437-109094819","-","protein_coding",0.00403505954177073
"ENSG00000103154",98.7204446619367,1.34607281516048,0.445180420466276,0.000180525151431206,0.0221106355688138,"NECAB2","16:83968632-84002776","+","protein_coding",0.00403505954177073
"ENSG00000106780",2099.91397808434,1.04846599378109,0.331885529168722,0.00017508060880717,0.0221106355688138,"MEGF9","9:120600811-120714470","-","protein_coding",0.00403505954177073
"ENSG00000114423",200.723329617356,1.14086104933691,0.367899990535987,0.000182340035031348,0.0221106355688138,"CBLB","3:105655461-105869552","-","protein_coding",0.00403505954177073
"ENSG00000135127",159.175019246013,1.16591202446367,0.375362455446407,0.000173316224489838,0.0221106355688138,"BICDL1","12:119989869-120094494","+","protein_coding",0.00403505954177073
"ENSG00000152332",1191.37227895684,1.03600949142276,0.328614065055498,0.000182437531150751,0.0221106355688138,"UHMK1","1:162497251-162529631","+","protein_coding",0.00403505954177073
"ENSG00000164823",1600.17110198921,1.09459583750448,0.348225827409342,0.000171792733087282,0.0221106355688138,"OSGIN2","8:89901849-89927888","+","protein_coding",0.00403505954177073
"ENSG00000174243",3954.01206269983,1.10079001859775,0.354096901460445,0.000181026865449404,0.0221106355688138,"DDX23","12:48829756-48852842","-","protein_coding",0.00403505954177073
"ENSG00000198431",36078.0387138672,1.06503848564049,0.339563079366931,0.000180088627545661,0.0221106355688138,"TXNRD1","12:104215779-104350307","+","protein_coding",0.00403505954177073
"ENSG00000198848",5757.34203559208,1.33934967727028,0.431650355381223,0.000172585124193629,0.0221106355688138,"CES1","16:55802851-55833337","-","protein_coding",0.00403505954177073
"ENSG00000203668",996.472986052008,1.19072200886539,0.384412805478674,0.000174616464522277,0.0221106355688138,"CHML","1:241628853-241640254","-","protein_coding",0.00403505954177073
"ENSG00000184564",159.295651043552,1.16887195582512,0.37916726524366,0.000185359180996072,0.0222231706247979,"SLITRK6","13:85792790-85806683","-","protein_coding",0.00403505954177073
"ENSG00000127804",1529.06409075389,1.07247701477241,0.343336271650617,0.000189638893719396,0.0224944006911837,"METTL16","17:2405562-2511891","-","protein_coding",0.00408852958112566
"ENSG00000001084",4473.51081632784,1.0984226220361,0.35469067479418,0.00019407831329515,0.0227786651920097,"GCLC","6:53497341-53616970","-","protein_coding",0.00414439155926356
"ENSG00000185920",281.39769153645,1.08220005545597,0.348505312005627,0.000196190371578054,0.0227866941989094,"PTCH1","9:95442980-95517057","-","protein_coding",0.00414996940444538
"ENSG00000048392",873.951480434649,1.07520244197352,0.34660779844539,0.000202123703297842,0.0232338071316592,"RRM2B","8:102204502-102239118","-","protein_coding",0.00423551807580121
"ENSG00000196950",2059.35645024496,0.999349784536226,0.319096693476925,0.000208272512929653,0.0236963114200575,"SLC39A10","2:195575977-195737702","+","protein_coding",0.00432395606021356
"ENSG00000243207",72.6586385346745,1.60530274986826,0.553245214011319,0.000210476364538497,0.0237051663091337,"PPAN-P2RY11","19:10106223-10114780","+","protein_coding",0.00432962124808675
"ENSG00000081923",756.043521129634,0.971247912336329,0.313207391942215,0.000240967825286162,0.0268679125194071,"ATP8B1","18:57646426-57803315","-","protein_coding",0.00491178607432409
"ENSG00000166923",615.686272336558,1.12702925560766,0.373361076365784,0.000243499945445838,0.0268814296210009,"GREM1","15:32718004-32745106","+","protein_coding",0.00491868442606404
"ENSG00000113742",501.638258484687,1.02236528194105,0.333954553049554,0.000249907553772996,0.0272935034361399,"CPEB4","5:173888349-173961980","+","protein_coding",0.00500283604491086
"ENSG00000137504",1045.35724181632,1.06231633992148,0.34931365232595,0.000252128327706046,0.0272935034361399,"CREBZF","11:85659708-85682908","-","protein_coding",0.00500283604491086
"ENSG00000065833",2855.3357613889,1.06125495665397,0.352084687951817,0.000273559419556306,0.0276608593998382,"ME1","6:83210402-83431051","-","protein_coding",0.00512095920708134
"ENSG00000088002",419.589410100968,1.19354530453804,0.402418535593344,0.000260850266734346,0.0276608593998382,"SULT2B1","19:48552075-48599425","+","protein_coding",0.0051126681509056
"ENSG00000112186",567.336521800734,0.976858134291486,0.321005642766566,0.000286172035195093,0.0276608593998382,"CAP2","6:17393505-17557790","+","protein_coding",0.00512095920708134
"ENSG00000113161",1718.61045255836,1.14797100647826,0.386828453246426,0.000267012256725029,0.0276608593998382,"HMGCR","5:75336329-75362101","+","protein_coding",0.00512095920708134
"ENSG00000113328",1281.44774964475,1.06645381139269,0.355413320476054,0.000282133200793018,0.0276608593998382,"CCNG1","5:163437569-163446151","+","protein_coding",0.00512095920708134
"ENSG00000118777",3675.33404805501,1.10062862618951,0.368156087114883,0.000279152181733082,0.0276608593998382,"ABCG2","4:88090150-88231628","-","protein_coding",0.00512095920708134
"ENSG00000132952",326.126616895204,1.0839856774173,0.361464531218317,0.000274326663959569,0.0276608593998382,"USPL1","13:30617693-30660770","+","protein_coding",0.00512095920708134
"ENSG00000138593",336.646741761636,1.01104072213226,0.334076393238329,0.000284514414439804,0.0276608593998382,"SECISBP2L","15:48988476-49046447","-","protein_coding",0.00512095920708134
"ENSG00000138594",4117.8221479906,0.986434872391132,0.321668033522139,0.000262223961851437,0.0276608593998382,"TMOD3","15:51829628-51947295","+","protein_coding",0.0051126681509056
"ENSG00000164327",565.914105126503,0.995767819788453,0.328538403071994,0.000287772169540918,0.0276608593998382,"RICTOR","5:38937920-39074399","-","protein_coding",0.00512095920708134
"ENSG00000170477",536.552980434971,1.36341347911807,0.471293142829608,0.000267403222652911,0.0276608593998382,"KRT4","12:52806549-52814116","-","protein_coding",0.00512095920708134
"ENSG00000173530",1073.98470662578,1.17302313416161,0.395802159880264,0.000271425157003752,0.0276608593998382,"TNFRSF10D","8:23135588-23164027","-","protein_coding",0.00512095920708134
"ENSG00000260804",454.312974342276,1.096347949669,0.368052501391556,0.000287116291507625,0.0276608593998382,"LINC01963","2:216217045-216220192","+","lncRNA",0.00512095920708134
"ENSG00000196792",498.954042837064,1.03132030729506,0.343542834419068,0.00029651777358874,0.0282578903890124,"STRN3","14:30893799-31026401","-","protein_coding",0.00523504091175542
"ENSG00000122862",2356.60510372158,1.13675036583312,0.387582759886297,0.00031510451528195,0.0297747063168961,"SRGN","10:69088103-69104805","+","protein_coding",0.00551972863593332
"ENSG00000033627",1606.5389799696,1.10980993237989,0.385790093102047,0.000367772338807217,0.0306023812532995,"ATP6V0A1","17:42458844-42522611","+","protein_coding",0.00565354951344072
"ENSG00000076321",192.426241627095,1.01581235283298,0.342471736665057,0.000339663329872237,0.0306023812532995,"KLHL20","1:173714941-173786692","+","protein_coding",0.00565354951344072
"ENSG00000077157",153.62428582893,1.12742273049578,0.390468388735953,0.000359933049297143,0.0306023812532995,"PPP1R12B","1:202348699-202592706","+","protein_coding",0.00565354951344072
"ENSG00000085721",1431.22454088614,1.08441287303892,0.369696503172705,0.000338090111060739,0.0306023812532995,"RRN3","16:15060022-15094317","-","protein_coding",0.00565354951344072
"ENSG00000109814",10235.7767667744,0.986032836554496,0.334400302063109,0.000352011928515503,0.0306023812532995,"UGDH","4:39498755-39528311","-","protein_coding",0.00565354951344072
"ENSG00000115419",2080.32303328255,1.03003120572582,0.346721802495688,0.000334881132061934,0.0306023812532995,"GLS","2:190880827-190965552","+","protein_coding",0.00565354951344072
"ENSG00000121895",779.777532355622,1.06314827663075,0.365191382516082,0.000373266713044729,0.0306023812532995,"TMEM156","4:38966744-39032922","-","protein_coding",0.00565497406434614
"ENSG00000132639",531.979442113564,1.01855499094752,0.346850667359997,0.000370651245958003,0.0306023812532995,"SNAP25","20:10218830-10307418","+","protein_coding",0.00565354951344072
"ENSG00000135090",389.006010566008,1.03464786321745,0.351968625343785,0.000356984821124906,0.0306023812532995,"TAOK3","12:118149801-118372907","-","protein_coding",0.00565354951344072
"ENSG00000136758",3997.73777041834,1.02761270117054,0.349627315914703,0.000331533243684211,0.0306023812532995,"YME1L1","10:27110112-27155266","-","protein_coding",0.00565354951344072
"ENSG00000139117",385.398885938789,1.03800723331866,0.354776559484516,0.000370143016116521,0.0306023812532995,"CPNE8","12:38646822-38907430","-","protein_coding",0.00565354951344072
"ENSG00000144028",4808.67096817931,0.99231602125571,0.339532131852315,0.000359685171308133,0.0306023812532995,"SNRNP200","2:96274338-96321271","-","protein_coding",0.00565354951344072
"ENSG00000145332",260.686160414341,1.03685751590012,0.350211454514284,0.000333566226148047,0.0306023812532995,"KLHL8","4:87160103-87240314","-","protein_coding",0.00565354951344072
"ENSG00000147650",907.752504648486,0.993881916772185,0.333922275053396,0.000343231341070001,0.0306023812532995,"LRP12","8:104489231-104589024","-","protein_coding",0.00565354951344072
"ENSG00000162604",559.11780620957,1.16769836256631,0.404751255660385,0.000345277870251051,0.0306023812532995,"TM2D1","1:61681046-61725423","-","protein_coding",0.00565354951344072
"ENSG00000162769",879.091149639134,1.04292207722456,0.356543860935763,0.000367733723619602,0.0306023812532995,"FLVCR1","1:212858275-212899363","+","protein_coding",0.00565354951344072
"ENSG00000168077",1925.6805389442,0.954827362897705,0.318708233173037,0.000347294860563681,0.0306023812532995,"SCARA3","8:27633868-27676776","+","protein_coding",0.00565354951344072
"ENSG00000186462",141.985724564942,1.16297014228993,0.406362054931686,0.000368517733126933,0.0306023812532995,"NAP1L2","X:73212299-73214848","-","protein_coding",0.00565354951344072
"ENSG00000072210",5026.09056831531,1.03345517910896,0.353599512668691,0.000384124151889046,0.0312626590771012,"ALDH3A2","17:19648136-19677598","+","protein_coding",0.00578040697498457
"ENSG00000165895",198.345644841046,1.017890057378,0.348863020507861,0.000393576906621984,0.0315710971858642,"ARHGAP42","11:100687288-100993941","+","protein_coding",0.00584420889784394
"ENSG00000267680",186.573272311733,1.01135839459711,0.346105950879479,0.000391057839705308,0.0315710971858642,"ZNF224","19:44094339-44109886","+","protein_coding",0.00584420889784394
"ENSG00000006432",342.905354310739,0.970907172901718,0.332724505491993,0.000426051469861521,0.031797249102845,"MAP3K9","14:70722526-70809534","-","protein_coding",0.00590235933796237
"ENSG00000080561",66.8265088572145,1.23011125761372,0.443145378289935,0.000441425992212621,0.031797249102845,"MID2","X:107825755-107927193","+","protein_coding",0.00590235933796237
"ENSG00000100505",311.484766558536,0.989112227684182,0.341714932863166,0.000442258607738674,0.031797249102845,"TRIM9","14:50975262-51096061","-","protein_coding",0.00590235933796237
"ENSG00000104419",1572.19333894343,1.05638052922496,0.369990461619556,0.000444702087132506,0.031797249102845,"NDRG1","8:133237171-133302022","-","protein_coding",0.00590235933796237
"ENSG00000118200",675.322141704702,0.959709040013821,0.329202066518103,0.000440142596599053,0.031797249102845,"CAMSAP2","1:200739558-200860704","+","protein_coding",0.00590235933796237
"ENSG00000132694",757.548687712319,0.964663994658818,0.331478911035796,0.000443274746701782,0.031797249102845,"ARHGEF11","1:156934840-157045370","-","protein_coding",0.00590235933796237
"ENSG00000136381",1823.82366345898,0.980635449631076,0.335509355612078,0.000417817900980314,0.031797249102845,"IREB2","15:78437431-78501453","+","protein_coding",0.00590235933796237
"ENSG00000137161",2354.64612496013,1.12178939748503,0.394756340428401,0.000420837730137371,0.031797249102845,"CNPY3","6:42929192-42939287","+","protein_coding",0.00590235933796237
"ENSG00000143643",674.919650987747,1.04090032532826,0.362650016037122,0.000436577006915984,0.031797249102845,"TTC13","1:230906243-230978875","-","protein_coding",0.00590235933796237
"ENSG00000150782",1623.94087316919,1.13413023294343,0.402791967750288,0.000422684563498888,0.031797249102845,"IL18","11:112143253-112164096","-","protein_coding",0.00590235933796237
"ENSG00000150907",100.036088771716,1.08788416652194,0.382115515779187,0.000430505985903361,0.031797249102845,"FOXO1","13:40469953-40666641","-","protein_coding",0.00590235933796237
"ENSG00000156026",1500.17552965015,0.984602203733144,0.339788105696708,0.00044474265942901,0.031797249102845,"MCU","10:72692131-72887694","+","protein_coding",0.00590235933796237
"ENSG00000164237",584.307065463262,1.03466392426888,0.360165940328323,0.00043730331717618,0.031797249102845,"CMBL","5:10275875-10307902","-","protein_coding",0.00590235933796237
"ENSG00000170381",171.924668681953,1.11307535915292,0.392509681226038,0.000427592051636302,0.031797249102845,"SEMA3E","7:83363238-83649139","-","protein_coding",0.00590235933796237
"ENSG00000171368",81.7000155562048,1.15044369619534,0.407291868973875,0.00041869505220949,0.031797249102845,"TPPP","5:659862-693352","-","protein_coding",0.00590235933796237
"ENSG00000205213",6217.97688265119,0.943764360034426,0.323138673413233,0.000444876310317831,0.031797249102845,"LGR4","11:27365961-27472790","-","protein_coding",0.00590235933796237
"ENSG00000214517",1502.38046081474,1.01114371418913,0.34658110947473,0.00039981194695824,0.031797249102845,"PPME1","11:74171267-74254703","+","protein_coding",0.00589773493344346
"ENSG00000129595",181.871143095093,1.01411565547116,0.353259196986794,0.000453500011772725,0.0320033236156069,"EPB41L4A","5:112142441-112419313","-","protein_coding",0.00594640195688107
"ENSG00000188321",100.745879071933,1.2105615252798,0.437240363468292,0.000452352586846965,0.0320033236156069,"ZNF559","19:9323772-9351162","+","protein_coding",0.00594640195688107
"ENSG00000167615",914.207240880753,0.965363148479603,0.332966175906253,0.000457506812151976,0.0320830248773241,"LENG8","19:54448887-54462037","+","protein_coding",0.00596406253490633
"ENSG00000167281",258.523292067563,1.17163230147115,0.422165401521312,0.000471497197943409,0.0328574609816813,"RBFOX3","17:79089345-79516148","-","protein_coding",0.00611091275566429
"ENSG00000116133",4432.33726360407,1.060993892205,0.371352451898881,0.000475178172921234,0.0329083020377128,"DHCR24","1:54849627-54887195","-","protein_coding",0.00612322623299747
