"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class","qvalue"
"ENSG00000141542",301.803424355299,1.29448705958362,0.293010829315544,9.78699998501798e-07,0.000218280213512009,"RAB40B","17:82654973-82698698","-","protein_coding",3.17454861237157e-05
"ENSG00000140521",3069.59665774219,1.23819716693624,0.279504431103801,9.94271800277702e-07,0.000218393307403422,"POLG","15:89305198-89334861","-","protein_coding",3.17619338836971e-05
"ENSG00000140682",776.716336795546,1.16453835855145,0.262178364600912,1.02593625704113e-06,0.000221985043557093,"TGFB1I1","16:31471585-31477960","+","protein_coding",3.22842964395691e-05
"ENSG00000088038",2546.05592972861,1.22386858752032,0.277016078352908,1.07032856557175e-06,0.000228184606104319,"CNOT3","19:54137749-54155681","+","protein_coding",3.3185927071359e-05
"ENSG00000153832",91.1251904111689,1.51151421768277,0.3478273457093,1.10771074589549e-06,0.000229406895474956,"FBXO36","2:229922302-230013119","+","protein_coding",3.33636901843339e-05
"ENSG00000166669",503.900252473594,1.31310453019175,0.299106805957321,1.09273934191177e-06,0.000229406895474956,"ATF7IP2","16:10326434-10483638","+","protein_coding",3.33636901843339e-05
"ENSG00000105835",8270.86186258865,1.25884949923334,0.287114139030648,1.20895156392783e-06,0.000242752434495799,"NAMPT","7:106248298-106286326","-","protein_coding",3.53045927379059e-05
"ENSG00000168434",792.344076436701,1.20710705977496,0.275249844575012,1.26309919655588e-06,0.000242752434495799,"COG7","16:23388493-23453189","-","protein_coding",3.53045927379059e-05
"ENSG00000168661",394.117925930147,1.24129686776666,0.283817281192047,1.27262088857562e-06,0.000242752434495799,"ZNF30","19:34926903-34945170","+","protein_coding",3.53045927379059e-05
"ENSG00000196653",185.065559795657,1.40341084435138,0.322775692085522,1.21402489610652e-06,0.000242752434495799,"ZNF502","3:44712643-44723831","+","protein_coding",3.53045927379059e-05
"ENSG00000215041",2783.89751814054,1.30822002371455,0.299782912131116,1.24205381251195e-06,0.000242752434495799,"NEURL4","17:7315628-7329393","-","protein_coding",3.53045927379059e-05
"ENSG00000250506",364.495757205217,1.28163838177578,0.293384035538348,1.2438063634168e-06,0.000242752434495799,"CDK3","17:76000906-76005999","+","protein_coding",3.53045927379059e-05
"ENSG00000182324",405.554880526186,1.37526329791401,0.317063266442809,1.30648933718812e-06,0.000245976310665145,"KCNJ14","19:48455509-48466980","+","protein_coding",3.57734557399705e-05
"ENSG00000279765",39.4177233760411,2.39072849954694,0.567804279847604,1.36783948377617e-06,0.000254225243542348,"AC013394.1","15:92883413-92949230","+","protein_coding",3.69731356375454e-05
"ENSG00000082074",842.036013850714,1.24812977004731,0.286934087896325,1.40359256220688e-06,0.000257568118662192,"FYB1","5:39105252-39274528","-","protein_coding",3.74593051992427e-05
"ENSG00000164080",995.047823238722,1.24857726616713,0.28733463301661,1.43350545928724e-06,0.00025976910804109,"RAD54L2","3:51541144-51668667","+","protein_coding",3.77794051142191e-05
"ENSG00000171658",1047.22809603789,1.19155470694415,0.274061742340423,1.52035820087701e-06,0.000272106578248321,"NMRAL2P","3:185959943-185980872","+","transcribed_unprocessed_pseudogene",3.95736996265977e-05
"ENSG00000165689",1973.02828629898,1.26572474196633,0.293281345388087,1.61192851229717e-06,0.000284977166375269,"ENTR1","9:136401922-136410614","-","protein_coding",4.14455279073851e-05
"ENSG00000118503",321.078101238335,1.37358255665878,0.321871280045308,1.77258349410746e-06,0.000307641152824705,"TNFAIP3","6:137867214-137883312","+","protein_coding",4.47416547333701e-05
"ENSG00000187257",902.871730608081,1.14365306801866,0.264293894382494,1.78256582998381e-06,0.000307641152824705,"RSBN1L","7:77696459-77783022","+","protein_coding",4.47416547333701e-05
"ENSG00000090615",5749.6497888939,1.2061647657462,0.280108525795663,1.81343215170171e-06,0.000309286187096702,"GOLGA3","12:132768914-132829078","-","protein_coding",4.49808995637396e-05
"ENSG00000151718",1147.81210910954,1.18154414761099,0.274721894390053,1.89782327594883e-06,0.000316238437142876,"WWC2","4:183099257-183320777","+","protein_coding",4.59919969683941e-05
"ENSG00000197580",64.5193383720406,1.74671075390028,0.417171958633156,1.88981410464524e-06,0.000316238437142876,"BCO2","11:112175467-112224699","+","protein_coding",4.59919969683941e-05
"ENSG00000073614",2093.27809102084,1.16618300653637,0.273135516493446,2.08562118592635e-06,0.000327681210143842,"KDM5A","12:280129-389454","-","protein_coding",4.76561715890543e-05
"ENSG00000108599",1510.65657929072,1.17321136346892,0.273438668617423,2.00481613768351e-06,0.000327681210143842,"AKAP10","17:19904302-19978343","-","protein_coding",4.76561715890543e-05
"ENSG00000166579",1549.19625488653,1.18217046651598,0.276333005446443,2.11022070288455e-06,0.000327681210143842,"NDEL1","17:8413131-8490411","+","protein_coding",4.76561715890543e-05
"ENSG00000172661",2210.93548209299,1.27927231938994,0.300996712924277,2.11721554077334e-06,0.000327681210143842,"WASHC2C","10:45727200-45792961","+","protein_coding",4.76561715890543e-05
"ENSG00000182308",65.0970952052009,1.75605222272966,0.42254059098412,2.14522301948008e-06,0.000327681210143842,"DCAF4L1","4:41981756-41986465","+","protein_coding",4.76561715890543e-05
"ENSG00000196208",203.179688829891,1.39655269734031,0.331128063755606,2.14732116739084e-06,0.000327681210143842,"GREB1","2:11482341-11642788","+","protein_coding",4.76561715890543e-05
"ENSG00000261613",182.099786438369,1.3430958628578,0.31679032564255,2.05675812280211e-06,0.000327681210143842,"AC093525.6","16:2554060-2556060","-","lncRNA",4.76561715890543e-05
"ENSG00000274943",34.5599070714671,2.12556953358306,0.512260795326714,2.02292968549016e-06,0.000327681210143842,"AC079684.1","12:42361267-42361703","+","lncRNA",4.76561715890543e-05
"ENSG00000155287",880.805676949532,1.2024643598845,0.282641374288887,2.27744584040881e-06,0.000343918045295901,"SLC25A28","10:99610522-99620609","-","protein_coding",5.00175685142246e-05
"ENSG00000006837",33.9831632010848,2.18272370140684,0.532849518896157,2.3951657036671e-06,0.000351551323031682,"CDKL3","5:134286350-134371047","-","protein_coding",5.11277108791273e-05
"ENSG00000119778",866.26679050683,1.29714138475422,0.307222862003595,2.35889304309009e-06,0.000351551323031682,"ATAD2B","2:23748664-23927123","-","protein_coding",5.11277108791273e-05
"ENSG00000165804",1184.33498409551,1.34321652476736,0.319262131696248,2.40074366973419e-06,0.000351551323031682,"ZNF219","14:21090077-21104722","-","protein_coding",5.11277108791273e-05
"ENSG00000120662",350.192745352003,1.21216014138458,0.286123282795842,2.425517437461e-06,0.000351627262908721,"MTRF1","13:41216369-41263577","-","protein_coding",5.11387551614926e-05
"ENSG00000281207",443.495833924439,1.19479380533393,0.282090876177806,2.48033637607702e-06,0.000356014222217708,"SLFNL1-AS1","1:41014590-41043890","+","lncRNA",5.17767706445639e-05
"ENSG00000124762",1678.04986759886,1.12372588833985,0.264640641540813,2.58860147583908e-06,0.000367911329365089,"CDKN1A","6:36676460-36687339","+","protein_coding",5.3507021150475e-05
"ENSG00000100425",1183.28845282923,1.16662567374383,0.27646931656309,2.79136861678059e-06,0.00038175915884404,"BRD1","22:49773283-49827512","-","protein_coding",5.55209740942375e-05
"ENSG00000147905",409.271581512274,1.16623886285972,0.276383997471106,2.76222911574152e-06,0.00038175915884404,"ZCCHC7","9:37120539-37358149","+","protein_coding",5.55209740942375e-05
"ENSG00000149016",795.246045583345,1.22464574311674,0.291413960180324,2.77109658623516e-06,0.00038175915884404,"TUT1","11:62575045-62592177","-","protein_coding",5.55209740942375e-05
"ENSG00000163867",502.536000061402,1.19760751926569,0.284351025488964,2.74012493438725e-06,0.00038175915884404,"ZMYM6","1:34986165-35031945","-","protein_coding",5.55209740942375e-05
"ENSG00000072786",942.650498798692,1.19982134108298,0.28555332713766,2.8685079361927e-06,0.000384620173666081,"STK10","5:172042079-172188224","-","protein_coding",5.59370645170547e-05
"ENSG00000153914",4274.69667873342,1.21093477146857,0.288480619714185,2.89188100500813e-06,0.000384620173666081,"SREK1","5:66139971-66183615","+","protein_coding",5.59370645170547e-05
"ENSG00000154059",511.668450345165,1.18666789066616,0.282126097422931,2.8628577356995e-06,0.000384620173666081,"IMPACT","18:24426634-24453531","+","protein_coding",5.59370645170547e-05
"ENSG00000279117",80.0184232762172,1.62347008688583,0.397620624684254,3.17310471648682e-06,0.000415041748415385,"AP001972.5","11:75260129-75262466","-","TEC",6.03614127597436e-05
"ENSG00000280388",51.6117564257816,1.86430095336836,0.459928834014702,3.17787363413863e-06,0.000415041748415385,"AC006330.1","7:76043977-76045963","-","TEC",6.03614127597436e-05
"ENSG00000087088",3218.39559411061,1.14457628558411,0.273241197989426,3.27806078415182e-06,0.000424303992748652,"BAX","19:48954815-48961798","+","protein_coding",6.17084631598936e-05
"ENSG00000168101",403.003756505791,1.22048302087965,0.293330560898631,3.33751182614437e-06,0.000428176185341725,"NUDT16L1","16:4693694-4695859","+","protein_coding",6.22716137737489e-05
"ENSG00000006062",4142.04094992852,1.15398503368068,0.276812348337298,3.52662069842283e-06,0.000448468598816103,"MAP3K14","17:45263119-45317029","-","protein_coding",6.5222831935042e-05
"ENSG00000139800",327.821137046089,1.23134176631967,0.298784409115501,3.90169881266675e-06,0.000487611445579568,"ZIC5","13:99962964-99971909","-","protein_coding",7.09155545083776e-05
"ENSG00000164898",269.521472684709,1.37664324319658,0.336843135141542,3.88687273756341e-06,0.000487611445579568,"FMC1","7:139339457-139346328","+","protein_coding",7.09155545083776e-05
"ENSG00000013306",3289.00493913805,1.14208920731229,0.27558905324868,3.98379651466745e-06,0.000489433034518085,"SLC25A39","17:44319625-44324870","-","protein_coding",7.11804764884343e-05
"ENSG00000171533",102.346411885486,1.41427684245768,0.347151910310023,3.95562115447649e-06,0.000489433034518085,"MAP6","11:75586918-75669120","-","protein_coding",7.11804764884343e-05
"ENSG00000147133",2106.81640367204,1.20737567076054,0.293207894876795,4.1035048902856e-06,0.000499903448693029,"TAF1","X:71366239-71532374","+","protein_coding",7.27032365341218e-05
"ENSG00000261408",439.927937059415,1.17796035584826,0.286157155027203,4.24404802709659e-06,0.000508479043378671,"TEN1-CDK3","17:75979231-76005999","+","protein_coding",7.39504243470507e-05
"ENSG00000279696",118.063318927142,1.32404165693585,0.324718138326935,4.2192129779012e-06,0.000508479043378671,"AP001273.1","11:93726654-93729805","-","TEC",7.39504243470507e-05
"ENSG00000080546",212.834643239796,1.21130444689156,0.295469315488301,4.35921466281335e-06,0.000513784837128497,"SESN1","6:108986437-109094819","-","protein_coding",7.47220701098541e-05
"ENSG00000248161",35.6533536639654,1.95891751893823,0.492472248241218,4.3349080972789e-06,0.000513784837128497,"AC098487.1","4:102418602-102450010","-","lncRNA",7.47220701098541e-05
"ENSG00000198590",73.4705875051332,1.51346567139229,0.376186417861323,4.47292052853813e-06,0.000518751431217738,"C3orf35","3:37381062-37440186","+","lncRNA",7.54443845203331e-05
"ENSG00000205560",1334.57021639804,1.263071708934,0.309340583052026,4.44620240470469e-06,0.000518751431217738,"CPT1B","22:50568861-50578465","-","protein_coding",7.54443845203331e-05
"ENSG00000079435",122.047474642284,1.3217281259885,0.325229399394761,4.52819834390937e-06,0.000520994376124239,"LIPE","19:42401514-42427388","-","protein_coding",7.57705862188743e-05
"ENSG00000146909",1510.75893714014,1.17317538981433,0.286089562271427,4.59508159673867e-06,0.000524526755180476,"NOM1","7:156949712-156973176","+","protein_coding",7.62843162015845e-05
"ENSG00000173599",1927.19875589539,1.17692098517084,0.287429792977971,4.68562455531346e-06,0.000530683587331088,"PC","11:66848417-66958439","-","protein_coding",7.71797323570783e-05
"ENSG00000253797",327.653301127629,1.12488112182426,0.273863779989316,4.74345528911312e-06,0.000533068769971108,"UTP14C","13:52024691-52033600","+","protein_coding",7.7526620337363e-05
"ENSG00000185359",4158.88351901048,1.07404296968093,0.261326746865762,4.80958428268919e-06,0.000536342641124194,"HGS","17:81683326-81703138","+","protein_coding",7.80027543377331e-05
"ENSG00000205609",2834.66942797658,1.15453848361108,0.281981419796155,4.9180573976981e-06,0.000544252504537629,"EIF3CL","16:28379579-28403879","-","protein_coding",7.91531218180997e-05
"ENSG00000107077",594.652384305655,1.26774352956563,0.313076081419638,5.04586343048994e-06,0.000554165773877369,"KDM4C","9:6720863-7175648","+","protein_coding",8.05948537515718e-05
"ENSG00000122085",1350.50652698749,1.15204913574571,0.28218049802917,5.0875874323347e-06,0.000554547030124482,"MTERF4","2:241072169-241102332","-","protein_coding",8.06503015849213e-05
"ENSG00000001631",1777.95437381695,1.20441177060728,0.296236718794451,5.14751644517068e-06,0.000556892133624174,"KRIT1","7:92198969-92246166","-","protein_coding",8.0991360673193e-05
"ENSG00000141504",1335.300352836,1.18601148837406,0.291939688857878,5.3018119245838e-06,0.000565149760813907,"SAT2","17:7626234-7627876","-","protein_coding",8.21923050242579e-05
"ENSG00000213398",309.345382537221,1.25252975729826,0.309850035991705,5.27912609054842e-06,0.000565149760813907,"LCAT","16:67939750-67944131","-","protein_coding",8.21923050242579e-05
"ENSG00000076924",1369.73517169235,1.09485606437339,0.268751874400675,5.67120249287599e-06,0.000574933024749813,"XAB2","19:7619525-7629545","-","protein_coding",8.36151296794338e-05
"ENSG00000109072",952.911470491468,1.17107572606499,0.288886618087592,5.59580430602583e-06,0.000574933024749813,"VTN","17:28367284-28373091","-","protein_coding",8.36151296794338e-05
"ENSG00000110921",749.581817590524,1.13988595330621,0.280331019615414,5.52904485755551e-06,0.000574933024749813,"MVK","12:109573255-109598125","+","protein_coding",8.36151296794338e-05
"ENSG00000127804",2097.24539567773,1.15544623864809,0.284529881602409,5.56820387170353e-06,0.000574933024749813,"METTL16","17:2405562-2511891","-","protein_coding",8.36151296794338e-05
"ENSG00000136273",356.037280831754,1.21839495536195,0.301394268307669,5.48813184340191e-06,0.000574933024749813,"HUS1","7:47963288-47979615","-","protein_coding",8.36151296794338e-05
"ENSG00000164114",549.288071503622,1.200222955094,0.296673668070081,5.55632198947761e-06,0.000574933024749813,"MAP9","4:155342658-155376970","-","protein_coding",8.36151296794338e-05
"ENSG00000277957",108.376019189327,1.40566565420422,0.352456318173287,5.63303625080937e-06,0.000574933024749813,"SENP3-EIF4A1","17:7563287-7578715","+","protein_coding",8.36151296794338e-05
"ENSG00000112576",5910.78390199681,1.13073404941165,0.278627905643383,5.83211657093362e-06,0.000587140235616838,"CCND3","6:41934933-42050357","-","protein_coding",8.53904799823924e-05
"ENSG00000185158",454.171477651443,1.32007303799814,0.330191032100102,5.8951202418994e-06,0.000589390056184935,"LRRC37B","17:32007872-32053504","+","protein_coding",8.57176816397311e-05
"ENSG00000136152",642.35502185005,1.23232564577097,0.306553388435872,5.95333044129839e-06,0.000591133091832211,"COG3","13:45464898-45536701","+","protein_coding",8.59711792566861e-05
"ENSG00000144559",454.759543201214,1.13196614156993,0.279821740789802,6.08810179050549e-06,0.00060040280038747,"TAMM41","3:11790442-11846919","-","protein_coding",8.7319315212654e-05
"ENSG00000132781",416.642140623424,1.2379024070332,0.308970116607046,6.23577749069618e-06,0.000610811258666369,"MUTYH","1:45329163-45340470","-","protein_coding",8.88330647300553e-05
"ENSG00000160949",2530.58819988688,1.17041163748241,0.290426276582449,6.3103705151166e-06,0.000613969405084868,"TONSL","8:144428775-144444440","-","protein_coding",8.92923683549329e-05
"ENSG00000160408",370.33054084337,1.0813314073514,0.267009370074508,6.45043783356265e-06,0.000623413315154385,"ST6GALNAC6","9:127885321-127905408","-","protein_coding",9.06658392309313e-05
"ENSG00000196562",557.973526148587,1.11039981874949,0.27524791259517,6.59773530372516e-06,0.000633426282768899,"SULF2","20:47656348-47786616","-","protein_coding",9.2122070738815e-05
"ENSG00000089022",1501.40012214848,1.11890632822269,0.277576290075593,6.65803166213094e-06,0.000635009769775738,"MAPKAPK5","12:111842228-111902222","+","protein_coding",9.23523644699504e-05
"ENSG00000204673",2327.9657459861,1.08869924208315,0.271085491739625,6.96281682547921e-06,0.00065973827136583,"AKT1S1","19:49869033-49878459","-","protein_coding",9.59487431405502e-05
